Manx,English,Notes
TA’N Nollick bunnys orrin ,Christmas is almost upon us. ,
. Tra ta shin smooinaghtyn mychione y Imbagh shen ta shin dy mennick smooinaghtyn er yn chenn chliaghtey Celtiagh jeh “Shelg yn Drean” va goll y chummal[1] ayns Mannin as ny cheeraghyn Celtiagh elley moghrey Laa’l Steoin.,When we think about that Season we often think about the old (ancient) Celtic custom of “Hunt the Wren” that was being held in the Isle of Man and the other Celtic countries on the morning of St Stephen’s Day.,[1] goll y chummal] goll er cummal
"Va rieau drogh ouyrys ec ny Gaeljee er yn drean beg boght, ga nagh ren eh assee erbee da fer erbee ’sy theihll shoh wass!","The Gaels always had suspicion about the poor little wren, although she didn’t do any harm at all to anyone in this world!",
"Er hoh diu skeeal Albinagh mychione yn drean hene, skeeal hyndaa mee ass y Ghàidhlig.","Here is a Scottish story for you about the wren itself, a story I translated from Gàidhlig",
"My vees marranyn ayn, lhiams ad ooilley!","If there are errors in it, they are all mine!",
Pic,,
"Yiarragh ny shenn Vanninee mychione yn ushag veg shoh, dy row ee son gra ’sy Gaelg “Ga s’beg my ghreeym as keyl my chass, un eean jeig verrym lhiam ass.”","The old Manx would say about this little bird, that it could say in Manx “Although small is my back and slender my leg, eleven chicks I will bring forth.”",
 Va shoh er y fa dy vel drean brey heose rish un ooh jeig ny cheayrtyn. ,This was because a wren lays up to eleven eggs sometimes.,
Yn Drean Dhone,The Brown Wren,
"VA OIE niaghtee ayn as va’n sniaghtey sheebey, as va drean ayn as cha row fys echey c’raad oddagh eh goll.","There was a snowy night and the snow was being driven by the wind, and there was a wren and he didn’t know where he could go.",
Cha row boayl erbee echey dy gholl er lheid yn oie niaghtee nagh vaikagh oo veg er coontey’n sniaghtey as yn sheebey.,There had no place to go on such a snowy night that you wouldn’t see anything on account of the snow and the gust.,
gh haink eh er keyrrey ayns shen ’sy phairk. ,But he happened upon a sheep there in the park (large enclosed field).,
"“Oh,” dooyrt eh rish e charrey, “Nagh lhiggee oo mee stiagh ’syn ollan ayd derrey’n voghrey?”","“ Oh,” he said to his friend, “Won’t you let me into your wool until the morning?”",
" A “Cha lhiggym.” as y cheyrrey, “Cha nod oo cheet stiagh ayns shoh!”","  “I won’t” says the sheep, “You cannot come in here!” ",
"     Agh haink eh gys keyrrey veg vreck, as dooyrt eh, “Nagh lhiggee oo mee stiagh ’sy chlooie ayd derrey’n vadran?”","     But he came to a little speckled sheep, and he said, “Won’t you let me into your soft fur until the morning?”",
"     “Oh trooid!” as y cheyrrey veg vreck, “Cha jean eh assee erbee dooys uss dy ve sthie ’sy chlooie ayms.”","     “Oh come!” said the little speckled sheep, “It won’t do any harm to me for you to be inside my soft fur.”",
Hooar eh sthie ayns yn ollan as va ollish er., He got inside the wool and there was a sweat on him.,
V’eh gollish er y fa dy row eh cha cheh ’syn ollan.,He was sweating because he was so hot in the wool.,
