Manx,English,Notes
BING CHOONREE EDDYR CHELTIAGH,INTERCELTIC EXCHANGE COMMITTEE[1],"[1] InterCeltic International Exchange Committee] This is evidently a body with an official title, perhaps ‘The International Celtic Congress’ for which the official Manx title is ‘Yn Cohaglym Celtiagh’."
Hig daa chiaulleyder Yernagh dys yn Ellan cuirraghyn kiaull y chur marish Yn Tradishoon Celtiagh.,Two Irish musicians will come to the Island to give two music concerts together with Yn Tradishoon Celtiagh (The Cetlic Tradition).,
Bee Sean O h-Iarnain as e vraar Markys cheet voish Carna ayns Coondae ny Gailloo.[2],Seán Ó hIarnain and his brother Marcus Ó hIarnain will be coming from Carna in County Galway.  ,[2] Coondae ny Gailloo] a Manxification of the Irish [Contae na Gaillimhe] ‘County Galway’.
Ta Sean cloie yn bocs-kiaull as y feddan as Markys feddan millish as y feddan as t’ad ardghooagh son y chiaull oc.,Seán plays the music-box and the whistle and Marcus the flute and the whistle and they are famous for their music.,
Ta’n claare-kiaull myr shoh:—,The programme of music is thus:—,
"1. Jeheiney yn 19 Mee Houney, ayns Thie Oast Ny Jeelt ayns Rhumsaa, ec 8.30 l.m.","1. Monday the 19th of November, in the Saddle Hotel in Ramsey, at 8:30 p.m.",
2. Jesarn yn 20 Mee Houney ayns Thie Liauyr ny Loghlinee ayns Purt ny h-Inshey ec 8:30 l.m.,2. Saturday the 20th of November in the Viking Longhouse in Peel at 8:30 p.m.,
"     Bee Yn Tradishoon Celtiagh cloie oie as foddee Mick y Craayl, fiddleyr tradishoonagh, Oie Jelune myrgeddin.","Yn Tradishoon Celtiagh (The Celtic Tradition) will be playing a night and maybe Mick Kneale, a traditional fiddler, on Monday night too.",
"Tiggadyn 50 ping, dagh oie, ry gheddyn voish Illiam y Kelly, Yn Lhag, Purt Chiarn; Bernard Moffit, 5 Straid ny Traie, Purt ny h-Inshey, ny oltey erbee Bing Twoaie Sheshaghtagh ny Sheshaght Gailckagh.","Tickets 50 pence, each night, available from William Kelly, The Lhag, Port Erin; Bernard Moffit, 5 Beach Street, Peel, or any member, Northern Social Committee of the Manx Society.",
"     Yn Shiaghtin shoh ta mee feer wooiagh dy chur magh diu skeeal elley liorish nyn garrey voish Purt ny h-Inshey Colin Y Jerree, mychione ny tree muckyn beggey.","     This week I am very please to publish for you another story by our friend from Peel, Colin Jerry, about the three little pigs. ",
Tra lhaihys oo y skeeal shoh hee shiu dy vel ny smoo ayn na[3] smooinee shiu.,When you read this story you will see that there is more in it than you thought.,[3] na] text gives [ny]
     Fy-yerrey hoal ayns ny laghyn shen haink ny tree muckyn beggey dy ve skee erskyn towse jeh jannooyn yn ’illiu.,     At long last in those days the three little pigs came to be extremely tired of the wolf’s activities.,
V’eh jeeaghyn daue mannagh row red ennagh jeant[4] dy chur lhiettrymys er[5] dy beagh y clane ellan[6] currit mow.,It seemed to them that unless something was done to obstruct him that the whole island would be destroyed.,"[4] mannagh row] use of the past tense to form the conditional (as happens in English, eg; ‘were it not’) does not occur in Manx before the late twentieth century, [mannagh beagh] would be expected here. Although the difference between a) [er ny yannoo] ‘done’ and b) [jeant] ‘done’ is slim, corpus material shows that a) tends to be used for describing actions, and b) tends to be used for describing nouns. [mannagh beagh red ennagh er ny yannoo]  ‘unless something were done’.
[5] cur lhiettrymys er] at some point in the late twentieth century writers began to use [lhiettrymys] ‘difference’, where the expected word would be [lhiettalys] ‘prevention’, ‘obstacle’, etc. So, although the more obvious translation of  [cur lhiettrymys er] would be something like ‘putting a difference on’, the intended meaning is ‘hindering’, ‘delaying’, ‘holding up’, etc. NB. [lhiettal] ‘hindering’, ‘preventing’ etc. is a verb in itself.
[6] y clane] ‘the total’, ‘the entirety’. In late twentieth century Manx [y clane] seems to be understood as simply [y] + [slane] ‘the whole’. 
"
"Eer ec y traa shen va thieyn goll y hroggal[7] buill nagh row ad ry-akin roie, as v’ad milley yn clyst.[8]","Even at that time houses were being built in places they weren’t to be seen before, and they were spoiling the coast.","[7] goll y hroggal] [goll er troggal]
[8] yn clyst] [yn slyst] — in Classical Manx [yn clyst] only follows a preposition, eg; [er y clyst] ‘on the coast’. "
Va bunnys dy-chooilley pheiagh shirrey er[9] cosney argid cha bieau as oddagh ad as by gummey lhieu[10] yn jeeill va jeant oc.,Almost everyone was looking to earn money as quick as they could and it didn’t  matter to them what harm was done by them.,"[9] shirrey er] the more usual understanding of this would be ‘asking (him) for (something)’. (Writers in the late twentieth century struggled to find an accepted term for ‘trying’, more common alternatives are  [prowal], [geabbey] and [tryal].
[10] by gummey lhieu] ‘they cared not / they wouldn’t care’ (contrived from [s’cummey lhieu])."
Va tooilley baatyn g’eeastagh as va’n eeast cheet dy ve feer goan as feer veg.,There were more boats fishing and the fish were coming to be very scarce and very small.,
Va palchey dy ’leih cheet dy ve berchagh as va paart jeu lane berchagh agh cha row ad cho ghennal as v’ad er ve ayns ny laghyn v’er n’gholl shaghey.,Plenty of people were coming to be rich and some of them were very rich but they weren’t as cheerful and as they had been in bygone days. ,
     Laa dy row lhaih ny three muckyn ’sy phabyr naight dy row yn filliu er chionnaghey shenn thie faggys da’n ard-valley.[11],     One day the three pigs read in the newspaper that the wolf had bought an old house near to the city.,"[11] ard-valley] ‘city’, (also used in the twentieth century to translate ‘capital’)."
"Va’n thie shoh fer jeh ny troggalyn share er’n ellan as va palchey dy halloo mygeayrt y mysh, va magheryn ayn liorish yn awin boayl va’n braddan snaue, va biljin aalin mygeayrt yn thie as garey lhean as yindyssagh ayn myrgeddin.","This house was one of the best buildings on the island and there was plenty of land around about it, there were fields beside the river where the salmon were swimming, there were beautiful trees around the house and a broad and wonderful garden too.",
"Aghterbee, tra lhaih ny three muckyn beggey shoh v’ad jiarg chorree.","Anyway, when the three little pigs read this they were extremely cross. ",
"     “Shegin dooin jannoo red ennagh,” dooyrt ad, as hie ad chelleeragh kionefenish y Ree.","     “We must do something,” they said, and they went right away before the King.",
     “Failt erriu!” dooyrt y Ree. “Er-lhiams dy vel fys aym cre’n oyr ta shiu er jeet.” ,     “Welcome!” said the King. “I think I know why you have come.”,
