Manx,English
Filmyn Celtiagh as Co-Obbraghey,
,
"Ny smoo as ny smoo, ta fir-fillym ayns Nalbin, Nerin as Bretin co-obbraghey ry-cheilley. Y red scanshoil ta bentyn rish shen dy vel ny filmyn as feeshanyn ayns Gaelg Albinagh, Yernish as Bretnish. Bee paart jeh ny filmyn slane eddyr-Cheltiagh. Ta shen dy ghra, bee ad jeant dy ve cooie ayns fer erbee jeh ny tree cheeraghyn as eisht nee ad cur yn chengey oc hene er y fillym.",
"Ta sampleyr mie jeh shen ry-gheddyn ayns ny h-ellanyn Albinagh. Ta colught enmyssit Eolas Productions jannoo strane (series) ayns shey ayrnyn as feed. Ta ny filmyn mychione feallagh aeg ta goaill ayrn ayns co-hirraghyn, ta shen dy ghra, ratchal er coorsyn-lhiettrimys. She ayns Nalbin as Nerin vees ny filmyn jeant, lesh argid veih Teilifis na Gaeilge as Comataidh Craolaidh Gaidhlig (ren ad caghlaa yn ennym veih ‘Comataidh Telebhisean Gaidhlig' dys CCG tra haink ad dy ve dellal rish radio chammah as yn chellveeish).",
"Bee Gaelg Albinagh currit er ny filmyn son Nalbin (enmyssit 'Cleas' - 'Contoyrtys') as Yernish son Nerin (enmyssit 'Eachtra' - 'Contoyrtys'). Ayns Nalbin, ta Eolas Productions jannoo ny filmyn ass lieh Chellveeish Grampian. Ta Eolas Productions gobbraghey veih Steornavaie syn Ellan Lioas - red yindyssagh ny lomarcan my t'ou smooinaghtyn er ny bleeantyn hie shaghey.",
"Goll ersooyl veih co-obbraghey, ta CCG er chuirrey da skimmeeyn-jannoo dy yannoo tooilley claaryn-ynsee Gaelg Albinagh ry-hoi scoillyn Albinagh. Bee £380,000 ry-chosney veih ny claaryn shoh. Y chied ayrn jeh'n chalee (project), bee shen cooney lesh yn curriglym dauesyn eddyr queig as kiare bleeaney jeig dy cash. Bee CCG cur argid son jeih oor ny smoo dy chlaaryn-ynsee Gaeig Albinagh son BBC Nalbin ny Ammyr 4.",
"Ren Matthew Mac Iver, Caairliagh CCG, guee er ooilley ny sheshaghtyn Albinish dy obbraghey ry-cheilley myr unnid. Dooyrt eh dy nhegin da'n lught-ymskeaylley cooney lesh ny reddyn ta taghyrt ayns scoillyn Nalbin bentyn rish yn chengey Ghaelagh. Mastey ny claaryn-ynsee noa, bee strane jeh tree claaryn as feed vees feed minnid er liurid, ry hoi sharaghey schleiyn lhaih, loayrt as eaishtagh. As bee claaryn elley cooney lesh ynsagh crauee as moraltagh.",
" Lheim harrish dys Nerin, ta sheshaght enmyssit 'Oscailt' ('Fosley') kiarail cur er e hoshiaght jannoo filmyn giare ayns Yernish, goaill ymmyd jeh tashtey dy £200,000.",
"Hig yn argid veih Bord Scannan na hEireann (Boayrd Filmyn Nerin) as Teilifis na Gaeilge, ta geearree cur geill mooar da stiureyderyn, fir-screeuee as leayreyderyn (producers) ren cheet roo er y gherrid. Shegin jannoo daa 'illym er y chooid sloo, filmyn vees jeih dys shey minnid as feed er liurid.",
"Ayns y Chorn, ta colught enmyssit ‘Three S Films' jannoo filmyn dy speeideilagh rish jeih bleeaney as feed. V’eh currit er bun dy yannoo filmyn mychione spoyrt-marrey as filmyn slane Cornagh. Agh, er y gherrid, v'ad eginit dy gholl ersooyl beggan veih cooishyn Cornagh dy yannoo tooilley obbyr da colughtyn ta ny smoo na keead meeiley ersooyl, ayns Plymouth. Ga dy row Feailley Cheltiagh ny Filmyn as Feeshanyn feer speeideilagh sy Chorn mleeaney, ta'n Cornaghys cheet dy ve fo hraastey mooar ayns colughtyn-fillym sy Chorn ta jannoo filmyn mychione cooishyn Cornagh. Goll rish ""Three S Films"", t'ad eginit cosney argid liorish obbyr veih'n cheu-mooie, as cha nel y stoo Cornagh cho lajer as v'eh. Ny yei shen as ooilley, ta filmyn Cornagh foast jannoo dy mie. Y sambyl share, shen 'Yn Dann An Galow"" (""Ayns y Toilshey Mooar'), fillym mychione y Chorn nish, agh trooid sooillyn yn chenndiaght.",
"As ere mysh Mannin ayns ny cooishyn shoh? Son shickyrys, ta filmyn mooarey goll er jannoo ayns Mannin, agh cha nel ad currit da'n Vanninaghys. Argid t'ayn ny lomarcan, ta Reiltys Vannin smooinaghtyn. Er y fa dy nee ellan Mannin, s'doillee cosney argid liorish jannoo filmyn giare ayns Mannin, goll rish ny Cornee. Son shickyrys, ta filmyn mychione spoyrt-wheeylagh feer speeideilagh ayns Mannin. Shoh sorch dy chultoor Manninagh, gyn ourys, agh cha nel eh cooney lesh y chengey.",
"Ta feeshanyn Gaelgagh cheet roo ec y traa t'ayn. Va nane jeu jeant ec Alex Townsend ayns Scoill Ard Noo Ninian son Teisht Chadjin Ghaelgagh (General Certificate in Manx), as ta fer elley goll er jannoo liorish Charles Guard son Duke Video. Ta culleeyn-feeshan dy liooar ec Scoill Ard Phurt ny h-Inshey, agh cha nel ad goaill ymmyd jeu ec y traa t’ayn dy yannoo feeshanyn Gaelgagh. Ec y traa t’ayn, shegin dooin guee dy vel sleih ayns scoillyn Vannin marish sleih elley) cur er bun ny h-undinyn jeh colughtyn-feeshan Manninagh.",
,
Orree Crennell,
,
,Summary
,
,"There is increasing Celtic cooperation over film and video making. Film making has taken off in the Isle of Man, but it is almost entirely concerned with making money for the government, with no concern for Manx culture. There may be the beginnings of a truly Manx video industry."
