Manx,English
Bretnish as y Curriglym Ashoonagh,
,
,There are indications that the imposition of the UK 'National' Curriculum may lead to all children in state schools in Wales studying Welsh. This turn of events has produced some unexpected champions for the language. But how sincere are they?
,
"Cha noddagh reiltys erbee agh reiltys y Thooder er nyannoo eh. Hoshiaght, yarrood ad y chengey Vretnagh dy bollagh tra v'ad kiaddey y Curriglym 'Ashoonagh'. Nish, ta skeealyn goll mygeayrt dy bee dy chooilley phaitchey ayns ayrnyn jeh'n Thalloo Bretnagh eginit gynsaghey dy chooilley nhee trooid Bretnish!",
"S'leayr dou dy vel y Curriglym 'Ashoonagh' geiyrt er y torch dy ashoon Sostnagh ta reiltys Hostyn laccal. Ayns y toshiaght, tra va'n Curriglym shoh goll er kiaddey, v'eh jeeaghyn nagh row fys ec ny deiney mooarey ayns Lunnin dy vel Bretnish y chied chengey ec thousaneyn dy 'leih. Shimmey paitchey nagh vel gynsaghey Baarle gys vees eh ny ee goll dys y scoill. Doillee dy chredjal eh, agh ayns y toshiaght cha row Bretnish ayns y Churriglym sy Thalloo Bretnagh. Cha nhyrrys dy row musthaa mooar ayn kyndagh rish shen as va Bretnish currit stiagh.",
"Agh nish ta paart dy 'leih gra dy vel reiltys Hostyn er ngoll dy jeeragh veih un cheu dys y cheu elley. Ta'n Thalloo Bretnagh goll er reill ec red t'ad gra yn Oik Bretnagh rish. Ta'n Oik Bretnagh er chur magh treealtyssyn mychione Bretnish ayns ny scoillyn as ta'n MP son Wrecsam, y Dr John Marek, gaccan dy vel ny treealtyssyn shoh goll rish red sy Romaan (Romania) tra va Ceaucescu foast ayns pooar ayns shen. Ta Marek gra dy bee dy chooilley phaitchey ayns scoillyn Bretnagh eginit gynsaghey Bretnish (feer vie, yiarrins). Ta'n Dr Marek gra dy vel eh geddyn ram screeunyn veih sleih ta feer voirit mychione Bretnish 'eginagh' as ta baggyrt cur nyn baitchyn gys scoillyn ayns Sostyn my hig Bretnish eginagh.",
"Red symoil dy vel Marek ny MP son y Cheshaght Obbree Ghoaldagh, ta er nyannoo ram assee da cooishyn ashoonagh sy Thalloo Bretnagh. Gyn ourys t'eh smooinaghtyn dy vel voteyn ry gheddyn liorish soie er treealyssyn ta foayroil da Bretnish, ga dy vel eh gra dy vel eshyn hene ayns foayr jeh'n chengey as dy vel eh noi'n egin ny lomarcan. Red aitt dy vel Thoreeyn, shenn noidyn ny Bretnee, abyl dy ghra ec y traa t'ayn dy vel ad gobbraghey son Bretnish. Dooyrt y Minister jeh Steat, Sir Wyn Roberts, dy vel ny treealyssyn mychione Bretnish ymmyrchagh ayns co-heks y Churriglym. Dooyrt Roberts dy nee 'tashtey' y chengey Bretnagh as dy vel y chooid smoo dy 'leih sy Thalloo Bretnagh (goaill stiagh ny cummaltee noa neesht) credjal dy vel Bretnish feeu. Bee feme son tooilley fir as mraane-ynsee Bretnish my vees bree currit da ny treealtyssyn shoh.",
"Dy firrinagh, cha vodmayd credjal dy vel reiltys Lunnin slane ayns foayr jeh Bretnish neesht. Ta'n chengey geddyn paart dy chooney er y fa dy vel sleih dy liooar foast loayrt ee as erskyn ooilley dy vel sleih goll roosyn ayns Cymdeithas yr Iaith Gymraeg jannoo caggey jeean as lajer son y chengey. Ta ny politickeyryn ayns Kiare as Feed Hostyn ayns Lunnin gymmydey Bretnish myr bluckan-coshey politickagh dy chosney beggan dy phooar ayns reiltys ta er jeet dy ve loau. Dy firrinagh, cha noddym credjal dy jean Lunnin cur er e hoshiaght Bretnish eginagh ayns scoillyn y Thalloo Bretnagh. Foddee dy bee slattyssyn jeant ec reiltys Lunnin lhiggey er dy vel y lheid goll er, agh cha bee yn argid ry gheddyn ny chour.",
"Ayns rheynn-cheerey Dyfed, ta caggey sollagh mysh y chengey er ve goll er rish tammylt. Ta polasee daa-hengagh feer speeideilagh oc ayns shen ayns ny scoillyn undinagh. Sleih va slane noi'n phiolasee shen sy toshiaght, t'ad slane ayns foayr jeh nish. Kyndagh rish y pholasee shen, ta paitchyn fo shiaght bleeaney dy eash gynsaghey trooid Bretnish as Baarle, agh beggan ny smoo trooid Bretnish. Coardail rish noidyn y chengey Bretnagh, shoh polasee jeh 'Bretnish ny lomarcan'. Paitchyn ta jeant bwooiagh dy ynsaghey Bretnish er aght feer haitnyssagh, t'ad clashtyn breagyn as foalsaght mychione ny scoillyn oc hene er y chellooish as y radio. Shass-jee dy dunnal, Vretnee!",
