Manx,English
Mannin as Nalbin,
,
"Oddagh Mannin jannoo kianglaghyn lajer marish ny ashooneyryn t’ayns pooar ayns Ard-whaiyl Nalbin nish. Shen barel Loayreyder y Chiare as Feed. Steve Rodan, erreish da Linda Fabiani v’er chur shilley er Mannin er y gherrid. She ish Shirveishagh yn Oarpey. Cooishyn Mooie as Cultoor ayns reiltys Nalbin. V’ee er ny h-oltaghey ec reiltys Vannin, as va’n turrys eek gys Mannin soilshit dy mooar. Ta Mnr Rodan gra dy vel Mannin chebbal fys feer anaasagh da Partee Ashoonagh Nalbin (yn SNP), as oddagh y daa ashoon gynsaghey ram veih my cheilley. Ta reddyn feer scanshoil er daghyrt ayns Nalbin er y gherrid. Ayns y toshiaght, hooar yn SNP greim faase er pooar ayns Nalbin. Myr v’eh rieau, va’n ym-ysseraght ayns Lunnin lhiggey er nagh row veg taghyrt ayns Nerin, ny v’ad craidey mysh yn SNP as gra dy beagh y Partee Obbraghys cosney pooar erash roish foddey. Agh cha ren shen taghyrt. Ren scammyltyn assee da’n Phartee Obbraghys ayns Nalbin, as, liorish leeideilys aghtal Alex Salmond. ta greim yn SNP er pooar ayns Nalbin er jeet dy ve ny stroshey. Ghow lught yn SNP toshiaght dy loayrt mychione “Reiltys -Nalbin’ ayns ynnyd ‘Ard-Whaiyl Nalbin’. As ghow ad polaseeyn ayns laue nagh vel ry akin ayns Sostyn. As hug paart dy leih ayns balley beg yn M125 geill ennagh da ny barbaree twoaie. Shoh kuse jeh polaseeyn yn SNP haink dy ve breeoil y chied laa Mee Averil 2008: giarrey sheese taillaghyn son oardrailyn stoo-lheihys (ny taillaghyn shoh dy ve giarrit magh dy bollagh ayns 2011 ). riojey keeshyn-coonceil, cooney lesh studeyryn er aghtyn argidoil, cooney lesh dellalyn beggey, as tooilley argid da shenn sleih ayns thieyn-kiarail. Cha noddagh oo gra dy vel yn SNP ny phartee soshiallagh, agh cha nel eh liklee dy jinnagh Obbraghys Noa cur bree da lheid ny polaseeyn shen. Son y chooid smoo, neayr’s y vlein 1997 ta Obbraghys Noa er chur ooashley da sleih berchagh.",
"Ta Linda Fabiani jeeaghyn dy ve nane jeh’n sleih breeoil syn SNP ta caghlaa ec traa t’ayn. Shinyn t’er ve gobbraghey son ny chengaghyn Gaelgagh rish bleeantyn, cha row shin shickyr mennick dy liooar row yn SNP gobbraghey son ny noi’n Ghaelg Albinagh. Agh nish t’eh jeeaghyn dy vel yn SNP jannoo ooilley ny sheeanyn kiart bentyn rish y chengey, ga ny noddagh ad jannoo tooilley. Tra v’ee ayns Mannin. hug Linda Fabiani shilley er y Vunscoill Ghaelgagh ee Balley Keeill Eoin – va caslys-soilshey mie jee marish ny paitchyn ayns pabyr-naight Manninagh. T’eh jeeaghyn dy hoig ee scansh y scoill shoh. Ta Linda Fabiani ny h-Albinagh-Iddaalagh as foddee dy jean shoh cooney lhee dy hoiggal y scansh jeh chengaghyn.",
"Va’n Vunscoill Ghaelgagh currit er bun liorish yn obbyr chreoi va jeant ec Phil Gawne as Manninee elley. As cha nhegin doom jarrood Steve Rodan, Albinagh, Loayreyder y Chiare as Feed as fer scanshoil bentyn rish Fabiani cheet gys Mannin. Roish my row yn Vunscoill Ghaelgagh currit er bun, she’n Shirveishagh-ynsee va Steve Rodan. Bentyn rish cur y Vunscoill er bun, va sleih ennagh foostyrey mygeayrt. Fy yer-rey, dooyrt Steve Rodan red ennagh goll rish: ‘She yn chengey euish hene t’ayn: gow-shiu er oi!’ Ad hie ad er oi. Cooish vie elley: va kione-bleeaney ennagh ayn bentyn rish lught-thie reeoil Hostyn. Er lhiam dy row kiannoort Vannin ayns foayr jeh taghyrt ‘recoil’ ennagh dy yannoo ardeailley jeh’n laa gloyroil. Agh va faaue share ec Steve Rodan myr y Shirveishagh-ynsee: cur brattagh Manninagh as croan da gagh scoill Vanninagh. Shen ny va jeant as va Manninee dy liooar booisal son red jeant ec Albinagh.",
"Veagh eh trimshagh dy beagh yn cab shoh d’obbraghey marish Nalbin fioghey ersooyl. Shimmey red ayns Mannin ta croghey er un pheiagh. My aagys y peiagh shen, ta’n red hene goll magh ass. Cha lhisagh ny Manninee (as ny h-Albinee) lhiggey da’n chaa shoh skirrey ersooyl. Rish ymmodee bleeantyn, ta ny Manninee (erskyn ooilley Manninee as paart dy phooar oc) er chroghey er Sostyn. Cha nyrrys noadyr, my t’ou jeeaghyn sheear er y chennaghys ain. Ec un cheayrt sy chennaghys Manninagh, s’cosoylagh nagh row rieau ny shlee na 20,000 dy Vanninee er mayrn. Cha dod ad shassoo noi armeeyn dy yoarreeyn va cheet veih’n cheumooie. Ansherbee, myr sleih resoonagh. va ny Manninee laccal seihll sheeoil. Agh nish cha nel feme er Manninee dy ve croymmey sheese car y traa. Shegin dooin feddyn caarjyn ayns cheeraghyn er lhimmey jeh Sostyn chammah as ayns Sostyn. Agh foastagh. ta’n chooid smoo jeh’n reiltys ain jeeaghyn dy ve lhiggey er nagh vel Nalbin, Nerin as Bretyn ayn er chor erbee. Cha nyrrys reesht, er yn oyr dy vel Mannin ny smoo goll rish sheeyney dy Lunnin nish, kyndagh rish y cherroo-argidys. Cur oltaghey creeoil da sleih goll rish Linda Fabiani t’eh feer foaysagh da Mannin - as da Nalbin. Ta shin er ve lieh-phlooghit ec Lunnin rish keeadyn dy vleeantyn nish. T’eh grait dy vel Mannin cloie er ardane dowanagh nish as by chiart dooin scapail veih rumbyl Voir Sostyn tra vees mayd abyl shen y yannoo.",
"C’red ta ny Manninee coontey jeh Nalbin, as c’red ta ny h-Albinee coontey jeh Mannin? Foddee dy vel Manninee dy liooar smooinaghtyn er stereoplaityn va crooit ayns Sostyn tra t’ad smooinaghtyn mychione ny h-Albinee quoi ec ta fys? Son shickyrys. ta bunnys dy chooilley Vanninagh jeeaghyn er claareyn-chellveeish as lhaih pabyryn-naight nagh vel dellal rish red erbee ta goll er ayns Nalbin. Foddee dy dynsee Manninee ennagh red ennagh mychione ayrn dy Nalbin liorish chellveeish Border, agh shen ooilley. Cha nyrrys dy vel eh myr shen, er y fa dy row Mannin lesh chiarnyn-thallooin Sostnagh rish keeadyn dy vleeantyn. As er yn oyr dy row (as dy vel) ooilley ny kianglaghyn-mar-rey lesh Sostyn. Ec y traa t’ayn, ass ooilley cummaltee Vannin, va shiaght-jeig as feed sy cheead jeu ruggit ayns Sostyn, as mysh tree sy cheead ruggit ayns Nalbin. Agh cha nel shen ny leshtal dyn kianglaghyn share y yannoo lesh Nalbin. Ta caa mie ayn dy vow Nalbin tooilley seyrsnys as foddee ny h-Albinee cooney lesh ny Manninee er aghtyn dy liooar lesh y Ghaelg, myr toshiaght. As foddee ny Manninee cooney lesh ny h-Albinee.",
"C’red ta ny h-Albinee coontey jeh Mannin? Foddey er dy henney, va fys mie ec keeadyn dy leih voish Glaschu er Mannin - haink ad dys shoh er laghyn seyrey. Agh ta ny laghyn shen foddey ersooyl. Albinagh ny ghaa ta mish er veeiteil rish, my ta fys erbee oc er Mannin, t’ad smooinaghtyn dy vel ee ayrn jeh Sostyn. Agh ta Albinee dy liooar ayn as fys ennagh oc er Mannin. Red quaagh ta mish er chur my ner bentyn rish Albinee ta mie ynsit ayns cooishyn as shennaghys Gaelagh, cha nel fys oc dy row Reeriaght Vannin as ny h-Ellanyn ayn. Ta fys oc dy row reeriaght ennagh ayn, agh cha nel fys erbee oc dy nee Mannin va’n ayrn smoo scanshoil jeh’n reeriaght shen. As blein ny ghaa er dy henney haink skimmee-chellveeish veih Nalbin dy yannoo meer ayns Gaidhlig mychione seyrey thieyn-lhionney Vannin veih reillyn. Hoilshee Manninee magh da’n skimmee Albinagh dy dod ny Manninee shen y yannoo er y fa nagh vel Mannin sy Reeriaght Unnaneysit. Deaisht ny h-Albinee, ren ad y claare beg mychione thieyn-lhionney Vannin as yeeagh shin er. Sy chlaare, dooyrt y traghteyr mysh tree keayrtyn stoo goll rish ‘Mannin, myr ayrnyn elley jeh’n Reeriaght Unnaneysit’. Raip shin magh y folt ain. As mish gaccan reesht, kuse dy vleeantyn er dy henney, dooyrt Albinagh va stiurey Feailley-fillym ny Celtiee nagh row Mannin lowit goaill ayrn sy feailley er yn oyr nagh row Mannin ny cheer Cheltiagh. Agh shen gaccan dy liooar. Lhig dooin cur booise mooar dy vel caaghyn noa ayn nish son Mannin as Nalbin d’obbraghey ry cheilley: hooin roin.",
,Summary
,"Recently, Linda Fabiani, the Minister for Europe, External Affairs and Culture in the Scottish Government, visited the Isle of Man as a guest of the Manx Government. She had useful discussions and visited the Manx Gaelic medium primary school. Steve Rodan, Speaker of the House of Keys, stressed the importance of the interchange of ideas between Scotland and the Isle of Man."
Brian Stowell,
