Manx,English,Notes
Va paart jeh ny eeasteyryn feer chione-lajeragh.,Some of the fishermen were very headstrong.,
"Va mish shiaulley marish mainshter keayrt dy row as va daa ghooinney jeh’n cheshaght er yn un laue, as va’n mainshter goaill yn choyrle oc ayns dy chooilley red, as v’ad myr ny Ishmaeliteyn: veagh ad noi dy chooilley red veagh ny deiney elley laccal jannoo as cha row ad feer tushtagh veg smoo na deiney elley. ","I was sailing with a skipper one time and there were two men of the crew on the one hand, and the  master took their advice in every matter, and they were like the Ishmaelites: they would be against everything the other men wanted to do and they were not very intelligent any more than other men.",
"¶ Ren shin cuirr yn lieen un fastyr aalin as kiune, agh va’n aer jeeaghyn quaagh, ginsh dy row geay as fliaghey er-gerrey.","¶ We cast the net one fine, calm evening, but the sky looked strange, indicating that wind and rain were near. ",
"Tra va’n oie er jeet, ren shin prowal yn lieen as va tree cheead ayns yn piyr, as ren shin ceau ee ayn reesht dy lhiggey daue thooilley.","When the night had come, we proved the net and there were three hundred in the pair, and we threw it in again to let them flood.",
"Kione tammylt dy hraa ren shin prowal reesht as hug shin mysh meaish assjee, as ren shin ceau ee ayn reesht.","After a while we proved again and we got about a measure out of it, and we cast it in again.",
"Ren shin prowal ayns traa gerrid as v’ee lane reesht, as va’n lieen ny lhie er yn ghrunt lane scaddan.","We proved after a short time and it was full again, and the net was lying on the bottom full of herring.",
"¶ Dooyrt mee hene roo dy row eh traa dooin cur er boayrd, agh dooyrt yn daa ghooinney shoh dy row eh traa dy liooar.","¶ I myself said to them that it was time for us to haul on board, but these two men said that there was plenty of time.",
"Va’n gheay goaill niart as va bwoaillee [MS bwilley] er yn eayst, as v’eh traa dooin cur er boayrd, mannagh row veg dy scaddan aynjee.","The wind was picking up and there was a halo on the moon, and it was time for us to haul on board, if there were no herring in the net.",
"Va mee brasnagh ad dy chur er boayrd; ooilley yn traa va’n mainshter er ve booiagh dy liooar dy chur er boayrd, agh cha jinnagh eh gra veg noi’n daa ghooinney shoh. ","I was urging them to haul aboard; all the time the master had been happy enough to haul aboard, but he would not say anything against these two men.",
Ec yn jerrey ren fer jeu briaght jeem nee agglagh va mee dy beagh rour aynjee.,At last one of them asked me if I was afraid there was too much in the net.,
"¶ “She,” dooyrt mee. ","¶ “Yes,” I said.",
"¶ “Cha ren mee rieau fakin rour foast,” dooyrt eh. ","¶ “I haven’t seen too much yet,” he said.",
