Manx,English
Yn Ellyn as Y Pholitickaght,
,
"Hie yn Cohaglym Celtiagh Eddyrashoonagh bleinoil er cummal ayns Karaez sy Vritaan ayns Jerrey Source. Myr dy cliaghtagh, deaisht chaghteryn veih ny shey cheeraghyn Celtiagh rish leaghtyn, as va turryssyn as cuirraghyn-kiaullee as gienseyn-kiaullee ayn. Hannee yn chooid smoo jeh ny chaghteryn ayns scoill-ard ec Diwan, y ghleashaght ta croo as stiurey scoillyn raad fad gynsaghey trooid Britaanish da feallagh aegey sy Vritaan. Kyndagh rish bunraght y Rank, t’eh grait, cha vod y reiltys Frangagh cur argid da lheid ny scoillyn Diwan, er lhimmey jeh geeck faillyn ny ynseyderyn. Myr shen. shegin da lught Diwan teddyn troggalyn daue hene as feddyn yn argid son ymmodee reddyn elley. Cha nel ad geddyn monney cooney veih sleih ta kinjagh preacheil ‘Seyrsnys, Cormid, Braaraghys’. Fy yerrey, ta lught Diwan er hroggal argid cour jannoo troggalyn scoill-ard Karaez ass y noa. Agh, dy firrinagh. cha dod peiagh erbee gaccan mychione stayd ny troggalyn shen myr t’ad nish. Ny yei shen as ooilley. she scammyltagh yn aght ta 1 light Diuan eginit gleck son gagh ping.",
"Liorish cliass, va’n Commeeys Celtiagh cummal e haglym cadjin bleinoil faggys da Karaez dy jeeragh lurg y Chohaglym Celtiagh. Ta sleih ennagh ayns Mannin (as ayns cheeraghyn elley, foddee) goaill aggie roish y Chommeeys Celtiagh kyndagh rish e pholitickaght ta’n Commeeys ‘politick-agh’ as ta’n Cohaglym cultooroil. Ta mish hene credjal dy vel dy chooilley nhee politickagh, bunnys. Ansherbee, ayns y Vritaan, she yn pholitickaght f ayn cho leah as t’ou currit da’n chengey ashoonagh. As shen myr t’eh ayns gagh cheer, dy firrinagh.",
"Gagh blein, she banglane yn cheer ta cum­mal y Cohaglym Celtiagh Eddyrashoonagh ta reih bun-chooish ny leaghtyn. Ta chaghter \eili gagh cheer cur leaght y pheesh. Mleeunex. va’n vun-chooish Yn Chummaght (Influence) Cheltiagh er ny Ellynyn Reayrtagh, bun-chooish v’er ny reih ec ny Britaanee. Oddagh y vun-chooish shoh er ve leer arganeagh. er yn oyr dy vel sleih dy liooar ayn yiarragh nagh vod oo fakin cummaght erbee myr shen ayns ellyn erbee - cha nel yn ellyn Cheltiagh ayn, cha nel yn ellyn Hostnagh ayn. cha nel yn ellyn Rooshagh ayn, as myr shen foastagh. Cha nel agh yn ellyn ayn. Agh ayns Karaez, cha row arganeys ayn mychione y lheid. Ren ny shey loayrtee dellal rish y vun-chooish er daa aght: y Celtiaghys cheet veih ny shenn chummaghyn, er nonney, y Celtiaghys cheet veih’n cheer hene y thalloo, ny crink, y keayn as y pobble. Shen myr va’n loayrtagh son y Chorn, Alison Bevan. dellal rish y chooish, as ee loayrt mychione ny ellyneyryn va cheet gys y Chorn rish ymmodee bleeantyn. Va ny ellyneyryn shoh currit da’n cheer as da’n phobble Cornagh. Agh tra va’n loayrtagh gimraa ‘daahghyn Celtiagh’, va mee ouryssagh. V’ee cheet er glass, gorrym as lheeah. Agh foddee dy ve keeall ennagh ayn ny yei shen as ooilley. Ta ‘glass’ ‘gorrym’ ayns Bretnish. As ayns Gaelg, cre’n daah ta ‘glass’ coardail rish fockley Cregeen? Dy jarroo - pale, gray, pale blue ... applied to vegetation, green..”",
"Myr veagh oo jerkal, va’n leaght veih’n Vritaan leer pholitickagh. Dy firrinagh. hug tree persoonyn leaght y pheesh. Loayr Armel Ar Sec’h leer niartal as eshyn gaccan nagh vel ny ellyneyryn kiart geddyn yn argid. Ayns y leaght son Bretyn. va David Petersen gra yn red cheddin. bunnys. As loayr eshyn mychione y scansh jeh ellyneyryn. Ta tranlaasee toiggal y scansh shen. Ny tranlaasee Hitler as Stalin, ren ad shickyraghey dy row smaght oc er ellyneyryn. Cha nel reiltyssyn Hostyn as y Rank cliaghtey marroo sleih myr va Hitler as Stalin cliaghtey jannoo, agh ta ny reiltyssyn shen jannoo nyn gooid share dy hickyraghey nagh vow ellyneyryn ‘boiragh’ monney argid.",
"Loayr Cliodna Cussen son Nerin as Dorcas Costain-Blann son Mannin. Son y daa ven shoh, haink y Celtiaghys veih cummaghyn ta feer henn veih ny shenn chlaghyn as ny shenn lioaryn crauee. Dooyrt Cliodna dy vel cummaght ny shenn lhoobyn gyn jerrey ry akin toast syn ellyn Yernagh. As loayr Dorcas mychione ny cummaghyn er ny shenn chlaghyn Celtiagh-Loghlynnagh ayns Mannin.",
"She Donald Murray loayr son Nalbin. She penneyr eshyn as v’eh nane jeh jeih penneyryn haink ry cheilley An Leabhar Mor y yannoo, marish keead ellyneyr as lieh-cheead bard. Va ooilley’n sleih shoh voish Nalbin as Nerin. Ta daanyn cummit ec ny bard ayns Gaelg Albinagh as Yernish sy Lioar Mooar shoh. She obbyr yindyssagh ta jeant oc, as ny daanyn screeut magh ec ny penneyryn. Reeshtagh, s’treih nagh row cuirrey currit da Manninee dy ghoaill ayrn ayn. Ta’n Lioar Mooar er jeet magh kyndagh rish Shalee Cholum Keeilley, ren cheet magh ass Coardail Jeheiney Caisht. S’cosoylagh nagh row monney sleih ec Karaez va toiggal ere cho politickagh as va ny reddyn ren croo An Leabhar Mor.",
"Hug chaghteryn veih’n Chohaglym Celtiagh shilley er ynnyd shenndaaleeagh faggys da Karaez. Paart dy hraa roish shen, v’ad er n’eddyn magh dy row slane balley Goalagh fo halloo ayns shen. Cha row fys erbee ec peiagh erbee dy row yn lheid ayn as t’eh yindyssagh dy vel eh feddynit. Veih ynnyd-eggey oikoil Karaez, veagh oo smooinaghtyn dy row yn balley currit er bun hoshiaght ec ny Romanee. Nish, ta fys ain nagh vel shen kiart. Ny smoo as ny smoo, ta fysseree cheet rish dy row ram stoo aggairagh screeut ec ny Romance as mychione oc neesht. Stoo goll rish ‘Cha row-in Celtiee cummal ayns baljyn’. Nish, ta fys ain dy row baljyn dy liooar ayns Goal roish my daink ny Romance as dy row kuse jeh ny baljyn shen feer vooar.",
"Myrgeddin, hug chaghteryn shilley er Coop Breizh, colught ta cur magh as creek lioaryn ayns Britaanish, chammah as creek lioaryn ayns ny chengaghyn Celtiagh elley. T’eh feer vie dy dooar Yn Cheshaght Ghailckagh y chenn scoill ec Balley Noo Yude - ta Thie ny Gaelgey er ve ayn rish feed blein nish. Agh dy firrinagh ta shin ayns feme jeh thie stoyragh ta ny smoo na Thie ny Gaelgey nish. Ec y traa t’ayn, cha nodmayd agh dreamal mychione boayl casley rish Coop Breizh, raad ta keeadyn dy lioaryn goll er stoyral.",
