Manx,English
Lostey Thieyn ayns Bretin.,
,
,"The current wave of arson in Wales shows the depth of feeling against ""second homes""."
,
"Er yn treeoo laa jeig jeh Mee y Nollick shoh chaie, hie daa hie er lostey ec Llanrhian ayns Dyfed sy Thalloo Vretnagh. As cha row ny aileyn shoh jeant dy lhag-haghyrtagh noadyr. Er yn laa cheddin, ren sleih ennagh foaddey aileyn ec Mynydd Nefyn as ec Llanbedrog ayns Gwynedd. Va ny aileyn shoh jeant ayns buill ta feer foddey veih ny chied aileyn; hoilshee shen magh dy row sleih ennagh lostey ny thieyn er jeean, coardail rish plan.",
"Ayns ny shiaghteeyn lurg shen, va tooilley aileyn ayn (va'n shiaghtoo aile jeig er y nah laa yeig jeh'n nah vee). T'eh jeeaghyn dy vel bunnys ooilley ny thieyn va losht lesh Sostnee ta er chionnaghey thie elley ayns Bretin - ""yn nah hie"", my ta. Foddee nagh row ooilley ny aileyn foaddit kyndagh rish yn pholitickaght, agh, gyn ourys, shen y fa dy row y chooid smoo jeu jeant. Choud's shoh, cha nel eh shickyr dy vel possan er lheh er nyannoo ny aileyn.",
"Cha lhiass dou soilshaghey magh da Manninee cre'n fa ta shoh er daghyrt! Yn shenn skeeal - sleih voish Sostyn as paart dy argid oc. T'ad fakin aalid Vretin as ad er laghyn seyrey. By vie lhieu cummal ayn, as t'ad kionnaghey shenn thie nagh vod Bretnee fordrail jannoo ass y noa. Paart dy phrash cheumooie, stoo-thie Habitat cheusthie, as shoh dhyt peesh dy fo valjaghys (suburbanism) Sostnagh mastey yn Celtiaghys. Nish, sheeu yn thie ooasle foddey ny smoo argid, as son shickyrys cha vod ny Bretnee cadjin eh y chionnaghey. Er aght ennagh, t'eh ny smessey ayns Bretin na ayns Mannin. Ta Mannin boirit lioroosyn nagh vel ""goll back"". Bwooise da Jee nagh vod oo goll noon as noal harrish y cheayn cho aashagh as oddys oo gimman carr eddyr Bretin as Sostyn.",
"Ta thousaneyn dy Hostnee er ngeddyn thie elley ayns Bretin. Ta ram jeh ny thieyn nyn lhie follym as fadaneagh son y chooid smoo jeh'n vlein. Coardail rish studeyrys jeant ayns 1972, va 24,000 jeh lheid ny thieyn shoh ayns Bretin. Bee yn earroo ny syrjey nish. Myr ta fys mie ec Manninee, cha nee red jesh t'ayn y ve jeeaghyn er thieyn follym ta lesh joarreeyn berchagh. Cha nhyrrys dy vel ad goll er lostey. Dy jarroo, she yindys eh nagh haghyr shoh tammylt er dy henney. Gyn ourys, ta ymmodee Sostnee jesh er chionnaghey thie elley ayns Bretin. Ta kuse dy Hostnee jannoo nyn gooid share gyn yn dooghys Bretnagh y phlooghey. Agh shegin dou gra dy vel ymmodee Sostnee jannoo beggan jeh'n Vretnaghys. Cha vod ad fuirraghtyn rish yn laa tra vees spyrryd Surbiton er ngeddyn y varriaght s'jerree er Cymru. She yn caggey s'jerree ta goll er nish, cha nee lesh yn gunn agh lesh yn lioar-sheck. Myr dooyrt Dafydd Wigley, yn M.P. son Caernarfon, ta'n lioar-sheck jannoo ayns feed blein red nagh dod tranlaase Sostnagh jannoo rish keeadyn dy vleeantyn. Dooyrt eh nagh bee ayrnyn mooarey jeh'n Thalloo Vretnagh ny smoo Celtiagh na'n Corn ny Cheer ny Loghyn.",
Foddee ta shin fakin yn toshiaght jeh caggey vees ny smoo eulyssagh na red erbee ren taghyrt er y gherrit ayns Bretin. Foddee.,
,
Brian y Stoyll,
