Manx,English
Speeikearyn Sostnagh ayns Nerin,
,
,"The appointment of Maurice Oldfield, the former chief of British counter-intelligence, as security coordinator in ""Northern Ireland"" indicates that Britain has learned little from the failure of her repressive policies in Ireland."
,
"Ta mee lhaih dy vel Bnr Thooder er phointeil Maurice Oldfield myr yn co-reagheyder jeh shickyrys ayns twoaie ny hErin. Keayrt dy row, va Oldfield yn fer-toshee jeh MI6, yn rheynn follit shen jeh reiltys Hostyn ta caggey noi speeikearys joarree (as, gyn ourys, noi rheynnyn elley jeh reiltys Hostyn hene). Ta Oldfield tree bleeaney as tree feed dy eash as v'eh ny haaue. Agh nish ta'n Thooder hene - dy jarroo, Britannia ee-hene voish suburbia - er chur kiartey scanshoil da'n dooinney shoh ta er nobbraghey car e vea er son tranlaase ny Sostnee sy chenn impiragh.",
"Ta Lunnin er hoilshaghey magh dy bee Sir Maurice fo Humphrey Atkins, scrudeyr-steat ny Goaldee ayns ""Ullee"". Agh s'leayr dy bee Oldfield yn fer-toshee dy firrinagh. She eshyn vees stiurey armee Hostyn ayns Nerin: she eshyn vees stiurey yn RUC neesht. Ga dy vel Thoreeyn Hostyn gra dy vel ad shirrey feaysley politickagh jeh'n chooish, ta mish smooinaghtyn dy vel ad foast shirrey feaysley caggoil. Cha nel ad er nynsaghey veg. Ga dy vel ram Yernee noi ny Shallidee son y chooid smoo, ayns ny creeaghyn oc t'ad bwooiagh dy chooilley cheayrt ta ny Shallidee bwoalley armee Hostyn. Eer dy jinnagh ny Sostnee stroie yn IRA dy bollagh laa ny vairagh, veagh yn IRA cheet neese reesht ayns paart dy vleeantyn, ny lurg sheeloghe. Kuse dy Hostnee fysseragh, t'ad toiggal nagh vod ny Shallidee ve currit fo chosh nish. Shegin feaysley politickagh y reaghey.",
"Coardail rish ny pabyryn naight, bee skimmee jeh daeed pheiagh ec Oldfield. Bee ad gobbragh ayns oikyn vees fo raad fud ny hoie as feiy yn laa. As cha bee ad gobbragh er son pobble ny hErin, agh son tooilley tranlaase as dunverys.",
"Ta skeealyn goll mygeayrt dy row Scrudeyr Joarree Hostyn, yn Chiarn Carrington, geearree geddyn rey rish Atkins. Va Atkins er laghyn seyrey tra va reddyn scanshoil taghyrt ayns Nerin, as heill sleih dy liooar ayns Lunnin dy ren eh brock jeh treealtys yn Chiannoort Carey. Agh ta Atkins ny henn charrey jeh Bnr Thooder as hug ish caa elley da. Tra haink Oldfield stiagh dy ""chooney lesh"" Atkins, s'cosoylagh dy dooar yn shenn speeikear barrantys follit dy noddagh eh cur Atkins fo smaght dy by vie lesh. Aghterbee s'cosoylagh dy bee Atkins currit ry lhiattee dy kiart cho leah as vees yn Ven Yiarn scughey mygeayrt ny deiney sy reiltys eck (mannagh vel ee er chur Caggey Seihll Earroo Tree fo raad roish shen).",
"Va rieau dunveryn, tranlaasee, roosteyryn as thoreeyn cheet gys Nerin voish Sostyn as jannoo reddyn ta cur nearey er Sostnee onnoroil, Cha lhisagh Yernagh erbee cur geill da ny breagyn ta gra dy vel ny Yernee goll rish beishtyn as dy vel ad ""keoi"". Dy jarroo, myr dooyrt saggyrt Sostnagh ayns Lunnin er y gherrit, red yindyssagh dy vel bunnys ooilley ny Yernee cho surransagh lurg ooilley ny reddyn agglagh ta Sostyn er nyannoo sy cheer oc rish keeadyn dy vleeantyn. Ta'n shennaghys hene er cheu ny Yernee, as cha jean bock beg goll rish Oldfield caghlaa shen.",
,
Brian y Stoyll,
