Manx,English
Chaghnoaylleeaght-Fysseree Ayns Nalbin,
,
"Ta British Telecom chebbal kianglaghyn noa-emshyragh da Gaeltaght Nalbin. Bee ny kianglaghyn shoh frauaigyn reayrtoil (optic fibres). Foddee fysseree (data) goll trooid lheid ny kianglaghyn shoh tappee agglagh, as foddee frauaigyn goaill foddey ny shlee chaghteraghtyn na strengyn metal. Gobbraghey lesh chaghnoaylleeaght noa, goll rish co-earrooderyn, oddagh shoh cooney dy mooar lesh sleih ta cummal ayns ny h-ellanyn Albinagh as ayns y thalloo sleitagh er y cheer vooar Albinagh. Oddagh y Ghaeltaght Albinagh lheim dy jeeragh dys eash y dellal lectraneagh (dellal-l) as oddagh sleih ayns shen creck cooid oc liorish yn Eddyr-Voggyl.",
,
"Erskyn ooilley, ta sleih guee dy nod ad cur bree noa da’n Ghaeltaght Albinagh as croo startaghyn feeu son sleih aeg ayns shen. Son ymmodee sheelogheyn, shen y chooid smoo ta’n Ghaeltaght cur da'n teihll: feallagh aeg ta eginit faagail y cheer oc hene as goll feiy ny cruinney shirrey obbyr. Gyn ourys, va Ventyrys y Ghaeltaght (Highlands and Islands Enterprise) braew bwooiagh tra haink British Telecom huc er y gherrid lesh y treealtys dy chooney lesh chaghnoaylleeaght noa. Agh cha nel BT son eeck dy chooilley nhee: ta BT laccal ny boodeeyssyn ynnydagh (local communities) as y reiltys Goaldagh dy eeck paart jeh'n chostys.",
,
"My vees ny kianglaghyn shoh jeant, bee sleih abyl dy chur ny troaryn oc roish yn teihll er yn Eddyr-Voggyl as creck ny troaryn shen. Chammah as shen, bee ellanee Albinagh abyl dy insh da'n teihll dy vel ny h-ellanyn oc ayn as dy vishaghey dellal-turrysid. Ny sodjey na shen, oddagh Shirveish Slaynt Nalbin sauail argid mooar er y fa nagh beagh er ass-layntee ellanagh getlagh dys y cheer vooar lesh shilley er fir-lhee coyrlee. Oddagh fir-lhee coyrlee er y cheer vooar Albinagh scrutaghey ass-layntee ayns ny h-ellanee liorish culleeyn-chellveeish. Ta lheid ny culleeyn shen gobbraghey hannah eddyr Ellan Arran as thieyn-lheihys er y cheer vooar. She BT hug ny culleeyn fo raad ayns Arran. Foddee yn unnid ayns shen cur jallooyn cronneyder (scanner images) ta feer vaghtal gys thieyn-lheihys er y cheer vooar. Foddee ny jallooyn-cronneyder shoh ve jeant lesh scellyn-X, mynreayrtan ny cronneyder CT. As ta Oik Nalbin kiarail lhiasaghey moggyl-lhee ry-hoi dellal rish kahngyr ny h-oohraghyn. T'ad kiarail kiangley y moggyl-lhee lesh ynnyd-chahngyr ayns Glaschu.",
,
"Lheid y scrutaghey foddey jeh, shoh cooish ta BT ronsaghey dy jeean. Myr sampleyr, ta'n colught lhiasaghey culleeyn vees cur yn ablid da fir-lhee ayns thie-lheihys er y cheer vooar feddyn magh vel doghan ennagh jannoo er peiagh er ellan ennagh. Er yn ellan bee sambyl jeh fuill y pheiagh currit stiagh ayns saagh beg erlheh vees kianlt gys co-earrooder. Hed y sambyl-folley er mynscrutaghey as bee y fysseree currit er aght lectraneagh gys fir-lhee er y cheer vooar dy yeeaghyn er. Eisht, nee ny fir-lhee cur faaishnys-enn (diagnosis). Lhiasaghey-slaynt elley, shen culleeyn oddys mynscrutaghey ennal, daah yn chrackan, kiarkil-sooilley as ocsaidaghey (oxidation) yn chrackan.",
,
"Ayns Islay, y red smoo scanshoil bentyn rish y chaghnoaylleeaght noa shoh, shen dy vod ee cur ablid da sleih ayns Islay jannoo coorseyn-ynsee gyn faagail yn ellan. Foddee ad goaill ymmyd jeh seyraaidyn ynsee (teaching facilities) ayns ollooscoillyn as ad tannaghtyn er yn ellan oc hene. Oddagh studeyryn ayns Islay geaishtagh rish as jeeaghyn er leaght yn ollooscoill veagh goll er livrey er y cheer vooar. Ta treealtys ayn dy neeckagh ny studeyryn shoh lesh 'meegra-chooinagyn' ('micro-tokens'). Veagh ny studeyryn reih ny leaghtyn daue hene. Cha nod ooilley y stoo shoh ve jeant mannagh vel linnaghyn-fysseree ry-gheddyn oddys livrey ra fysseree ec yn un cheayrt. Shen y fa dy vel ny frauaigyn reayrtoil cho scanshoil. Ta sleih guee dy jean ny frauaigyn shoh cur cooney daue dy chur Gaeltaght Nalbin stiagh ayns cree yn Oarpey as freayll y cultoor dooghyssagh ec yn un cheayrt. Ta Sabhal Mor Ostaig syn Ellan Skianagh goaill ayrn mooar ayns ny h-immeeaghtyn shoh.",
,
Brian Stoyll,
,
,Summary: British Telecom is proposing high-speed optic fibre communication links to help regenerate the Highlands and Islands of Scotland.
