Manx,English
Cooinaght Vaase Illiam Dhone 1990,
,
,"In his speech at this year's commemoration of Illiam Dhone's execution, Phil Gawne condemns the Manks Government for encouraging the finance sector to the detriment of Manks society and culture. Government policies ignore the needs and wishes of the ordinary people and encourage greed and self-interest. He exhorts all critics of present policies to become more vocal in their opposition."
,
,
"T'ee ny chooish scanshoil da ny Manninee dy ve cooinaghtyn er Baase Illiam Dhone ec y traa t'ayn. Va ny Manninee 'sy chiaghtoo keead jeig agglit dy row ad ry chreck son daa phing y pheesh as dy beagh nyn ashoon currit mow. Cha dug ny bleeantyn car yn chooish shen agh veg. Foddee dy veagh shin feeu daa phunt y pheesh nish, agh ta'n ashoon as cultoor ain bunnys caillt fo'n cherroo argid as ny mwannalyn liauyr veih sostyn.",
Ta shenn arrane ayn enmysit 'Baase Illiam Dhone' as ta ny focklyn ayn soilshaghey magh yn erreeish ec y Vaase Illiam Dhone ec y theay ayns ny laghyn shen.,
,
"V'ou dty Resour Vannin, ard-ghooinney ny cheerey,",
"V'ou gowit son dooinney seyr as dooinney creeney,",
"As she jeh dty gellal vie cha row shin skee, ",
Agh ta dty vaase Illiam Dhone brishey nyn gree.,
,
"Ta sleih ayn as credjal oc nagh row Illiam Dhone ny vartyr as treanagh. Eaisht-jee rish ny focklyn jeh'n shenn arrane! Va Illiam Dhone ny chione-fenee y theay, agh quoi vees nyn gione-fenee ayns y vlein shoh cheet? Cha nee yn Reiltys Vannin eh son shickyrys.",
"Dooyrt Mnr. Cannan kionefenish Quaiyl Tinvaal nurree dy row eh e churrym dy yannoo polaseeyn ayns cordailys rish ny argidee ny smoo na ny Manninee. Ta ny argidee er cheau argid erskyn towse er troggalyn tuarymagh as colughtyn anchairagh, as cha beagh eh kiart son y reiltys dy chur jerrey da ny troggalyn neu chooie as y lhied, myr t'eh kiart lesh ny Manninee ny dyn. S'treisht lhiam nagh vel shen polasee y Reiltys agh er-lhiams dy vel eh.",
"Ta'n Reiltys caillt ayns y phoggad dowin jeh'n cherroo argid, as cha nod eh fakin ny Manninee ny sodjey. Ta tarmanys as staddyssaght ny smoo scanshoil na'n sleih as nyn ashoon tra ta'n Reiltys kiaddey polaseeyn. Veagh argid as jollys nyn mee as n'yough jeh'n cheer myr va'n Reiltys as yn kerroo argid er n'gheddyn nyn raaidjyn cammey. Ta'n Reiltys greinnaghey ny deiney argid dy chionnaghey nyn geeaylyn as greeaghyn, as cur glass orroo dowin ayns ny shamyryn lajer jeh ny bancyn ayns Straid Atholl. ",
"Va'n Aspick as yn Chlere dy-kinjagh loayr magh noi cooishyn meechrauee ayns ny laghyn er n'gholl shaghey. V'ad nyn goraa yn theay as cha row ad goaill aggle roish yn Reiltys na ny argidee noadyr. Ta bun jeh polaseeyn y Reiltys Vannin jollys as henelys agh, er-lhimmey jeh saggyrt ny jees, cha nel ad er ghra veg foast.",
"Bee-jee er nyn dwoaie shiuish ta graih eu son Mannin. Bee dy-chooilley red scanshoil dooin caillt ain mannagh beemayd nyn shassoo noi yn Reiltys as yn kerroo argid, agh tra ta Manninagh dooie ny lomarcan foast bio, ta'n Ashoon Vanninagh foast bio neesht. Eaisht-jee rish nyn greeaghyn eu gyn cur scansh da nyn sporranyn. T'eh er dagh Manninagh dooie dy gholl stiagh ayns Mec Vannin as y Commeeys Celtiagh nish. Jean-jee obbyr politickagh, cur screeuyn da ny pabyryn naight, as cur shilley er ny Olteynyn jeh'n Kiare as Feed. Shegin dooin ooilley gobbraghey dy hauail yn Ashoon Vanninagh son dy bragh.",
,
,
Phil Gawne,
