Manx,English
Shen raaghyn / Raaghyn Shenn Sleih ,Old Sayings / Old People’s Sayings
Ta fliaghey sy voghrey as jeir Mraane (dy) leah harrish.,Rain in the morning and Women’s tears are soon over.
,
My t’eh çheh tra ta’n ghrian soilshean ta ny buitçhyn jannoo seose,If it is hot when the sun shines the witches are making butter.
eeym. ,
Myr ta ny bodjalyn gholl rish loamraghyn ooilley cooddagh yn aer bee shicker jeh nagh bee fliaghey ayn er yn laa aalin sowrey shen. ,"If the clouds are like fleeces, all covering the sky, be sure of it; there won’t be rain on that beautiful summer day."
Tra ta’n chay çheet veih ny croink t’ee deayrtey earrish aalin sheesh. ,When the fog comes from the hill it pours down beautiful weather.
Tra t’ee çheet voish yn cheayn eisht bee earrish aalin beayn. ,When it comes from the sea then there will be longlasting beautiful weather.
My ta fliaghey cheet rosh gheay gow shiu sheese ny shiaull dy leah.,If rain comes before wind take down your sails down soon. 
My ta fliaghey çheet roish yn chay fod shiu troggal ad dy beau. ,If rain comes before the mist you can can can raise them quickly.
Tra te tendreil ynrican ayns yn shiar hwooie jeagh son fliaghey laa ny vairagh. ,"When there is lightening only in the north-east, look for rain the next day."
My ta assylyn croymey sheesh nyn ghing as rubbey ad hene noi boalley (noi ny boalaghyn) ta fliaghey er gerrey. ,If donkeys bend down their heads and rub themselves against a wall (against the walls) rain is near.
Tra ta kayt strieigeragh t’eh cowrey jeh fliaghey as tra t’ad rubbey nyn geayltyn lesh nyn gassyn te cowraghey dy vel fliaghey as geay er gerrey. ,When a cat sneezes it is a sign of rain and when they rub their shoulders with their feet is signifies that rain and wind is close.
My ta lughee roie mygeayrt ny smoo ny vad claghtey foddee shiu jerkal rish fliughys. ,If mice run around more than they usually do you can expect wetness.
My ta’n ushag cabbagh gyllagh ard as chiaulleeagh liauyr (foddey) foddee shiu jerkal rish earrish aalin. ,If the sky-lark calls loudly and sings long you can expect beautiful weather. 
My ta’n kellagh gerrym goll dy lhie nee eh girree lesh kione fliugh ayns y voghery.,If the rooster crows on his way to bed he will rise with a wet head in the morning.
"Tra ta corraa yn lhondoo feer ving, ny tra t’eh kiaulleeaght foddey ayns y voghrey ta’n fliaghey er gerrey. ","When the voice of the blackbird is very harmonious, or when it sings for a long time in the morning, the rain is near."
As tra ta foillanyn soie er yn traie cha vel eh dy bragh earrish vie tra ta’d soie er yn thalloo.,And when seagulls sit on the beach it is never good weather when they sit on the land.
My ta’n hullad scraghal ayns earrish wooar foddee mayd jerkal rish caghlaa ayns traa gerrid. ,If the owl screams in big weather we can expect a change in a short while.
My ta’n rovin fakinit er gerrey d’an thie t’eh cowrey jeh fliaghey. ,If the robin is seen near the house it is a sign of rain.
Tra ta’n Peacock scraghal ayns tra gerryd vees ain (dy leah yow mayd) palçhey fliaghey as geay.,When the Peacock is screaming in a short while we’ll have (soon we’ll get) plenty of rain and wind.
Tra ta ny crigadyn gerrym ny smoo ny v’ad cliaghtey foddee mayd jerkal rish fliaghey. ,When the crickets crow more than they used to we can expect rain.
"Myr ta crackan yn unnish feer thanney foddee mayd jerkal rish earrish aalin, agh myr t’eh çhiu as reen foddee mayd jerkal rish geurey feayr as sterrymagh. ","If the onion skin is very thin we can expect beautiful weather, but if it is thick and stiff we can expect a cold and stormy winter."
Tra ta soiagh yn aer ayns yn sheerhwoie as sharas (sharass as sheerhwoaie) foddee mayd jerkal rish gheay as flaghey. ,When there is settled sky in the north-east and south-east we can expect wind and rain.
Tra ta’n mooir mooar raadey tan gheay wooar sheidey. (Tra tan gheay wooar sheidey tan mooir mooar raadey.),When the big sea gives way the big wind blows. (When the big wind blows the big sea gives way). 
T’eh ny share dy hurranse olk mooar ny dy yannoo olk beg*. ,It is better to suffer a great evil than to commit a little evil.
Ta ben vie freayll jeh craplagyn. ,A good woman keeps away wrinkles.
Ta lieh jeh’n vea ain ersooyl roish ta fys ain c’red t’eh. ,Half of our life is gone before we know what it is.
Ta dy chooilley unnane gennaghtyn e chrosh hene dy ve throme. ,Everyone feels their own cross to be heavy.
Yn aght dy ve sauçhey t’eh dy smooinaght nagh vel shin ayns sauçhys. ,The way to be safe is to think that we are not in a safe situation.
"Ta eunysyn yn seihll gholl rish boteil dy villjid; cha vel red beg jeh jannoo monney assee, agh ta rouyr jeh stroie. ","The delights of the world are like a bottle of syrup; a little bit of it doesn’t do much harm, but too much of it destroys."
(Cha vod shiu) Cha vod mayd freayl ny hushagyn dy hrimshey voish getlagh harrish nyn ghing agh foddee mayd (shiu) freayl ad voish tannaghtyn ayn as jannoo idd (troggal nyn idd). ,"We can’t keep the birds from flying over our heads, but we can keep them from remaining and making nests."
Ta creenaght as mieys jannoo deiney boght berçhagh.,Wisdom and goodness make poor men rich.
(Cha vel monney gerjagh er ve ayms ayns my vea agh ymmydee croshyn as souaigney.),"(I haven’t had much comfort in my life, only many adversities and distress.)"
