Manx,English,Notes
SKEEAL VOISH JAMYS Y COWLE,A STORY FROM JAMES COWELL,
"TA mee er ghoaill yn taitnys smoo ’sy theihill shoh erreish dou fakin ny caslyssyn as lhaih ny skeeallyn mychione yn shenn sleih as Gailck oc ass y chlean, dy jarroo t’ad er ghreesaghey mish cho wheesh dy vel mee er ghoaill ayns laue dy screeu fockle ny ghaa mychione dooinney ooasle elley.","I have taken the greatest pleasure in this world after I saw the pictures and read the stories about the old people who had Manx from the cradle, indeed, they have stirred me so much that I have undertaken to write a word or two about another noble man.",
"Cha nel mee sheiltyn dy bee monney sleih foast er mayrn nish as cooinaghtyn oc er Thomaase Mac Cristen, yn cairteyr, ny “Thomaase Folieau” myr yiarragh ny Manninee rish. Kevys dooys eisht my-e-chione, fakin nagh vel mee agh my ghooinney aeg? She er y fa dy row eh shaner da my voir, as mish my aa-oe dasyn.","I don’t suppose there will be many people still around now that have memories of Thomas Christian, the carter, or “Thomas Seagull” as the Manx would call him. How do I know about him then, seeing that I am only a young man? It is because he was a grandfather of my mother, and I a grandson to him.",
"Er y chaslys ’sy cholloo shoh hee shiu “Yn Cairteyr” hene shassoo eddyr daa ghooinney elley, cheumooie jeh’n thie echey ayns Straid Ny Collag, Rhumsaa. V’eh mysh y vlein nuy cheead jeig, hoght as feed. Ta’n Olloo Marstrander voish Oslo y fer saa jeu as Mnr. J. Q. Killey y fer elley. Va Mnr. Killey ny ard ’er ayns Scoill Raad Albert, Rhumsaa keayrt dy row.","On the picture in this column you will see “The Carter” himself standing between to other men, outside his house in College Street, Ramsey. It was about the year 1928. Professor Marstrander from Oslo is the younger man and Mr. J. Q. Killey the other one. Mr. Killey was a headteacher at Albert Road School, Ramsey, once upon a time.",
"Ymmodee keayrtyn ta mee er chlashtyn lught-thie my vayrey loayrt mychione yn olloo va cheet voish Oslo gys Ellan Vannin lesh shilley er yn shenn sleih, as harragh eh gys thie yn Chairteyr tra erbee va caa echey.","Many times I have heard my mother’s family talking about the professor who was coming from Oslo to the Isle of Man to see the old people, and he would go the the Carter’s house anytime he had a chance.",
"Ta mee dy mennick er n’ghoaill yindys cre’n fa nagh row eer beggan dy Ghailck er ny ynsaghey ec my lught-thie er y fa dy row caa dy liooar ocsyn. Ny yeih, cha daink eh lhieu ee y ynsaghey er y fa dy row cooish erbee Gailckagh coontit dy ve ommidys as faghidys ayns ny shenn laghyn olk. Cha n’yrrys, er y fa shen, dy row sleih soiaghey beg jeh’n Ghailck.","I am often wondering why there wasn’t even a little Manx learnt by family because they had enough opportunity. Nevertheless, they didn’t mange to learn it because any Manx matter was considered to be stupidity and ridiculousness in the bad old days. N wonder, therefore, that people despised Manx.",
"Agh, myr ta shiu er lhaih ayns “Noon as Noal”, va foast kuse dy leih er mayrn as adsyn slane arryltagh dy ynsaghey Chengey Ny Mayrey Ellan Vannin da peiagh erbee bynney lhee. Foddee dy row enney ec Mona Inney Ghoolish er Thomaase y Chreesteen? Credjym dy row ish gynsaghey Gailck ayns Rhumsaa keayrt dy row. Ansherbee, cha by vie lhiam y caa y choayl gyn imraa y yannoo my e chione.","But, as you have read in “Noon as Noal”, there are still a few people left who are full willing to teach the mother tongue of the Isle of Man to anyone who would love it. Maybe Mona Douglas knew Thomas Christian? I believe that she learnt Manx in Ramsey at a certain time. Anyway, I wouldn’t like to lose the opportunity without making mention about him.",
"Rug Thomaase ayns Skeerey Lonan ’sy vlein hoght cheead jeig as daeed as cha s’ayms son shickyrys cre hug ersyn d’aagail skeerey e ghooie, agh shen myr v’eh, as rish ymmodee bleeantyn ny lurg shen v’eh cummal ayns Skeerey Maghal ec boayl enmyssit Folieau, raad v’eh ny eirinagh, as, er y fa shen, v’eshyn as e lught-thie far enmyssit “Cristeen Folieau” (Christian of Under the Mountain). Va shen cliaghtey ny cheerey ayns ny laghyn shen as veagh feallagh elley as yn ennym “Chreesteen” oc baghey 'sy skeerey cheddin as myr shen b’egin da sleih jannoo ancaslys eddyr oc as ren ad ymmyd jeh’n sliennoo as ennym-boayl (raad v’ad baghey) dy ve lane shickyr dy row ad loayrt mychione yn lught-thie kiart!","Thomas was born in Lonan Parish in the year 1840, and I don’t know for sure what made him leave his native parish, but that is how it was, and for many years after that he was living in Maghould Parish at a place called Folieau, where he was a farmer, and, therefore, he and his family were nicknames “Christian Folieau” (Christian of Under the Mountain). That was the country custom in those days and there would he others with the name ‘Christian’ living in the same parish and so he people would have to make a difference between them and they made use of the surname and placename (where they were living) to be fully sure that they were talking about the correct family!",
"Phoos “Yn Cairteyr” rish ben voish Skeerey Noo Jude enmyssit Kennaugh as va nuy paitchyn oc, as erreish daue v’er ny hroggal, ren y lught-thie garraghey veih Folieau gys Rhumsaa.","‘The Carter’ married a woman from the Parish of St Jude called Kennaugh and they had nine children, and after they been brought up, the family moved from Folieau to Ramsey.",
"Ayns ny laghyn shen va Thomaase dy mennick ry-akin ’sy valley as daa chabbyl as cairt echey. Verragh eh lesh sleih raad erbee dy baillioo. V’eh aitt ny keayrtyn er y fa dy row eshyn ny ghooinney crauee as sheelt as sharmanaghey ayns ny cabbalyn Saasilagh, ny yeih, son shen as ooilley, cha row shen cur lhiettrimys ersyn tra v’eh cairtey jough gys ny thieyn oast er chor erbee!","In those days Thomas was often to be seen in the town with two horses and his cart. He would bring people anywhere they would like. It was funny sometimes because he was a religious and sober man and gave sermons in the Methodis chapels, yet, for all that, that wasn’t holding him back when he was carting drink to the pubs in any way!",
