Manx,English
Cohaglym Celtiagh 2007 sy Chorn,
,
"Hie yn Cohaglym Celtiagh Eddyrashoonagh er cummal sy Chorn mleeaney, ayns Penryn, ta faggys da Aber Fal (Falmouth). Gagh blein, ta chaghteryn veih ooilley ny shey cheeraghyn Celtiagh cheet ry cheilley ayns nane jeh ny cheeraghyn shen dy eaishtagh rish leaghtyn mychione cooish va reiht ec y vanglane sy cheer raad ta'n cohaglym goll er cummal. Mleeaney, va'n chooish mychione ny Celtiee daag ny cheeraghyn oc hene as ny v'ad cur da ny cheeraghyn v'ad goll goll dy chummal ayn, bentyn rish ellyn, sheanse as jeadys.",
"Er aght ennagh sy toshiaght, v'eh jeeaghyn dy beagh eh aashagh dy ghellal rish cooish myr shoh. Agh, tra v'ou smooinaghtyn ny s'diuney er y chooish, cha row ee cho aashagh. Shoh va'n doilleeid: v'eh aashagh dy liooar dy smooinaghtyn er ben niartal ny dooinney niartal ennagh veih shennaghys dty heerey hene, as dy ve loayrt mychione y ven ny'n dooinney shen. Eisht v'ou smooinaghtyn er ben elley ny dooinney elley - oddagh oo loayrt my nyn gione neesht. As ben elley as dooinney elley... jannoo list liauyr as leaght liauyr veagh cur er y lught-eaishtagh dy ve nyn gadley.",
"Son shickyrys, haghyn y loayrtagh son Bretyn, Walter Ariel Brooks, y gaue shen. Loayr eshyn mychione yn aght hie Bretnee gys Patagonia sy nuyoo cheead jeig d'eddyn cheer raad oddagh loayrt y chengey oc hene ayns shee as lhiasaghey nyn gultoor hene. Va'n dooinney shoh braew abyl leaght myr shoh y chur, er y fa dy vel eh voish Patagonia as t'eh jeh sluight Bretnagh. Hug eh leaght bioyr as anaasagh. Ga nagh chooilleen y choloin shoh agh paart jeh ny reddyn va ny Bretnee shirrey, va speeideilys dy liooar eck. Dod ny Bretnee jannoo fegooish goll er sluggey stiagh ayns seihll Spaainagh yn Argenteen, as, lesh cooney veih Bretyn nish, ta aavioghey beg fo raad bentyn rish Bretnish ayns Patagonia. Hooar ny Bretnee foays ayns Patagonia, as ren ad foays da'n Argenteen.",
"Er lhiam dy daink ny leaghtyn share veih Bretyn as veih Mannin. She Pat Skillicorn hug y leaght son Mannin. V'ee ny ben-ynsee as t'ee ny taaue nish. Loayr ee mychione Manninee nagh jagh foddey ersooyl veih Mannin. Cha jagh ad agh gys Sostyn, agh hie ad gys seihll elley ny yei. Loayr ee mychione Nigel Kneale, chroo ymmodee reddyn ayns chellveeish tra nagh row chellveeish agh goaill toshiaght, as mychione Frank Kermode as Randolph Quirk, daa Vanninagh t'er nyan-noo obbyr niartal son y chengey Vaarlagh. Cha dimraa Pat Skillicorn shoh, agh ta mee shein dy row Kermode as Quirk wheesh currit da'n Vaarle kyndagh rish y chaghlaa-chengey haghyr ayns Mannin roish my row ad ruggit. Dimraa ee mac Nigel Kneale, Matthew Kneale. screeu yn oorskeeal 'The English Passengers', ta dellal rish kynney-ghunverys ayns Tasmania sy nuyoo cheead jeig. As va stoo ry chlashtyn bentyn rish Michael Sandle, y jallooder ta croo sthowranyn noi barbaraght as craueeaght foalsey. Va leaght Pat Skillicorn cronnal. anaasagh (haishbyn ee jallooyn) as giare dy liooar. As ren ee dellal rish kuse veg dy gheiney Manninagh veih'n eedoo cash. Va trimshey urree nagh ren ee dellal rish mraane erbee - goll rish ny loayrtee elley son y chooid smoo.",
"Er lhiam dy nee red dunnal va jeant ec Pat Skillicom. er y fa nagh vel ee hene credjal sy Cheltiaghys. Foddee dy row yn Dr Matt Hussey sy stayd cheddin. Ga dy dug eh leaght ynsit as anaasagh mychione Yernee lhiasee sheanse as jeshaghteyrys, va'n leaght red beg fud y cheilley as cha row eh lhiantyn rish y vun-chooish ooilley cooidjagh. She Norman Mac Donald hug y leaght son Nalbin as loayr eshyn mychione y scansh feer vooar jeh ynsagh syn Elian Skianagh as yn aght hug yn ynsagh shen yn ablid da sleih veih'n ellan shen dy yannoo obbraghyn yindyssagh tra daag ad ellan nyn n'ooie dy gholl gys cheeraghyn elley.",
"Loayr Bernez An Nail son y Vritaan as hug eh magh ram fys mychione Britaanee ardghooagh ayns ny shenn laghyn. Loayr eh mychione y seihll creoi agglagh v'ec ny mraane aegey Britaanagh va eiginit goll gys Paris sy nuyoo cheead jeig, chammah as loayrt mychione Britaanee va foddey ny smoo aighoil na shen. Rish keeadyn dy vleeantyn, va ny Cornee croghey er meaineraght as er eeast-agh. Son y chooid smoo, y loayrtagh son y Chorn, Phil Hosken, loayr eh mychione eiraght-veaineraght ny Cornee. Dy chooilley voayl feiy ny cruinney hie ny Cornee huggey, dynsee ad meaineraght da sleih elley. She leeideilee v'ayn sy chooish shoh. Agh er lhiam pene dy row beoyn er Mnr Hosken dy chur faaue dy row ambee meiygh ec gagh Cornagh as dy row ad skeaylley gien mie dy chooilley voayl v'ad goll huggey.",
"Ta meaineraght ersooyl dy bollagh sy Chorn, atreih. Hug shin shilley er meain ny ghaa ta nyn dhieyn-tashtee nish. Ta eiraght Wesley ry akin foast ayns buill goll rish Slogh Gwennap. Va meain ayns shen bleeantyn as bleeantyn er dy henney, agh huitt ram jeh veih my cheilley, ren faagail lhaggan mooar sy thalloo as cummey echey ta goll rish cughlin ta bun ry skyn. T’ad er chummal shirveishyn killagh sy lhaggan shoh ec Slogh Gwennap rish ymmod­ee bleeantyn - ren John Wesley preacheil ayns shen.",
"Hie yn Cohaglym er cummal ayns campus Tremough ('Balley Muickey'), ayrn jeh ollooscoill noa sy Chorn, vees cheet dy ve mooar dy liooar. Bee shoh foaysagh da'n Chorn. Agh cha nel eh mie dy vel ny fograghyn oikoil gra reddyn goll rish 'Ny Ollooscoilyn Cochianglt ayns y Chorn' syn ynnyd jeh 'Ny Ollooscoill Cochianglt jeh'n Chorn'. As ny smessey foast: 'Ollooscoill Exeter ayns y Chorn'. Ta ny Cornee corree agglagh kyndagh rish geddyn fooillagh veih buird ny berchee. T'ad laccal yn ollooscoill oc hene, cha nee meeryn veih cheer elley.",
"Red feer anaasagh, va Colleish Glasney ec Tremough. Keeadyn dy vleeantyn er dy henney, va Cloieyn-Mirril ayns Cornish er nyn screeu sy Cholleish shen. Agh tra va'n aachummey-craueeaght jeant, va Colleish Glasney stroiet dy bollagh as va builley agglagh ass towse currit da'n chengey Chornagh as e cultoor.",
"Oddagh oo gra dy vel y Chorn y cheer smoo boght mastey ny cheeraghyn Celtiagh nish. Cha nod Cornee cadjin fordrail cummal ec y clyst-marrey er yn oyr dy vel ny thieyn ro chostyllagh dauesyn. Ta'n lheid ry gheddyn ayns ooilley ny cheeraghyn Celtiagh nish, agh t'eh oik agglagh sy Chorn ec y traa t'ayn. Ta sleih cadjin corree kyndagh rish cooishyn as foddee dy bee reddyn raghtal jeant oc.",
"Ga dy vel shin foast clashtyn mychione arganeyn bentyn rish Cornish, va ram Cornish ry chlashtyn ec y Chohaglym. Myr sampleyr, va daa chuirrey-kiaullee ayn as va'n jees oc er ny gur lesh stiagh ayns Cornish ec Cornisheyryn flaaoil - ben aeg as dooinney aeg veih stashoonyn-radio sy Chorn. As va Cornish dy liooar ry chlashtyn feiy'n Chohaglym.",
"Roish my jagh mee gys y Chohaglym shoh, va mee gaccan dy lajer dy vel Mannin yn ynrican cheer Cheltiagh nish raad nagh vel aaght-studeyr ry gheddyn. Nish, cha nel mee gaccan cho lajer. Va ny shamyryn as stoo elley mie dy liooar ec campus Tremough. Agh va stiurey yn champus currit da colught preevaadjagh nagh vod stiurey reddyn dy kiart. Ghuee yn colught shoh dy jinnagh ad creek bee ynnydagh sy thie-bee ec Tremough. Jarrood shen - t'ad geddyn bee neugheyr as castreycair veih'n cheu-mooie. Agh ren y Banglane Cornagh surranse red smessey na shen: v'ad eginit coardail rish coonrey tammylt liauyr roish my row fys oc quoid sleih harragh gys y Chohaglym. Kyndagh rish shen, chaill y Banglane Cornagh argid dy liooar. Foddee nagh vel Mannin ayns stayd faase lurg ooilley.",
,Summary
,"This year's International Celtic Congress was held at the Tremough Campus in Penryn, Cornwall, the theme being the contribution to the world of art, science and industry by the Celtic diaspora. An encouraging feature of the Congress was the extensive use of Cornish. There's a need to have a University of Cornwall rather than the present 'Combined Universities in Cornwall'."
Brian Stowell,
