Manx,English,Notes
TA MEE er jeet bunnys gys yn jerrey jeh ny skeeallyn mychione yn shenn sleih hooar mee voish Juan y Geill.,I have almost come to the end of the stories about the old people I got from John Gell.,
"Son y shiaghtin shoh er hoh diu cooinaghtyn Yuan jeh shenn charrey ain ooilley, Juan Kinvig, far-enmyssit “Yn Contractor” ’sy Vaarle liorish cummaltee Skeerey Chreest Rosien.","For this week, here for you is John’s memory of an old friend of us all, Juan Kinvig, nicknamed “The Contractor” in English by the people of Rushen Parish.",
Va enney mie aym pene ersyn agh enney eer ny share aym er e ven Sage Jane.,I knew him well but I knew his wife Sage Jane better.,
Hie mee marish Illiam y Radlagh un laa lesh shilley er Juan Dan as ec y traa shen cha row yn Ghaelg ayms cha mie as t’ee nish.,I went with Bill Radcliffe one day to see Juan Dan and at that time my Manx wasn’t as good as it is now.,
"Hug ad nyn yees[1] ard-yindys orrym er y fa row Juan Kinvig freggyrt ooilley ny va Illiam gra rish lesh ny breearryn kiart, “Hooar, Cha Dooar - Hug, Nagh Dug,” as y lhied!","They both amazed me because Juan Kinvig answered all that Bill was saying to him with the correct verbs, “Hooar, Cha dooar, Hug, Nagh Dug,”(Got, Didn’t get, Gave, Didn’t give) and such!",[1] nyn yees] spelling of [nyn neesht] (the common spelling in the late 20thC).
By yindyssagh eh dy chlashtyn ad!,It was wonderful to hear them!,
"Screeu Archibald Cregeen dy kiart tra dooyrt eh, “I cannot but admire the construction, texture and beauty of the Manks Language . . . framed by the hand of a most skillful workman.”","Archibald Cregeen wrote correctly when he said, “I cannot but admire the construction, texture and beauty of the Manks Language . . . framed by the hand of a most skillful workman.”",
"Yn laa shen va mee geaishtagh rish Illiam as Juan Dan, hoig mee son y chied cheayrt yn bun jeh ny focklyn shen screeuit ec Cregeen.","That day I was listening to Illiam and Juan Dan, I understood for the first time the meaning of those words written by Cregeen.",
MAINSTER JUAN KINVIG Ronague (John Dan.) (1860-1953),MR. JOHN KINVIG (JOHN DAN.),
,(1860-1953),
Juan Kinvig — Gaelgeyr erskyn insh.,John Kinvig — An incredible Manx Speaker.,
"Ta “Breagagh” er nimraa Mnr. as Benr. Kinvig ayns y colloo shoh roish nish, er-lheh Benr. Kinvig, “Sage” myr va’n ennym eck, agh b’laik lhiam screeu fockle mychione y dooinney hene, Juan Dan Kinvig.","“Breagagh” has mentioned Mr. and Mrs. Kinvig in this column before now, particularly Mrs. Kinvig, “Sage” as her name was, but I would like to write a word about the man himself, John Dan Kinvig.",
Car ny bleeantyn caggee va mee cheet noal gys yn Ellan mysh queig keayrt ’sy vlein ceau laghyn-seyr veih ny schoillyn ayns Sostyn.,"During the war years, I was coming over to the Island about five times a year, spending holidays from the schools in England.",
"     Un laa, ’sy tourey, hie mee er “Bock Yuan Fannee” veih Colby gys Ronnag dy chur shilley er y shenn chubbyl va beaghey ec cummal beg enmyssit “Gehelen” (Garey Hollin?) lesh bayr coon leeideil gys y thie veih’n raad mooar.","     One day, in the Summer, I went on “Shanks’ pony” (walking) from Colby to Ronague to seee the old couple who were living at a small dwelling called ‘Gehelen’ (Holly Garden?) with a lane leading to the house from the highway.",
"Va mee bunnys er roshtyn y thie tra haink Juan hene ass y thie-ollee, v’eh ny ghooinney coar, lhean as lajer ayns callin, as neeal oor as faasaag dhoo echey, ga dy row eh erskyn kiare feed vlein dy eash ec y traa shen.","I had almost reached the house when John himself came out of the cattle-shed, he was a pleasant man, broad and strong in body, with a fresh complexion and a black beard, although he was above eighty years of age at that time.",
"Nish, va mee my yoarree da as gyn-dooyrt v’eh smooinaghtyn dy re Sostnagh mish rouail er bayryn ny cheerey, agh tra dooyrt mee ’sy Ghailck, “Cren aght ta shiu, Vainster Kinvig?” haink gearey harrish e eddin as dreggyr eh,","Now, I was a stranger to him and no doubt he was thinking that I was an Englishman wandering on country roads, but when I said in Manx “How are you Mr. Kinvig?” a smile came over his face and he answered,",
" “Ta mee ayns slaynt vie, booise da Jee, as ta mee geddyn bit dy bee voish laa gys laa, as choud as ta mee geddyn shen cha bee aggle dou, yiowym trooid anshaght” (‘some way’). "," “I’m in good health, thank God, and I’m getting a bit of food from day to day, and whilst I’m getting that I won’t be afraid, I’ll get through some way”. ",
"     Va’n loayrtys shoh rouyr dooys son cha row monney Gailck aym ec y traa shen, as dooyrt mee, “Abbyr shen reesht my sailliu,” as dooyrt eh ny focklyn reesht daa cheayrt er my hon, eisht hooar mee ad as cha nel mee rieau er yarrood ad.","     This talk was too much for me because I didn’t know much Manx at that time, and I said, “Say that again, please,” and he said the words again twice for me, then I got them and I have never forgotten them.",
Shymmey keayrt ta mee er smooinaght er ny fockleyn shen!,Many a time I have thought about those words!,
T’ad jeeaghyn dooin cren sorch dy ghooinney va Mnr. Kinvig.,They show me what sort of man Mr. Kinvig was.,
"Gollrish ymmodee shen Vanninee jeh’n cheeloghe echey, cha row monney cooid-seihlltagh echey agh v’eh booiagh as booisal er y hon, treishteil ayns ard-chiarailys Yee, myr dooyrt eh-hene, “voish laa gys laa.”","Like many old Manx people of his generation, he didn’t have a lot of worldly goods, but he was pleased and grateful for them, trusting in the great plan of God, as he said himself, “from day to day”. ",
"     Ny sanmee, tra va enney ny share aym er, hug mee arrym as keainid da, v’eh dooinney lurg my chree-hene, ynrick, sheelt, kenjal as feoiltagh, as ny smoo na shen v’eh fer-keirdey gollrhym-pene, as laueyn mie echey.","     Later, when I knew him better, I respected and was fond of him, he was a man after my own heart, honest, sober, kind and generous, and more than that, he was a tradesman like myself, and had good hands.",
"Eer ayns e henn eash, hrog eh thie-ollee ass[2] claghyn cruinn ec y voayl-hene, obbyr feer ghoillee as doccaragh.","Even in his old age, he built a cattle-shed from round stones at his own place, a very difficult and hard job.","[2] ass] ‘out of’, ‘from’. The expected word here would be [jeh] ‘of’, ‘from’."
Ren eh myrgeddin creelyn-suggane as reddyn elley da’n Thie Tashtee Manninagh ayns Doolish.,He also made straw-rope creels and other things for the Manx Museum in Douglas.,
Tra daag eh schoill hie eh myr prindeis-vasoonagh gobbraghey er troggal y chabbal Haasilagh ec Ronnag.,When he left school he went as an apprentice mason working on the building of the Methodist chapel at Ronague.,
"     V’eh poost rish Sage Cleree veih Delby, as tra haink ny paitchyn, yn derrey yeh lurg y jeh elley,[3] begin da Juan troggal shamyryn elley gys y thie oc, as ren eh ooilley yn obbyr lesh e laueyn hene, obbyr-fuygh neesht!","He was married to Sage Clarke from Dalby, and when the children came, one after another, Juan had to build other rooms to their house, and he did all the work with his own hands, woodwork too!","[3] yn derrey yeh lurg y jeh elley] ‘the one after the other’, evidently, this referes to more than two children, for which [fer lurg fer] ‘one after another’ would be expected. "
"     Va cloan mooar oc,[4] daa ghuilley as hoght ’neenyn, as ta mee credjal dy vel hoght jeu bio foast.","     They had a large number of children, two boys and eight girls, and I believe that eight of them are still alive.",[4] Va cloan mooar oc] ‘They had a large amount of children’ — evidently this is the intended meaning. [Va cooid vooar dy chloan oc] or [Va ymmodee cloan oc] would be expected here.
"     Choud’s v’eh foast ny ghooinney aeg, ghow eh toshiaght dy obbragh er e choontey hene, as ta mee sheiltyn dy re shen yn oyr va’n ennym y “Contractor” currit er.","     Whilst he was still a young man, he started to work on his own account, and I imagine that that is the reason the name the “Contractor” was given to him.",
Hrog eh Halley MacLaig ayns Ballabeg.,He built Halley MacLaig (Clague Hall) in Ballabeg.,
"V’eh currit gys ny cummaltee aegey jeh’n naboonys myr thie-haglee as fastee 'sy gheurey, ayns cooinaghtyn jeh y fer-lhee Juan MacLaig.[5]","It was given to the young residents of the neighbourhood as a meeting-house and shelter in the winter, in memory of Doctor John Clague.","[5] MacLaig] ‘Clague’ — The use of the Irish or Scottish Gaelic equivalent spellings of names, particularly surnames, was in vogue throught the 20thC. "
Ayns y vlein 1914 v'eh gobbragh troggal y toor ec y cheeill ec Skylley Cairbre.,In the year 1914 he was working building the tower at Arbory Parish Church,
