Manx,English,Notes
SHIRVEISH ASHOONAGH Ayns Chengey ny Mayrey Ellan Vannin. SHENN KEEILL VRADDAN[1]. ,A NATIONAL SERVICE In The Mother Tongue of the Isle of Man. OLD KIRK BRADDAN.,"[1] The old parish church of Braddan is known as ‘Old Kirk Braddan’. The article mentions that so many tickets were sold for the event that the new Braddan Church was used instead of the old church, and was full to capacity. The article also mentions that the organisers believed this to be the first Manx language church service at Braddan for nearly 70 years but that this was unlikley to be true. (Indeed, Rev. William Drury, mentioned in the sermon, was a Manx speaker and Vicar of Braddan until 1887.) The article says that Manx services were held ‘in the memory of Douglas residents not past middle-age’ at the Thomas Street (now Victoria Street) Wesleyan chapel and ‘even more recently in the Western district of the Island’."
Yn trass Doonaght lurg yn Trinaid. ,The Third Sabbath after the Trinity.,
"Yn Cheyoo Laa jeh’n Vee ayns Jerrey yn Touree,",The Sixth Day of the Month in the End of the Summer (July).,
Nuy Cheead Yeig as Nuy Jeig; goaill toshiaght ec Tree er y Chlag ’syn Astyr ,Nineteen Hundred and Nineteen; starting at Three O’Clock in the Afternoon,
Preachoor: EAN Y KEWLEY yn Ardjaghin.,Preacher: JOHN KEWLEY the Archdeacon.,
,"For the benefit of the benighted sassenagh, the following is an English rendering of the Manx :",
"— Toshiaght yn jeihoo Psalm as kiare-feed. “Hiarn, t’ou uss er ve nyn gemmyrk: veih sheeloghe gys sheeloghe.” S’mooar, dy jarroo, ta my voggey er yn laa tayn jiu, dy vel caa aym dy ghoaill ayrn ayns yn chirveish shoh. ","Lord Thou hast been our refuge from generation to generation (Ps. X.C., 1). It is indeed a great joy to me to have the opportunity of taking part in this service today. ",
"     Ta moorane bleeantyn er n’gholl shaghey neayr's va’n choraa jeh nyn jengey ny mayrey er ny chlashtyn cheusthie jeh ny voallaghyn casherick jeh’n chenn keeill liorish beeal yn saggyrt mie as dooie shen —Illiam Drury. Ta ymmodee reddyn er daghyrt er-dyn ny laghyn shen, paart son mie, paart son sie. ","Many years have passed since the sound of our mother tongue was last heard within the hallowed walls of old Kirk Braddan from the lips of that good and kindly priest the late William Drury. Many things have happened since those days some for good, some for evil.",
"     Ta’n earroo dy leih, ta enn oc er yn ghlaare Manninagh, er jeet dy ve, ny sloo as ny sloo: as nish stiark t’ ermayrn, as pooar oc dy ghoaill arrane ny padjer lesh nyn hoiggal ayns lheid y chirveish.",The number of people who know the Manx tongue has grown smaller and smaller till now how few remain who can intelligently participate in such a Service as this. ,
"Ta shin er jeet, ta mee credjal, dy yeeaghyn er yn chenn ghlare myr dy beagh ee, ooilley-dy-lieragh. bentyn rish yn traa ta er n’gholl shaghey.","We have come, I think, to look upon our native speech as pertaining entirely to the old time. ",
"Agh, ta shin er nyn jaglym cooidjagh jiu ayns thie as ayns fenish fer nagh vel er yarrood yn chenn ghlare ghraihagh, ayn ghow nyn badjeryn as arraneyn-moyllee da, deiney mraane, as paitehyn, nish nyn-dhost ayns vn oaie. ","Nevertheless we are met to-day in the temlple and presence of One who has not forgotten our beloved tongue wherein prayers and songs of praise were offered to Him by men, women and children now silent in the grave. ",
"     T’eshyn tannaghtyn, myr te scruit jeh “Yeesey Creest yn er cheddin, jea, as jiu, as son dy bragh.” As myr t’eh dy ghra, ayns lioar Yalachi —","He abideth, as it is written of Him “Jesus Christ the same yesterday, to-day and for Ever” — and as He saith in the book of Malachi — ",
