Manx,English,Notes
Nish ta shin er jeet gys toshiaght blein noa elley as by vie lhiam geearree er nyn lhaihderyn ooilley yn shenn vannaght “Blein Noa Vaynrey as speeideilys erriu.” ,Now we have come to the beginning of another new year and I would like to request of all our readers the old blessing “Happy New Year and success for you.” ,
"Car ny bleeaney shoh chaie ta shin er n’akin ymmodee kesmadyn er oai[1] jeant ec chengey ny mayrey, lioaryn noa currit magh as tooilley loayreyderyn noa cheet er nyn doshiaght. ","During this past year we have seen many steps forward made by the native tongue, new books published and more speakers pregressing. ",[1] er oai] Evidently a Manxification of  the Irish [ar aghaidh] ‘forward’. The usual Manx translation of forward is [er toshiaght] — [kesmadyn er nyn doshiaght] ‘steps forward’.
Veagh yn shenn sleih goaill yindys mooar dy beagh ad fakin as clashtyn yn feallagh aegey t’ayn nish as graih oc er y chenn ghlare.,The old people would be greatly surprised if they were to see and hear the young ones there are now who love the old language.,
Er hoh diu y skeeal s’jerree t’aym liorish Juan y Comish.,Here for you is the last story I have by John Comish.,
"Ta Juan marroo nish as oanluckit ayns Y Chanadey, agh bee’n spyrryd echey bragh-bio ny mastey ny manninee dooie ayns Ellan e ghooie.","John is dead now and buried in Canada, but his spirit will be ever alive amongst the true Manx in his native Island.",
"B’aillin dy jarroo skeealyn y gheddyn voish nyn lhaihderyn dy chur magh ayns “Noon as Noal”, red erbee, ayns Gaelg ny Baarle, mie ny sie, scruit dy moal ny dy yindyssagh.","I would indeed like to get stories from our readers to publish in “Noon as Noal”, anything, in Manx or English, good or bad, written poorly or wonderfully.",
Myr dooyrt Ned Maddrell dy mennick “Freill ee bio!”,As Ned Maddrell often said “Keep her alive!”,
"     Laa dy row, ayns Tanjong Priok (Jakarta, Indonesia), yn phurt son Batavia, cheayll shin dy beagh ben flah Yavanagh cheet er y lhong marin gys Jeddah, as dooyrt Illiam “Shenn chaillagh ghraney ennagh, ta mee sheiltyn, s’aillee goll gys Mecca roish my vow ee baase.”","One day, in Tanjong Priok (Jakarta, Indonesia), the port for Batavia, we heard that a Javanese princess would be coming on the ship with us to Jeddah, and William sad “Some ugly old hag, I imagine, she wants to go to Mecca before she dies.”",
"As eisht, yarrood shin dagh ooilley nhee mychione y chooish!","And then, we forgot everything about the matter!",
     Er y lhong ain va’n shamyr-choagyree ny lhie cheu chooylloo jeh “Thie-mean ny lhuingey” er lout eaghtyr ny lhong.,Er y lhong ain va’n shamyr-choagyree ny lhie cheu chooylloo jeh “Thie-mean ny lhuingey” er lout eaghtyr ny lhong.,
"Er gagh heu[2] jeh’n lout eaghtyr shoh, ec yn jerrey jeh, va kiare shamyryn ayn as va cassan roie eddyr ocsyn as thie-mean ny lhuingey.","On our ship the galley lay outside of the bridge on the top deck of the ship. On each side of this top deck, at its stern, there were four rooms and there was a walkway running between them and the bridge.",[2] dagh heu] [dagh çheu]
" Ec jerrey y chassan shoh va shamyr yn Earroo 1 Cleragh ayn as va’n dorrys as daa uinnag jeh ayns y chassan, as uinnag chruinn elley jeeaghyn lesh jerrey ny lhuingey, erskyn y voayrd raad va shinyn gaarlaghey y bee laaoil.","At the end of this walkway there was the room of the Number 1 Clerk and the door and two of its windows were in the walkway, with another round window looking towards the stern of the ship, over the table where we were preparing the daily food.",
,,
"      Daag shin Tanjong Priok fastyr laa ny vairagh ec shey er y chlag, haink Illiam as mish veih’n thie tashtee (thie stoyr), cur lhien yn ’eill cour y laa, as, myr hug mee ee er y voayrd ain, cheayll mee peiagh ennagh cheusthie yn chamyr as meir neuyesh echey geabbey dy osley yn uinnag ghooint.","     We left Tanjong Priok on the afternoon of the next day at six o’clock, William and I came from the storehouse, bringing the meat for the day, and, as I put it on our table, I heard someone inside the room and their clumsy fingers trying to open the closed window.",
"“Cha nee shen y cleragh,” smooinnee mee rhym pene, as myr shen, hass mee jeeaghyn er yn uinnag, goaill yindys quoi erbee va fosley yn uinnag er aght cha ordaagagh. ","“That isn’t the clerk,” I thought to myself, and so, I stood looking at the window, wondering who at all was opening the window in such a fumbling way. ",
"Hooar mee my leagh, fy yerrey hoal, dy moal, dy moal, hie un uinnag er ’osley, as hooar mee shilley jeh oaie aeg bwoyagh, gyndys cre erbee veagh ry-akin eck, as eisht, honnick ee mish my-hassoo ayns shen!","I got my reward, at long last, slowly, slowly the window was opened, and I got a sight of a pretty young face, wondering what on earth she would see, and then, she saw me standing there!",
