Manx,English
Y Vritaan - Cheer Cheltiagh,
,
"Va mee goaill ayrn sy Chohaglym Celtiagh ec Roazhon sy Vritaan er y gherrid as hug shen orrym smooinaghtyn dy nee yn Vritaan yn cheer Cheltiagh ta currit da'n Cheltiaghys ny smoo na ny cheeraghyn Celtiagh elley, foddee. Bleeantyn er dy henney, va mee er laghyn seyrey marish y lught-thie ayns An Oriant, ayns y jiass jeh'n Vritaan. As shinyn shooyl mygeayrt y valley, honnick shin ymmodee bratteeyn veih ny çheeraghyn Celtiagh ooilley. Cha vaik mee rieau whilleen bratteeyn Manninagh (ec y traa shen, cha row monney bratteeyn Manninagh ry akin ayns Mannin hene). Fy yerrey, hoig shin dy row feailley Cheltiagh er chee goaill toshiaght ayns An Oriant: cha row fys ain dy row y lheid ayn. Neayr's ny laghyn shen, ta Feailley An Oriant er jeet dy ve ny smoo currit da'n argid ny lomarcan, agh shimmey Britaanagh ta currit da'n Cheltiaghys firrinagh. Blein ny ghaa er dy henney, va mee goll gys chaglym-chengey sy Vritaan marish Manninagh elley. Va shin laccal goll er traen as va shin beggan caillt ayns stashoon-traen. Hoig fer-olk-traen y chooish as vrie eh jin cre woish haink shin. Cho leah's cheayll eh 'Mannin' dooyrt eh: 'She Celtiee shiuish, goll rooin hene' as reagh eh dy dooar shin tiggadyn roish sleih elley (nagh ren gaccan mychione shen). As ren eh braew shickyr dy jagh shin er y traen kiart. Foddee dy noddagh y lheid taghyrt ayns cheer elley, agh ta ourys orrym.",
,
"Ghow yn Rank greim er y Vritaan lurg y caggey mooar eddyr ny Frangee as ny Britaanee ec Sant Albin-an-Hiliber sy vlein 1488. Roish shen, va’n Vritaan ny cheer seyr. Agh ga dy row yn Vritaan sluggit stiagh sy Rank, va seyrsnys ennagh faagit ec ny Britaanee derrey'n Ravloyd Frangagh mysh tree cheead blein lurg y caggey shen. Eisht, hug ny Jacobins y slane cheer fo smaght as ad geearree geddyn rey rish gagh chengey er lhimmey jeh Frangish as stiurey dy chooilley red veih Paris. Goll rish Lunnin ayns Sostyn, haink Paris dy ve myr sooder-folley ta jiole y bioys ass ayrnyn elley jeh'n cheer. Haink ny Frangee, as erskyn ooilley adsyn ayns Paris, dy choontey ny Britaanee dy ve myr bonkanyn bolvaneagh. Cha row chengey chiart oc, she patois v'ayn. Agh ga dy ren lught Paris gaghtey dy jeean noi Britaanish va foast red goll rish millioon",
,
"loayrt jee ayn mysh tree feed as jeih bleeaney er dy henney. Shimmey Britaanagh nagh row Frangish echey ny eck. Dy jarroo, roish y Nah Chaggey Mooar, shimmey seyraanagh Frangagh nagh row Frangish oc. Va - as ta - Britaanish, Bascish, Catalanish, Arabish as chengaghyn elley goll er loayrt sy Rank. As cha row eh myr t'eh ayns Lunnin nish - ymmodee chengaghyn goll er loayrt ec possanyn nagh vel feer vooar. Ayns y Rank roish y Nah Chaggey Mooar, va kuse dy villioonyn dy 'leih ayn nagh row Frangish oc - as cha row ad jeet dy chummal sy Rank: goll rish nyn shennayraghyn, v'ad ayns cheer nyn 'ooie. Son y chooid smoo, ta lught Paris er ve speeideilagh dy liooar neayr's y traa shen as adsyn streeu dy gheddyn rey rish gagh chengey er lhimmey jeh Frangish.",
,
"Tra hug ny Germaanee y Rank fo chosh sy Nah Chaggey Mooar, ren ad lowal da ny Britaanee gynsaghey da paitchyn trooid Britaanish ayns scoillyn as ymskeaylley er y radio ayns Britaanish - reddyn nagh row lowit ec lught Paris. Kyndagh rish shen as cooishyn elley, ren Britaanee ennagh cooney lesh ny Germaanee as ren paart jeu caggey son ny Germaanee. Gyn ourys, shoh cooish nagh vod oo loayrt mychione rish monney sleih sy Vritaan gys y laa t'ayn jiu. As ta lught Paris goaill ymmyd jeh'n chooish mennick dy liooar ec y traa t'ayn myr wappin noi'n ghleashaght ashoonagh Vritaanagh, ga dy row yn Rank nane jeh ny cheeraghyn smessey syn Oarpey as ymmodee Frangee scanshoil gobbraghey dy jeean marish ny Germaanee sy lhing eddyr 1940 as 1945. Lhisagh shin cur bwooise da Jee nagh row ny h-ellanyn shoh currit fo haart ec ny Germaanee.",
,
"Ec y traa t’ayn, ta'n tarmaynys Britaanagh speeideilagh dy liooar, bwooise da eirinys, turrysid as thieyn jannoo noa. Ayns Roazhon, hug ny raaidyn noa yindys orrym as va shin tannaghtyn ayns ollooscoill stoamey. Agh cha dod mee jannoo fegooish smooinaghtyn nagh vel annym ec boayl myr shoh, t’eh cho mooar as neuphersoonagh. Dinsh Britaanagh dou dy vel y reiltys Frangagh ceau argid fy yerrey dy haraghey ny raaidyn sy Vritaan, ga dy row lught Paris mee-arryltagh dy ghra dy row ad geddyn cooney veih yn Unnaneys Oarpagh. As foddee oo troailt ayns daa oor nish veih Paris gys Roazhon er traen tappee.",
,
"Agh ta ny Britaanee foast fo smaght lajer Paris. Son shickyrys, ta sorch dy whaiyl ashoonagh oc, agh t’ee faase agglagh. As ta turrysee cheet gys Roazhon dy yeeaghyn er shenn troggal t'ad gra yn Ardwhaiyl Vritaanagh rish. Agh cha nel shen agh sorch dy henn whaiyl son turneyryn. T'eh symoil dy ren shin clashtyn meoir Roazhon loayrt magh dy lajer son y Vritaan, ga dy loayr eh ny goan casherick ta ry chlashtyn veih gagh politickeyr t'ayns foayr rish Paris: 'Ta’n Phobblaght cur Cormid dooin ooilley'! She Britaanagh y meoir shoh ren cheet veih lught-thie boght as haink eh dy ve ny pholitickeyr feer phooaral ayns Paris. Eisht haink y scammylt mychione fuill sollagh ren marroo sleih dy liooar sy Rank. Ga nagh row yn Britaanagh oolee, va'n loght currit er ec lught yn Ecole Polytechnique (Oxbridge y Rank) as v'eh ceaut magh ass e chiartey scanshoil. Eisht hoig eshyn dy row eh ny Vritaanagh as ghow eh toshiaght d'obbraghey son y Vritaan.",
,
"Cha hoig mish dy row yn rheynn-cheerey Loire-Atlantique goit magh ass y Vritaan ec reiltys Vichy sy Nah Chaggey Mooar. Smooinee mish dy row shen jeant mysh 1960. Ansherbee, lurg y caggey, t'eh jeeaghyn dy ren lught Paris neu-nhee jeh gagh slattys Vichy er lhimmey jeh'n fer shoh. Ayns grig, ren reiltys Vichy leodaghey yn Vritaan, raipey magh Loire-Atlantique as Naoned (y balley smoo scanshoil sy Vritaan) cheu-sthie jeh. Coardail rish towse-barel va jeant y vee elley, ta tromlagh mooar jeh cummaltee Loire-Atlantique ayns foayr jeh aa-unnaneyssey yn Vritaan. As red noa - ta'n ardwhaiyl ynnydagh slane ayns foayr jeh shen neesht. Freill rick er y chooish shoh.",
,
Brian Stowell,
,
,Summary
,
,"Perhaps the Bretons are the Celts who are most aware of other Celtic countries. Economic affairs may have improved in Brittany, but the country is still very firmly under centralising forces directed by Paris. There are increasing calls for the reunification of Brittany."
