Manx,English,Notes
CORAA NY GAEL,The Voice of the Gaels,
"     Va’n shirveish bleeanagh ayns cooinaghtyn Laa Trafalgar er ny chummal ’sy Keeil Cairbre, ny lurg hie yn cochruinaght hug yn oaie Captan Mac llliam, eshyn ren stuirey yn lhong “Victory” stiagh sy streeu. ","     The annual service in memory of Trafalgar Day was held in Arbory Church, afterwards the congregation went to the grave of Captain Quilliam, he who steered the ship “Victory” into the contention.",
Va slonganyn er ny hebbal liorish Mnr. T. H. Shimmin er son yn Legion Goaldagh ayns Ellan Vannin as liorish Mnr. J. S. Barton jeh Colby Vooar. Va’n brattag er ny ymmyrkey liorish Mnr. F. Gale.,Wreathes were donated by Mr T. H. Shimmin for the British legion in the Isle of Man and by Mr. J. S. Barton of Colby Vooar. The flag was carried by Mr. F. Gale.,
"     Ghow yn cheshaght kiaullee “Lhon dhoo,” fo maidjeen F. D. Buxton, arrane millish ec yn cuirrey-kiaull Yn Cheshaght Dooaneyrys Mannin ’sy halley valjagh Purt Noo Moirrey. Va’n ard-hoieder Mnr. W. E. Kelly.","     The “Lhondoo (Blackbird) Choir”, under the baton of F. D. Buxton, sang a sweet song at the Mannin Angling Club in the town hall of Port St. Mary. The chairman was Mr. W. E. Kelly.",
     Hug yn Ard Vriw R. G. McEoin raaue da’n Kaire as Feed er y chiaghtyn. ,     The Deemster R. G. Johnson gave a warning to the Keys in the week.,
"Dooyrt eh “Mannagh vel ny eirinee Manninagh geddyn shickyrys mychione y cheird oc son yn traa ry-heet, cha jean ad gobbyr yn thalloo dy mie as nee shoh jannoo assee agglagh da’n farrysthie ny h’ellan.”","He said, “Unless the Manx farmers get assurance concerning their trade for future, they won’t work the land well and this will do awful harm to the agriculture of the Island.”",
"     Ta Mnr. Richard Kneen jannoo dy mie lurg y chingys echey, as ta treisht echey dy jig eh leshyn dy yannoo e chooid mastey’n reiltys ny h’ellan roish tammylt.","     Mr Richard Kneen is doing well after his illness, and he trusts that he will manage to do his part amongst the government of the island in a while.",
,,
     Goaill toshiaght ’sy chiaghtyn shoh rooin bee’n “aght-loayrt” scruit ry-lhiattee’n “Gaelg Juan y Geill” ’sy phabyr shoh.,     Beginning this week ahead of us the ‘speaking method’ will be written beside the “John Gell’s Manx’ in this paper.,
Ta mooarane sleih er vriaght er son cooney lesh yn fockleymagh cairagh ny lesoonyn.,Many people have asked for help with the proper pronunciation of the lessons.,
"Ta’n Chaghter Vona er n’gheddyn ram screeuyn mychione y cooish shoh, er yn oyr dy vel mooarane Manninee ayns cheeraghyn elley dyn caa erbee dy chlashtyn yn chengey ny mayrey goll er loayrt er yn aght cairagh.","Mona’s Herald has received many letters about this matter, because many Manx people in other countries are without any opportunity to hear the mother-tongue being spoken in the proper way.",
     Ta nyn garrey veen Leslie y Quirk er jeet er-ash dy sauchey voish yn Thalloo Vretnagh as cha nel eh poost foast edyr!,     Our friend Leslie Quirk has come back safely from Wales and he isn't married yet either!,
Ta Leslie gra nagh vel shinyn foast feu son veg dy loayrt nyn jengey ny mayrey ayns cosoylaght rish ny Vretnee! Hrog erriu Y Chaarjyn!,Leslie says that we are still worthless at speaking our mother-tongue comapred to the Welsh! Pick yourselves up (Pull your socks up) O Friends!,
“BREAGAGH”,“BREAGAGH”,
