Manx,English
Y Kaart Oarpagh,
,
"Hug Coonceil yn Oarpey bree da地 Chaart Oarpagh cour Chengaghyn Ardjynagh ny Myn-chengaghyn y chied laa Mee Vayrnt 1998. V誕d kiarail coadey lheid ny chengaghyn shen ayns cheer-aghyn eigsoylagh ayns cooishyn-ynsee, y leigh, reirey, yn ym-ysseraght, cultoor, bea tarmaynyssagh as sheshoil, as cooishyn goll harrish joaraghyn-steat. Agh mannagh beagh reiltyssyn-steat arryltagh bree y chur da地 Chaart shoh, veagh eh fardailagh. Myr sampleyr, lurg resoonaght vooar, va地 Rank er-chee goaill rish y Chaart. Agh eisht, hug leighderyn briwnys nagh dod y Rank cur bree da地 Chaart: veagh eh noi bunraght y cheer!",
"Ta daa horch dy choadey ry gheddyn liorish y Chaart. Sy toshiaght, ta prinsabylyn as deanyn cadjin ayns Ayrn II jeh地 Chaart - Steat ta cur bree da地 Chaart, shegin da cur arrym da ny prinsabylyn as deanyn shoh bentyn rish chengaghyn ardｭjynagh as mynchengaghyn sy cheer ta fo smaght y Steat shen. Lurg shen, ta Ayrn III jeh地 Chaart caghlaa ny prinsabylyn as deanyn shoh gys currymyn fondagh. Agh ta地 Steat abyl dy reih ny chengaghyn hed er coadey tra t弾h shickyraghey (ratifies) yn Kaart.",
"Shoh paart jeh ny prinsabylyn as deanyn ta screeut sheese ayns Ayrn II. Shegin goaill rish dy nee 礎erchys cultooroil ny chengaghyn ardjynagh as ny mynchengaghyn. Ta feme er 阻antys shassooagh・(喪esolute action・ ny chengaghyn y chur er nyn doshiaght ry hoi ad y choadey. Greinnaghey (er nonney, cur er dy ve ny sassey) ymmyd ny chengaghyn, screeut as loayrit, ayns bea theayagh as preevaadjagh. Cummal seose as cur er bun kianglaghyn lesh possanyn ayns steatyn elley as chengey chosoylagh oc. Cur magh aghtyn d馳nsaghey as dy yannoo studeyrys er ny chengaghyn. Cur er e hoshiaght ronsaghey as studeyrys er ny chengaghyn ayns ollooscoillyn as nyn lheid.",
"Steatyn ta cur bree da Ayrn II, t弾h orroo geddyn rey rish lhiettrimys erbee er mynchengaghyn as chengaghyn ardjyｭnagh. Ta reiltyssyn greinnit dy chur er bun possanyn vees cur coyrle daue mychione lheid ny chengaghyn shen.",
"Ayrn III jeh地 Chaart, ta shen reddyn lhisagh Steat jannoo dy chur er e hoshiaght ymmyd ny chengaghyn ayns bea theayagh. Myr t弾h screeut heose, ta shoh bentyn rish cooishyn-ynsee, y leigh, reirey, yn ym-ysseraght, cultoor, bea tarmaynyssagh as sheshoil, as cooishyn goll harrish joaraghyn-steat. Agh foddee Steat goaill ayns laue dy yannoo red feer veg ny red feer vooar! Myr sampleyr, ayns cooishyn-ynsee, foddee yn Steat gra dy jean eh reaghey d馳nsaghey trooid mynchengaghyn dy bollagh ayns scoillyn. Agh, er y laue elley, foddee yn Steat gra dy bee brastyl-scoill ny ghaa abyl y chengey 惣nsaghey. As, bentyn rish yn ym-ysseraght, foddee Steat gra dy jean eh cur stashoonyn radio ny chellveeish er bun as ad creeley dy bollagh trooid mynchengey. Er nonney, foddee yn Steat gra dy jean eh cooney lesh stashoon-radio dy ghoaill ymmyd jeh paart d弛cklyn jeh地 chengey. Er y chooid sloo, Steat ta shickraghey yn Kaart, shegin da cur bree da 35 paragraffyn jeh. Ta shen jeeaghyn goll rish red mooar, agh oddagh reiltyssyn dy liooar goaill rish y Chaart gyn jannoo monney. Agh, ny yei shen as ooilley, t弾h feer scanshoil dy vel y Kaart ayn: t弾h cur coraa eddyrashoonagh da mynchengaghyn.",
"Hickyree yn Reeriaght Unnaneysit y Kaart Oarpagh 27 Mee Vayrnt 2001 as va bree currit da 1 Jerrey Source 2001. Tra hickyree reiltys y Reeriaght Unnaneysit yn Kaart, dooyrt ad dy nee chengaghyn Ayrn III va Bretnish, Gaelg Albinagh as Yernish. She chengaghyn Ayrn II va Albinish (Scots) as Ulleeish (Ulster-Scots). Lurg shen, dooyrt reiltys y Reeriaght Unnaneys dy nee chengaghyn Ayrn II va Cornish as y Ghaelg. Choud痴 ta nice toiggal shoh, hug reiltys Vannin coyrle da reiltys y Reeriaght Unnaneysit, as hickyree adsyn y Kaart (Ayrn II) as lieh Vannin - ta ny Sostnee gra dy vel ad loayrt son Mannin bentyn rish 祖ooishyn joarree・ Choud as shoh, ta ny Manninee ro arrymagh dy chaghlaa reddyn.",
"Dy firrinagh, oddagh reiltys Vannin cur bree da Ayrn III jeh地 Chaart Oarpagh. Bentyn rish cooishyn-ynsee, ta地 Ghaelg ry gheddyn myr cooish reihyssagh ayns scoilｭlyn Vannin, as ta地 Vunscoill ayn - bun-scoill raad t誕d gynsaghey trooid Gaelg. Ta brastyl Gaelgagh ry gheddyn ayns Colleish Ellan Vannin, as, ga nagh vel monney goll er bentyn rish y chengey ec Laare Studeyrys Manninagh ec y traa t誕yn, ta dy liooar ayn dy chooilleeney yn Kaart. Fy yerrey hoal, t誕d goaill toshiaght dy chur stoo Manninagh sy churriglym-scoill.",
"Bentyn rish cooishyn-leigh, oddagh reiltys Vannin cur bree da ny conaantyn sloo niartal sy Chaart - oddagh ad lowal da pabyryn ayns Gaelg dy gholl er ymmydey ayns quaiylyn. Bentyn rish shirveishyn theayagh, oddagh reiltys Vannin lowal da Gaelgeyryn dy chur docamadyn ayns Gaelg da sharvaantyn theayagh. As veagh eh aashagh dy liooar dy ghoaill ymmyd jeh enmyn-buill ayns Gaelg chammah as adsyn ayns Baarle. Cheet gys yn ym-ysseraght, ta reiltys Vannin cooilleeney conaantyn dy liooar hannah. Creid eh ny dyn, oddagh reiltys Vannin cooilleeney conaantyn dy liooar bentyn rish 奏aghyrtyn cultooroil as seyraaidyn (facilities)・",
