Manx,English
Stholk-Accrys: Shenn Chliaghtey Yernagh.,
,
,"Recent hunger strikes at Long Kesh and elsewhere have brought re-examinations of this form of action in Irish history. Probably, it is not generally realised how ancient the tradition is."
,
"As mish screeu shoh, ta kuse dy phryssoonee Pobblaghtagh ayns Camp ny Kesh Foddey er ngoaill toshiaght dy hrostey ""gys yn baase hene"" mannagh vees reiltys Hostyn cur staydys politickagh daue. Ec Jee ta fys cre vees kione ny cooish shoh. Ta'n Thooder hene, yn Ven-Yiarn, er ghra nagh jean ny Sostnee cur seose. Roish my ghow ny pryssoonee dy hrostey, ren reiltys Hostyn lhiggey er dy row ad er-chee lowal da ny pryssoonee ""eaddagh shivoilagh"" y cheau. Agh boghtynid v'ayn, er y fa dy beagh yn eaddagh shoh currit magh ec yn champ hene. Foastagh, cha beagh kied ec ny pryssoonee nyn eaddagh hene y cheau. Aghterbee, bee yn boirey goll er derrey vow ny pryssoonee shoh yn staydys politickagh. Gyn ourys, ta fys ec ram sleih dy vel stholkyn-accrys feer ""Yernagh"". Agh foddee nagh vel fys ec ymmodee sleih dy vel yn cliaghtey shenn ass towse ayns Nerin. Dy jarroo, er-lhiam dy lhaih mee boayl ennagh dy ghow ny Yernee toshiaght dy yannoo arrish er ny h-Injinee ayns ny bleeantyn feed (1920's) tra va paart dy Yernee goll er stholkyn-accrys! S'cosoylagh nagh row ny Yernee jannoo arrish er ny h-Injinee: cha row ad agh gymmydey shenn chliaghtey Indo-Europagh ta foast bio ayns ",
"Nerin as syn Injey. Ny smoo na thousane blein er dy henney, ta fys ain dy row yn stholk-accrys myr cliaghtey reiltagh mastey ny Yernee. As gyn ourys ta'n cliaghtey thousaneyn dy vleeantyn dy eash. Mastey ny shenn Ghaeil, dy beagh dooinney fo lhiastynys dhyt, oddagh oo goll er stholk-accrys as uss dty hoie cheumooie jeh'n thie echey. Veagh nearey cheet er kyndagh rish yn stholk-accrys, as veagh eh geeck ny feeaghyn.",
"As ayns yn lhing jeianagh, ta ny Yernee er nyannoo ymmyd jeh’n stholk-accrys mennick dy liooar. Ayns 1920, ghow Terence McSweeney, ard-veoir Chorcaigh, toshiaght dy hrostey ayns pryssoon Vrixton ayns Sostyn myr chionnraa noi yn stayd jeh’n phryssoon. Lurg tree feed as kiare laa jeig, v'eh marroo. Tra v'eh pointit myr ard-veoir Chorcaigh, va MacSuibhne er ghra dy row yn sleih va abyl dy hurranse ny smoo na sleih elley geddyn y varriaght sy jerrey.",
"Ayns yn cheead shoh, ta daa Phobblaghtagh yeig er hrostey gy baase. Hooar jees jeu shoh baase fo reiltys Yernagh ayns 1940, as fer elley ayns 1946. Ny baaseyn ayns 1940, t'eh jeeaghyn nagh ren ad monney son cooish ny Pobblaghtee. Agh oddagh oo gra dy ren yn dooinney hooar baase ayns 1946 cooney lesh aa-vioghey yn chooish Phobblaghtagh lurg yn caggey mooar. Ta'n eiyrtys jeh stholk-accrys croghey dy mooar er cooish politickagh. Sheilym dy vel reiltys Hostyn goaill aggle (dy follit) roish ny stholkyn-accrys ta goll er ayns Camp ny Kesh Foddey, agh cha nod ad fordrail cur seose nish. Er yn cheu elley, cha nod ny Pobblaghtee cur seose. Agh cre erbee hig ass y chooish shoh, yiow ny Yernee y varriaght sy jerrey. Ta’n shennaghys hene er yn cheu ocsyn.",
,
Brian y Stoyll,
