Manx,English
Croutyn Sollagh,
,
,The English government is at last admitting that there is something in Colin Wallace's revelations about dirty tricks. There may be evidence that the dirty tricks were much more widespread than people think.
,
"Fy yerrey hoal, ta sleih dy liooar ayns Kiare as Feed Hostyn gra dy vel ad laccal feddyn magh y bun jeh cooish Colin Wallace. Shoh dooinney va gobbraghey son y chirveish fys jeh armee Hostyn ayns Nerin Twoaie ayns ny bleeantyn jeih as tree feed. Heill Wallace dy row eh scammyltagh dy row rheynn ry hoi 'croutyn sollagh' sy chirveish shoh. Va lught ny croutyn sollagh skeayley magh breagyn agglagh mychione fir politickagh v'ad coontey y ve er y cheu aggairagh. Myr sampleyr, ren ad screeuyn foalsey v'ad lhiggey er va currit gys Rees (y Scrudeyr Thie ayns reiltys Sostnagh lurg y traa shoh). Va'n screeuyn shoh er jeet (myr yein!) veih'n scrudeyr jeh sheshaght phobblaghtagh ayns America, as eh cur bwooise da Rees son yn argid hug eh da'n chooish Yernagh!",
"Va ram sampleyryn jeh'n phropaganda doo shoh, va soie er peiagh erbee nagh row son cur ny Yernee fo chosh. Aghterbee, cha row Colin Wallace ayns foayr jeh'n chaggey sollagh shoh as ghow eh toshiaght dy hoilshaghey magh dy row y lheid goll row. Son jannoo shen, v'eh ceaut magh ass yn obbyr echey, as phrow rheynn ny croutyn sollagh dy dhonney yn gob echey. Shimmey gob va dooint ec yn rheynn cheddin (kuse jeu son dy bragh, s'cosoylagh) agh cha row gob Wallace son dooney. Red mie dy vel eh foast foshlit as dy vel y dooinney dunnal shoh goaill arrane dy mie.",
"Nane jeh ny cooishyn scammyltagh va soilshit magh ec Wallace, ta shen y chooish jeh thie ny guillyn (Kincora) ayns Beeal Feirshtey. Agh cha noddym gra dy row eh soilshit magh echey foast, er y fa dy vel reiltys Hostyn foast gobbal dy row red erbee quaagh taghyrt sy thie shen. Ta Wallace gra dy row y shirveish follit jeh'n armee Sostnagh kianlt seose ayns cooishyn homocheintagh ayns Kincora. Va ny reddyn shoh goll er dy hollaghey fir politickagh Leighalagh.",
"Rish bleeantyn, ren reiltys Hostyn obbal dy row firrinys erbee ayns skeealyn Wallace. Dooyrt ad dy row eh branlaadee. Agh nish ta reiltys Hostyn goaill rish dy vel ayrnyn ennagh jeh ny skeealyn kiart (foddee) as dy row croutyn sollagh jeant ec 'fys' armee Hostyn. Ec y traa cheddin, ta reiltys Hostyn dy kinjagh 'coayl' as 'feddyn' pabyryn ta bentyn rish cooish yindyssagh Wallace. Ta reddyn quaagh ayn son shickyrys.",
"Nish, ta fir politickagh voish gagh sheshaght ayns Sostyn shirrey er yn reiltys eh dy chur brialtys er bun dy 'eddyn magh ny smoo fys mychione cooish Wallace, shirrey freggyrt veih'n Airaght Choadee (Ministry of Defence). Hug Marshall shiaght docamadyn mychione cooish Wallace da'n airaght shoh. Chaill ad dy chooilley nane jeu as ta Marshall briaght: 'C'raad t'ad?'",
"Cha lhisagh shin goaill yindys dy vel y lheid goll er. Agh lurg ooilley ny bleeantyn shoh (shiaght keead?) ta foast sleih ayn ta credjal dy vel Nerin goll rish ayrn keoi jeh Sostyn. Foddee va Stalker myr shoh sy toshiaght, foddee nagh row. Aghterbee, foddee dy row rheynn ny croutyn sollagh coontey mish y ve scanshoil dy liooar dy screeu huggey ayns ny laghyn shen. Mysh 1974 ny 1975, hooar mish screeuyn va goaill toshiaght lesh fockle ny jees ayns Yernish ('Brian, a chara') as eisht goll er ayns Baarl. Va'n enmys er y screeuyn boayl ennagh bentyn da armee Hostyn ayns Hereford. Va'n fer-screeuee gra dy row eh er chlashtyn dy row brastyl Yernish aym ayns Lerpoyll as dy row eh er ngeddyn yn enmys ayms voish Conradh an Gaeilge ayns Divlyn. Va'n fer-screeuee er-chee cheet gys Lerpoyll as by vie lesh cheet gys my vrastyl. Noddins cur da yn ennym jeh coorse mie ayns Yernish? As noddins ginsh da row clubbyn Yernagh erbee ayns Lerpoyll raad oddagh eh cur cheb er y Yernish echey?",
"Yeeagh mee y screeuyn shoh da'n chied ven aym. Hug eh aggle dy liooar urree. Er oyr ennagh, cha row mish goaill aggle ec y traa shen. Screeu mee erash. Hug mee fys da mychione my vrastyl as dooyrt mee dy row y coorse Linguaphone ayns Yernish mie dy liooar. Cha dooyrt mee veg mysh clubbyn Yernagh (cha row y lheid ayn aghterbee: club raad va Yernish goll er loayrt). Haink freggyrt hym feer happee. V'eh feer wooisal son y fys. V'eh er chionnaghey y coorse Linguaphone (fer berchagh v'ayn, gyn ourys). Agh cre mysh ny clubbyn Yernagh? Cha screeu mee erash y keayrt shoh. Tammylt lurg shen, va mee ayns Divlyn as vrie mee jeh fer-oik ayns Conradh na Gaeilge mysh y chooish shoh. Cha row fys erbee echey (er lhiam dy row eh beggan agglit ass tra vrie mee). Ta ny screeuynyn foast ayms boayl ennagh sy lout. Shegin dou feddyn ad. Foddee dy bee sym ec sleih elley ayndaue.",
,
 ,
Brian y Stoyll,
