Manx,English
Moylley as Soylley Diu B.A.S.,
,
,"Below is a summarised translation of the article appearing in ""Ar Sonor"" No 273 which charts the splendid work that has been done by Bodadeg Ar Sonerion rescuing and furthering the native music of Brittany during the past 40 years. This effort was sustained under pressure and difficulties hard for us to imagine and ought to inspire us all and encourage us to increase our own efforts."
,
Hooar mee ooilley yn fys shoh ass yn earish-lioar Ar Soner E. 273 aynjee ta Bodadeg Ar Sonerien (Cochruinnaght ny Fir-kiaullee Britaanagh) jeeaghyn nyn gooyl er daeed vlein g'obbragh da nyn jeer as giaull.,
"Ec toshiaght yn Caggey 1939, va'n cultoor Britaanagh ayns foaynoo debejagh. Va Kionnooyrtys y Rank geiyrt er roonaght tranlaasagh dy golley magh dy bollagh red-erbee Britaanagh. V'ad jannoo faghid jeh'n chengey ayns ny schoillyn, liorish croghey braag-vaidjagh mygeayrt mwannal jeh paitchey erbee va loayrt assjee, as craidjey mysh adsyn va ceau eaddeeyn dooiagh. Myr shen va'n sleih shaghney nyn gliaghtaghyn, chengey, eaddeeyn, as dy-chooilley nhee bentyn da eiraght nyn ashoonaghys. Ta ny Britaanee gra, gollrooin-hene, Hep Brezhoneg, Breizh ebet. (Gyn chengey, gyn cheer). Marish yn chengey va palchey dy arraneyn skellal ersooyl, dy-jarroo ta chengey undin jeh kiaull as persoonaght ashoonagh.",
"Voish yn traa haink yn bun-lught Britaanagh voish Kernow, Nerin as Bretyn thousane ny bleeaney er-dy-henney derrey'n Irree Magh Frangagh, cha row monney caghlaaghyn cultooragh currit stiagh voish cheeraghyn elley. Va ny baljyn-beggey Frangagh cheu-sthie nyn boallaghyn dyn cur scansh da'n sleih cheu-mooie. Eer tra va ny ammyryn reuyrit cha row agh eiyrtys feer veg haink er'n cultoor. Cha row eh derrey yn lhing Louis Phillipe haink caghlaaghyn scanshoil. Ec y traa shen ghow ny Britaanee toshiaght er cur geill da oayshyn Frangagh. Va ny rinkaghyn theayagh Sostnagh snaue stiagh ayns bunnys dagh cooyrt fei-ny-h'Europey, as fei-ny-cruinney baarlagh. Honnick ny Britaanee ny rinkaghyn shoh goll y yannoo ec yn sleih ooasle, as v'ad smooinaghtyn dy row ad nyn ayrn jeh'n vea berchagh.",
"Maghey shen va greienyn-kiaullee neu-ghooghysagh snaue stiagh neesht as cur ass ynnyd yn bombarde as biniou. Myr shen haink yn clarinaid as yn vioyl stiagh, as ny s'anmey yn sacsafone as banjoe geiyrt orroo. Va oayshyn ny rinkey cheet stiagh neesht, yn tangoe, waltz, charleston as fox-trot as trushtey noa-emshiragh elley.",
"Tra haink yn raad yiarn jannoo eh eer ny s'aasey cosney rish Paris, va ny caghlaaghyn foddey ny s'bieau. Va ny fir-oik jeh'n kionnooytys ynnydagh cheet voish yn ard-valley gymmykey nyn oayshyn jeianagh maroo, as v'ad g'eearree kiaull elley ayns ny hallaghyn cuirrey-kiaull. Ec-y-traa cheddin va fir-chiaullee dooie cur greim er carryn noa, ga dy row ad caghlaait dys ny modyn bynney lhieu, v'ad nyn garryn joarree ny-yei. Ec jerrey'n lhing va sleih goll mygeayrt chymsaghey arraneyn, agh v'ad ny smoo aggindagh dy hymsaghey ny fockleyn ny ny carryn. Tra v'ad screeu sheese ny carryn hug ad stiagh marrinyn gyn ys daue.",
"V'ad cloie er'n Phiob Mhor Albinagh hoshiaght mysh y vlein 1895. Tra vrish yn Caggey Mooar magh honnick ad tooilley goll y chloie ec ny sidooryn voish Alba. Foddee dy row shen yn chied cheayrt va ny Britaanee smooinaghtyn er'n Vagadou. Ren yn Caggey Mooar jeeill agglagh aghterbee. Eddyr 1912 as 1922 hug seose 90% jeu nyn eeaddeeyn dooiagh. Eddyr ny daa caggaghyn haink yn gramafone rish, jannoo eer ny smoo jeeill. Va ny shenn Kiaulleyderyn skellal ersooyl dyn g'ynsaghey nyn giaull rish peiagh erbee, cha row sym ec fer erbee. Va nyn schlei bunnys caillt. V'ad feddyn obbyr ennagh ec ny faillaghyn cheeragh, cloie cour rainkeyderyn as cloie son ny skibbyltee-boghtey 'syn tourey.",
"Cha row dy-chooilley nhee olk. Va gleeashaght chengagh ayn. Haink earish-lioaryn magh, va draamey ry-akin as va errys ashoonagh g'aase ny stroshey. Va Breiz-Atao currit er bun ayns 1920 mastey cheshaghtyn elley. Ayns 1932 haink Kenvreuriez ar Viniouerien rish (braarys ny cloiederyn viniou) ayns Paris. V'ad cur Cercles Celtiques er bun neesht ayns Paris. Ayns 1937 hug ad cheb er aa-vioghey ny kiaull ayns Britaan Beg hene agh haink yn caggey cur lhiettrymys er'n chooish. S'quaagh dy-liooar dy row lhiettrymyssyn yn caggey greinnaghey yn cooish cultooragh. Va ny Frangee eer ny s'dewiley ny ny Germaanee tra v'ad cur cultoor fo smaght yn aght va paart dy Vritaanee greinnit dy co-obbragh maroo. Er aght elley va cheshaghtyn follit cheet rish. 'Syn earish shoh va Bodadeg Ar Sonerien currit er bun ayns Jerrey Fouyir 1942.",
"Va dooilleeidyn dy-liooar oc. Cha dod ad geddyn stoo kiart dy hroggal piobyn as y lhied, va gennidyn ayn kindagh rish yn chaggey. Cha row agh mysh three feed kiaulleyderyn foast er-mayrn, as cha row agh three jeig jeu dod foast cloie. Cha row ad ooilley arryltagh dy cloie tra va sleih scrieeu sheese nyn garryn. Ec-y-jerrey cha row agh shey jeu va booiagh dy chloie son Polig Monjarret, myr v'eh g'eearree chymsaghey carryn voish ny fir-kiaullee elley shegin da v'eh jeant dy-follit. Ec yn un cheayrt v'eh keiltyn eh-hene voish ny meoir-shee shickyragh. Roish my dooar yn fer-kiaullee s'jerree baase (Tanguy, Melrand ec 93 bleeaney d'eash) va 2,000 ny carryn ec Polig.",
"Ec jerrey yn caggey va ny cheshaghtyn t'er co-obbragh marish ny Germaanee fo baggyrt. Ga nagh row B.A.S. g'obbragh maroo v'ad fo ourys kyndagh rish nyn smooinaghtyn ashoonagh. Va dy-chooilley red Britaanagh soural er-yn-aght cheddin. Va guilley goit ec ny meoir-shee er-yn-oyr dy row eh gymmyrkey bombarde, lhig ad y raad da my verragh eh gialdyn daue dyn cloie er.",
"Dyn y wooise da'n smaght v'ad currit fo, ny foddee kindagh rish - fod smaght croo sthaaghey - ren B.A.S. goaill toshiaght er cur ny Bagadou (Possanyn lesh piobyn mooarey, bombardyn as dollanyn) er bun, treiltys v'oc ayns 1943. Ayns 1947 va possan Albinagh ayn ec chaglym yn tourney ec Sarzeau, va'n chied Bagad Ynnydagh currit er bun ec Carhaix ayns 1948. Ayns 1953 haink rish yn Bagad Lann-Bihoue, bagad oikoil jeh sidooryn ny marrey ashoonagh.",
Ec-y-toshiaght gheid ad yn schlei dy-jeeragh voish ny Albinee agh cloie ny carryn voish ny sonneurs au couple tradishoonagh. Fy-yerrey va'n schlei jeant cheddin liorish yn Commission Technique des Bagadou.,
"Reih B.A.S. ayns 1949 ymmyd y yannoo jeh'n Gwan Ha Du (Bane as Doo, yn brattag Vritaanagh) ec co-hirraghyn yn tourey. V'ad bennalt ny brattagyn Yernagh, Nalbin, Bretyn, Frangagh as yn Gwen ha Du. V'ad cur sarey da Polig dy hayrn sheese yn brattag. ""Cre'n fer? Yn 'er shen?"" dreggyr eh, jeeaghyn lesh e vair er yn brattag Frangagh. Tra honnick ny meoir-shee dy row sleih voish cheeraghyn Celtiagh elley ayn, fir ny phabyryn-naightey, as chamraigyn oc, ren ad shaghney boirey as maghey shen va'n Gwen ha Du bennalt ec dy-chooilley haglym.",
"Va Sonit'ta Sonierion (lioar er-lheh dauesyn va g'eearree cloie er y vombarde as y piob mhor) currit magh ayns 1947 as ny lurg, lioaryn ynsaght schlei, as reaghyssyn son y Bagadou. Va B.A.S. er choyrt magh screeunyn-naightey nearys 1943, ayns 1949 haink rish Ar Soner ayns Ynnyd jeu. ",
"Er aggle dy beagh yn schlei caillt oc, hug B.A.S. er bun co-hirraghyn son Sonneurs au Couple (cloideryn jeh'n vombarde as biniou cloie cooidjagh) ",
cloie carryn rinkeydagh. Hug shoh arrym as greinnaghey dys yn aght-kiaull tradishoonagh.,
"Magh as yn traa va'n Bagadou currit er undin ayns 1948 va'n chooid smoo jeh'n chiaull v'oc ry-hoi yn cho-hooyl. V'adsyn va stiurey ny Feaillaghyn smooinaghtyn nagh row kiaull erbee elley va cooie daue. Myr shen hug ad orroo dy cho-hooyl trooid y valley agh cha dug ad obbyr erbee elley daue. Va B.A.S. smooinaghtyn dy row shoh choyrt lhiettrymys er stoyr nyn garryn as, er-yn-oyr dy row paart jeu prowal carryn rinkeydagh as carryn moaley neesht, hug ad er bun cuirrey-kiaull seyr ec Rostrenen ayns 1965. Va stiureyderyn ny Feaillaghyn elley tappee dy-liooar dy geiyrt er yn sampleyr shen as hug ad taishbynyssyn jeh kiaull seyr roish yn theihll. Va ny kiaulleyderyn ayns ny bagadouaghyn greinnit dy phrowal carryn smoo neu-chadjin.",
"Ta B.A.S. er ve smoo miandagh er bishaghey yn kiaull, agh cha nel ad er shaghney cooishyn elley, chengey, rinkaghyn, tarmaynys, ny caarjys eddyr-celtiagh. Myrgeddin v'ad cooyl y chooish va chaglym cheshaghtyn elley cooidjagh ayns Kendalc'k. T'ad er ghreinnaghey stiureyderyn ny Feaillaghyn, va currit er bun ayns 1923, dy lhiassaghey nyn ghlaareyn. Hug ad er bing stiurey ny Feailley ec in Oriant dy ghoaill ayns laue reih yn arrane son yn Co-hirrey Celtivision ec Keill Airney, liorish cur er bun Kan ar Bobl ayns 1973. V'ad cronnal as scanshoil ayns y streppey dy chosney Screeuyn ny Gair Cultooragh ayns 1977.",
"Hooar B.A.S. gialdyn voish Screeudyr ny Steat son Aegid as Gammanyn dy chur 40 millioon centimes dy beagh yn red cheddin cosnit oc, ry-hoi troggal schoill ynsaght yn biniou ayns 1963. Ayns 1970 va Amzer Nevez (Emshir Noa) currit er bun as yn treiltys oc dy hroggal Schoill Cultooragh Britaanagh. Lurg cheb ny jees doshil ad eh faggys da' n Oriant ayns 1981.",
"Nish ta B.A.S. daeed vlein d'eash as foddee ad jeeaghyn nyn gooyl lesh moyrn agh cha nel ad goaill fea foast. T'ad er yannoo foays mooar da'n Errys Ashoonagh Britaanagh. Voish Ellan Vannin lhisagh shin gra roosyn, "" Moylley as soylley diu! Dy beagh y lhied ainyn."" Cha row agh shey jeu ec-y-toshiaght, Dorig Le Voyer, Robert Marie, Polig Monjarret, Efflam Kuven, Iffig Hamon as Rene Tanguy. ",
"Jeeagh er yn obbyr t'er ve jeant oc! Ayns 1942 cha row agh shey fir-kiaullee foast er-mayrn, nish ta mysh 20,000 jeu. C'wheesh dy kiaulleyderyn ta ayns Ellan Vannin yn laa t'ayn jiu? Vees tooilley jeu ayn daeed vlein maghey shoh? Vel dooilleeidyn ain lhied as v'ec ny deiney bunneydagh shen? Irree seose Vannin! As chloie dty chiaull-hene.",
,
Colin y Jerree,
