Manx,English
Shennaghys Aa-Screeut.,
,
,"An intense ''history war'' is being waged by anti-Irish elements to call into question the natural right of the Irish to be free. An aspect of this campaign is the ""two nations "" theory."
,
"Feer vennick, ta ny screeudeyryn-shennaghys gaa-screeu yn shennaghys. Shen yn obbyr ocsyn, ny yeih shen as ooilley. Son y chooid smoo, adsyn ta geddyn laue yn eaghtyr, t'ad shid screeu yn shennaghys. Shen y fa nagh vel shinyn, va ynsit ayns scoillyn Sostnagh, lhaih monney mychione shennaghys ny Celtiee ayns lioaryn shennaghys Baarlagh. T'eh orrin shennaghys y aa-screeu.",
"Ec y traa t'ayn, ta caggey-shennaghys goll er mysh Nerin as ta sleih dy liooar gaa-screeu shennaghys ny hErin. Gyn ourys, ta paart dy leih oddys lhaih y pheesh shoh slane skee jeh clashtyn mysh politickaght Yernagh. Agh cha nel mee goaill leshtal erbee son screeu reesht as reesht mysh y lheid. Ta caggey agglagh as trome-chooishagh er ve goll er ayns Nerin rish keeadyn dy vleeantyn. Ga dy row ny Yernee currit fo chosh myr beishteigyn neu-feeu, cha ren ad rieau cur seose y caggey shen. Ta kuse vooar jeu foast jannoo caggey lesh dunnallid erskyn credjal. My vea y caggey shen caillit, ta ny Celtiee ooilley cheet dy ve ny sloo. As cha nel mee cheet er y chaggey lesh gunnyn ny lomarcan. Ta mee cheet er y chaggey dy hannaghtyn Yernagh. ",
"Er y gherrid, ta ny Yernee ayns Pobblaght ny hErin er jeet dy ve ny smoo goll rish Sostnee, ga dy vel yn Yernaghys foast lajer dy liooar sy cheer. Ta ram Yernee lhaih pabyryn-naight Sostnagh gagh laa nish as jeeaghyn er chellooish Hostnagh. Red agglagh, ta paart dy Yernee gra yn ""mainland"" rish Sostyn nish! As cha nel shoh taghyrt kyndagh rish beggid ny hErin cosoylit rish Sostyn. Ta ram jeh taghyrt er y fa dy vel caggey sharroo goll er dy chosney aignaghyn ny Yernee. As ta paart jeh'n chaggey shen er ve currit er y hoshiaght ec y reiltys Yernagh, er nonney ec lught Fine Gael, by chiart dou y ghra.",
Ta Yernee aegey clashtyn nish dy nee boghtynid lioaryn Pearse as Connolly. Ta deiney mooarey sy reiltys coontey y chengey Yernagh dy ve myr sorch dy ghreie-caggee ec Sinn Fein ny lomarcan. Ta fir goll rish Conor Cruise O'Brien er nobbraghey dy jeean dy hoilshaghey magh dy nee ommidjys romansagh yn ashoonaghys ,
"Yernagh, lhisagh ny Yernee olk er dannaghtyn marish Sostyn!",
"Ta Studeyrys Yernagh er vishaghey dy mooar ayns Sostyn er y gherrid. Ta ny reiltyssyn Sostnagh as Yernagh er nymmydey shoh dy chur er y hoshiaght yn eie undinagh shoh: ta'n ashoonaghys Yernagh olk, agh ta'n ashoonaghys Sostnagh / Goaldagh mie. Agh cha nel y sleih shoh gimraa ""ashoonaghys Sostnagh"": t'ad gra progress rish.",
"Sampleyr mie jeh'n ommidjys ta er ve currit magh er y gherrid shen y lioar costal ""One Island, Two Nations?"" liorish D. G. Pringle, er ny chur magh ec Research Studies Press. Lhisagh shin ve bwooisal dy vel Mnr Pringle goaill rish dy vel ashoon Yernagh ayn (ta paart dy Ghoaldee foast gobbal y lheid). Ta Mnr Pringle smooinaghtyn dy vel (as dy row) daa ashoon ayns Nerin: ny ""Catolee Yernagh"" as ny ""Protestoonee"". T'eh gra dy vel anchaslyssyn kineeagh as culturoil eddyr y ghaa phossan. T'eh jeeaghyn nagh vel fys echey dy daink ram jeh ny Protestoonee shen voish Nalbin tree cheead blein er dy henney as dy row ad voish yn un chynney as ny Yernee Gaelgagh. Cha row un 'ockle dy Vaarle ec ny hAlbinee shen! Haink y noidys agglagh shen er y fa dy row y pobble shoh currit er egin er thalloo va spooillit voish ny Yernee hene. Cha ren y noidys cheet voish anchaslyssyn kineeagh as anchaslyssyn crauee: haink y noidys dunveragh ta foast marroo sleih oney nish voish impiroilaghys Goaldagh. Lhisagh Mnr Pringle as e lheid toiggal dy nee lesh ny Yernee cheer ny hErin as cha nee lesh possan fashistagh ta foast noi seyrsnys Yernagh.",
,
,
Brian y Stoyll,
