Manx,English,Notes
CORAA NY GAEL,Voice of the Gaels,
"SLAYNT, shee, Maynrys, as sonnys er nyn gaarjyn Yoyce as Doug, ta nish Mnr. as Bnr. Caragher. ","HEALTH, peace and Happiness, and prosperity upon friends Joyce and Doug, who are now Mr. and Mrs. Fargher.",
"Rish tammylt, va foddeaght orrym dy akin yn laa mooar, agh tra haink yn laa hene, va mee gennaghtyn ooilley er chrie[1], derrey yn chirveish hene, as eisht, va mee cailit da’n theiill shoh son cha geayl mee rieau red erbee cho aalin as yn chirveish shen ass nyn jengey hene.","For a while, I was longing to see the big day, but when the day itself came, I was feeling all shaking (shakey), until the service itself, and then I was lost to this world because I have never heard anything as beautiful as that service in our own language.",[1] er creau] ‘shaking’ — orginal gives [er] ‘on’ [chrie] ‘did shake’.
"Eisht haink yn ard Ghiense Ny Vanshey, as va gagh ane red cummit dy mie, as ta mee shickyr dy dooar dy chooilley unane slane foays ass.","The came the main Reception Party, and every single thing was held well, and I was sure that everyone got a full benefit from it. ",
"Va chammah Yoyce as Doug jeeaghyn dy mie, as va’d mong orrin nish as reesht, as tra haink yn traa dauesyn dy gholl lesh y Phuirt Aeragh, ta mee shickyr dy row paart jin dy row [sic] gennaghtyn red beg treih dy akin ad goll ersooyl, ga nagh lhissagh shin er ve cho volvanagh. ","Both Joyce and Doug were looking well, and they were smiling at us now and again, and when the time came for them to go towards the Airport, I am sure that some of us were feeling a little bit miserable to see them go away, though we ought not have been so stupid.",
"Va shen my smooiniaght, as yn red cheddin ec carrey elley aym, agh hie shen ersooyl bunnys dy jeeragh. ","That was my thought, and the same of another friend of mine, but they went away almost directly.",
"Cha bee eh feer foddey derrey bee ad er ash ny vud ain reesht, as bee caa ain dy akin ad ny keeayrtyn ayns “Thie Ny Maynrys,” as thie dy vaynrys vees eh, ta mee shickyr.","It won’t be very long until they will be back amongst us again, and we will  have a chance to see them sometimes in “Thie Ny Maynrys” (“The House of Happiness”) and a house of happiness it will be, I am sure.",
"Va chagglym mie cummit ayns Skeerey M’el jecrean shoh chaie fo churrym y Banglane Manninagh Ny Co-hionnal Ceiltiagh, as hooar shin yn nah lioaran “Duillagyn,” as feer vie t’ee neesht. ","There was a good gathering held in Kirk Michael this past Wednesday organised by the Manx Branch of the Celtic Congress, and we received the seconf “Duillagyn” booklet, and very good it is too.",
"Hie mooarane jeu er chreck mastey’n sleih v’ayn, as er lhiam dy vow paart jeh ny Duillagyn shen shilley jeh cheeraghyn elley. ","A lot of them went on sale amongst the people there, and I think that some of those “Duillagyn” (“Pages”) got a sight of other countries.",
"Ga nagh row eh agh drogh emshyr v'ayn, va’n halley bunnys lane dy’n dorrish.","Although there was only bad weather, the hall was almost full to the door.",
Nagh nee agglagh yn emshyr? ,Isn’t the weather awful?,
Bee jerrey eddyr er lheid yn fliaghey? ,Will there be an end at all to such rain?,
"Ta shin clashtyn ny goan shoh dy chooilley laa, as cha nirrys noaddyr. ","We hear these words every day, and no wonder, either.",
"Ta foast ram stookyn mooie, as eer paart foast ry yiarrey, as mannagh vees emshyr ny share ry gheddyn roish tammylt, cha bee monney jeh feeu son veg agh[2] thorran.","There are still shocks of corn out, and even some still to be cut, and unless thre be better weather available before long, there won’t be much worth anything but a midden.",[2] agh] original gives [as].
"Va red yindyssagh dy gheddyn shilley jeh nyn garrey Mnr. Maddrell, as nagh row eh jeeaghyn dy mie.","It was a wonderful thing to be able to see our friend Mr. Maddrell, and wasn’t he looking well.",
"Foddee hug yn cherveish poosee ersyn dy smooiniaghtyn er yn laa dy jagh eshyn fo’n saggyrt ny skeerey, as dooar eh ven vie, as ny s’anmey lheid y lught-thie mie t’echey.","Maybe the marriage service made him (to) think about the day he want under the parish priest, and he got a good wife, and later such a good family as he has.",
KIONE JIARG,KIONE JIARG,
,,
,,
,,
,,
