Manx,English,Notes
EAN BOUYR,DEAF IAN,
SKEEAL VOISH ELLAN MUILE,A STORY FROM THE ISLE OF MULL,
"Recorded from Alec MacDougall, Haun, Isle of Mull, July 1967",,
Ren Ean Bouyr cummal ayns Chibbyr Woirrey (Tobermory). Mackinnon v’eh as v’eh ny hiaulteyr mie.,Deaf Ian lived in Mary’s Well (Tobermorey). He was a Mackinnon and he was a good sailor.,
"Hie yn baatey echey stiagh ayns Purt Glasgoe yn oie shoh, as hooar yn skimmee er cheer son yn oie.","His boat went into Port Glasgow this night, and the crew got ashore for the night.",
Ren Ean as jees elley faagail y baatey cooidjagh as hie ad stiagh ayns thie oast as ghow ad toshiaght dy iu.,Ian and two others left the boat together and they went into the inn and they they started to drink.,
"Haink jeih er y chlag as hrog ad orroo, adsyn va marish, agh cha row eshyn son goll er chor erbee, derrey veagh eh ceaut magh ass y thie oast.","Ten o’clock came and they got up, those who were with him, but he couldn't go at all, until he’d be thrown out of the inn.",
"Cre haghyr, choud as v’eshyn ersooyl veih’n vaatey, haink baatey joarree stiagh as v’er y vaatey va Ean ayn dy scughey ass yn voayl v’eh ayn dy lhiggey ny joarreeyn stiagh, son va driss orroo dy gheddyn ersooyl, va’n oie feer sterrymagh.","What happened, whilst he was away from the boat, a foreign boat came in and the boat Ian was in had to shift from the place it was in to let the foreigners in, because they were in a rush to get away, the night was very stormy.",
"Ansherbee, raink eh fy-yerrey raad va’n baatey echey er ve, as foast smooinaghtyn dy row eh e vaatey hene v’ayn, hooyl[1] eh er boayrd. ","Anyway, he finally arrived where his boat had been, still thinking that it was his own boat there, he walked on board. ",[1] hooyl] [huill]
Heeyn eh magh eh hene er carnane dy headdyn as huitt eh ny cadley.,He stretched himself out (lay down) on a heap of clothes and he fell asleep.,
"     Agh cre ren y baatey agh dy gholl lesh y cheayn[2] er yn oie as tra v’eh shaghey Meayl Chione Cheerey (the Mull of Kintyre), va brishey’n laa as va’n skimmee er y vaatey goll mygeayrt as hooar ad yn dooinney shoh ny cadley mastey ny teaddyn.","     But what did the boat do but go to sea in the night and when it was past the Land’s End Headland (The Mull of Kintyre), there was daybreak and the team on the boat were going round and they found this man asleep amongst the ropes.",[2] dy gholl lesh y cheayn] ‘to go towards the sea’ but here the intended meaning is evidently ‘go to sea’.
As hie ad dy akin y captan as dinsh ad da dy row dooinney er boayrd nagh lhisagh ve er boayrd.,And they went to see the captain and they told him that there was a man aboard who shouldn't have been aboard.,
"     “Aw well,”  as y captan, “Cur eh ayns sack as ceau eh harrish boayrd.”","     “Oh, well,” says the captain, “Put him in a sack and throw him overboard.”",
     Hie ad er ash as ghooisht ad Ean Bouyr as dinsh ad da dy row oardaghyn oc veih’n chaptan dy chur eh ayns sack as dy cheau eh harrish boayrd.,     They went back and they woke Deaf Ian and they told him that they had orders from the captain to put him in a sack and to throw him overboard.,
"     “Oh dy jarroo,” dooyrt Ean Bouyr, “Veagh shiu cha kenjal as dy chur mee ayns mullag?”","      “Oh indeed,” said Deaf Ian, “Would you be so kind as to put me in a cask?”",
"     Hie ad er ash da’n chaptan reesht. Dooyrt ad rish, “Ta’n fer shen briaght son dy ve currit ayns mullag.”","     They went back to the captain again. They said to him, “That fellow is asking to be put in a cask.”",
"      “Oh jean shen, ta palchey dy vullagyn folmey er boayrd — cur eh ayns mullag son shickyrys, agh bee-jee shickyr dy cheau eh magh harrish boayrd.”","      “Oh do that, there’s plenty of empty casks onboard — put him in a cask for sure, but be sure to throw him our overboard.”",
