Manx,English
Ta Dooinney-Bane Loayrt Lesh Chengey Ghollagagh,
,
,"The Navajo language was used by the U.S. Marines to create a code during the Second World War. The Japanese never broke it. When the war was over the Navajo ""Code Talkers"" were sworn to secrecy and only much later, when many of them had by now died, was their contribution to the victory acknowledged and they were decorated and their unique value recognised."
,
"Va claare ayn er y radio tammylt beg er-dy-henney mychione chaglym mooar jeh Americaanee dooie jeh'n chlein Navajo. V'ad er jeet cooidjagh arrym y choyrt er possan jeu va far-enmyssit ""Loayrtee ny Coad"". Hooar ad yn far-ennym shoh 'syn Nah Chaggey Seihlltagh tra ren ad obbyr lane feeu da Sidooryn Marrinagh ny Steatyn Unnaneysit.",
"Tra vrish yn caggey magh as cheayll ny Navajoaghyn my-y-chione, hie palchey jeu dys San Diego cooney y hebbal noi'n noid. Mastey ny Navajo va cliaghtey feer henn oc dy haglym as streppey noi noid erbee va baggyrt rish nyn Dhalloo, myr oddagh oo fakin ayns whilleen scannaneyn ass Hollywood. Ga dy row ad beaghey er buill er-lheh, as cha row ad er ve caggey noi ny Americaanee rish sheeloghe ny jees, v'ad foast gennaghtyn er'n aght cheddin. V'ad gennaghtyn dy row sleih elley baggyrt rish ny clane Steatyn Unnaneysit as v'ad nish nyn Americaanee noa ad-hene as v'eh orroo dy choadey nyn Dhalloo-hene, as myrgeddin yn slane cheer. Haink paart jeu er mooin cabbyl gymmyrkey nyn shenn gunnyn glish aileagh.",
"Ec y toshiaght cha row fys ec ny sidooryn cre erbee dy yannoo lhieu derrey va eie ec fer jeu va er cheau paart dy hraa maroo er nyn voayl er-lheh jannoo studeyrys er nyn ghlare, cliaghtaghyn as oayllaght. Ec y traa v'ayn shen cha row ny Navajo greinnit dy yannoo ymmyd jeh nyn jengey as b'hreist lesh yn Lught Reill dy beagh ee marroo ayns traa gerrid. Aghterbee, reih ny sidooryn dy chur ad ooilley stiagh 'syn rheynn insheydys as croo ad coad jannoo ymmyd jeh'n ghlare Navajo myr bun jeh. Hug ad ennym Najavo er dagh lettyr jeh'n abbyrlhit yn aght nagh bee yn chied lettyr jeh'n fockle noa yn lettyr cheddin er'n ennym Baarlagh. Myr sampleyr ayns Gaelg oddagh oo goaill ""sniengan"" ayns ynnyd jeh'n lettyr ""A"". Va doilleeid ayn er-yn-oyr nagh row fockleyn 'syn ghlare Navajo son reddyn gollrish tankyn as grenaidyn, myr shen hug ad ny enmyn shligganee as praasyn orroo.",
"Aghterbee, va ny Shapaanee chebbal slane car y chaggey dy vrishey yn coad shoh agh ga dy vrish ad ny coadyn elley va ny sidooryn cadjin jannoo ymmyd jeh, cha ren ad rieau toiggal yn coad v'ec ny Sidooryn Marrinagh. Cha nel mee shickyr agh ta mee smooinaghtyn dy ren ny Sostnee ymmyd jeh Bretnish er aght cosoylley rish ny cheayrtyn.",
"Ga dy dug ny Navajoaghyn shirveish erskyn towse da cooish ny chaggey, cha dooar ad boyn erbee er-yn-oyr dy row yn Lught Reill g'eearree freayll nyn yannoo oc follit. Ny smoo, cha row kied currit daue dy loayrt my-y-chione tra raink ad thie. Myr shen, tra vrie nyn baitchyn jeu, ""C'red ren oo 'syn chaggey yishag?"" v'ad er choyrt loo dyn y raa veg! Cha row eh derrey 1979 va kied currit daue dy insh yn slane skeeal as va boynyn currit dauesyn va foast er mayrn. Va'n Lught Reill fy-yerrey hoal er ghoaill roo as nyn yannoo oc sauail keeadyn dy vioee ny Americaanee baney, adsyn cheddin v'er yannoo dunverys er ny Americaanee dooie er dyn lhing Columbus. Red elley, er-yn-oyr dy row ad jeeaghyn red beg gollrish ny Shapaanee-hene, v'ad dy kinjagh ayns gaaue ve lhiggit ec nyn heu-hene. Va ny fockleyn SIDOOR MARRINAGH screeuit ayns lettyryn feer vooar er dreeym nyn eaddeeyn.",
Va moyrn feer vooar ec yn Ashoon Navajo tra fow ad magh mychione yn chooish as myr shen va'n chaglym ta mee er n'imraa currit er bun dy chur arrym da Loayrtee ny Coad. Dagh vlein ta'n slane Ashoon cheet cooidjagh son dy-chooilley red bentyn da nyn cliaghtaghyn as er-lheh nyn ghlare. Cha nel lhiettrymys currit orroo ny laghyn t'ayn jiu dy ynsaghey nyn jengey as ta palchey jeh'n aegid ynsaghey ee as fys oc nish er'n aght va nyn Ashoon moyrnagh cur cooney lane feeu dy chosney yn barriaght.,
,
Colin y Jerree,
