Manx,English
Studeyrys Yernagh sy Ghoal,
,
,"Irish studies have been (and still are) generally neglected in Britain, both inside and outside the state education system. Recent developments go a little way towards improving the situation."
,
"Ta ram jeh my chaarjyn lane shickyr dy vel mish er chummal ayns Sostyn rish ymmodee blein. Cha nel shen kiart. Ta mish er chummal ayns Lerpoyll (ny faggys da). Cha nee Sostyn t'ayn noadyr. Sorch dy Hostyn Cheltiagh t'ayn, dy jarroo. Son y chooid smoo, she Bretnee as Yernee ny shenn-ayraghyn jeh'n sleih ta baghey sy cheer whaagh shoh. Kyndagh rish shen, cha nel ny Sostnee kiart coontey Lerpoyll y ve Sostnagh dy firrinagh, ga nagh vel monney Celtiee er ngarraghey gys y ""cheer"" shoh rish sheeloghe ny ghaa.",
,
"Ta ny Lerpoyllee hene toiggal dy dooghyssagh dy nee sluight er lheh ad. T'ad breeoil as gastey as mee-reiltagh. Dy mennick, ta moyrn cam oc er y fa dy vel drogh ghoo oc kyndagh rish meshtallys, caggaghyn straid as stholkyn. Erskyn ooilley, cha nel ny Lerpoyllee cur arrym da sleih mannagh vel ad toilchyn eh. She troaghyn Celtiagh ad shoh, oddagh oo gra! Cha nhyrrys dy vel Lunnin cur feoh da Lerpoyll.",
,
"Ga dy vel ny paitchyn jeh Yernee (as Celtiee elley) ayns Lerpoyll coontey ad hene y ve Sostnagh nish, ta ram jeu goaill taitnys sy sluight oc hene. Dy dooghyssagh, ta'n taitnys shen ny stroshey ayns baljyn goll rish Coventry as Lunnin, raad ta ymmodee Yernee ren cheet veih Nerin shiartanse dy vleeantyn er dy henney (cha nel monney sleih va ruggit ayns Nerin cummal ayns Lerpoyll nish). Ta sleih shirrey brastyllyn ta cur fys daue mychione cultoor as shennaghys ny hErin. Gyn ourys, ta kuse jeu jannoo shoh kyndagh rish y chaggey ayns Nerin twoaie. T'ad er nakin claareyn mychione shennaghys Yernagh er chellooish Sostnagh as by vie lhieu feddyn magh ny smoo na shen. T'ad shirrey nyn bersoonaght Yernagh.",
,
"Ta doilleeid er lheh oc shid ta shirrey cur studeyrys Yernagh er e hoshiaght ayns Sostyn. Ta'n chooid smoo dy 'leih ynsit veih'n chlean dy chur feoh da ny Yernee ny, er y chooid sloo, dy yannoo craid my nyn gione (y red cheddin ayns Mannin ta er ve baiht ayns propaganda Goaldagh rish keeadyn dy vleeantyn nish). Ta ram sleih cheet dy ve corree tra t'ou gaccan mychione ny spotchyn Yernagh ('aittys gyn olk').",
,
"Myr shen, t'eh feer scanshoil dy chur er e hoshiaght brastyllyn Yernish, brastyllyn shennaghys, brastyllyn kiaullee as myr shen foast. Cha jean y lhied dy bragh dooney ny gib jeh ny kimmee ta foast geearree cur ny Yernee fo chosh. Agh nee y lhied niartaghey ad shid ta shirrey nyn Yernaghys ayns cheer joarree.",
,
"Ta tooilley sleih co-obbraghey ayns ny cooishyn shoh nish. Myr sampleyr, ta earishlioar enmyssit ""Irish Studies in Britain"" er ve currit er bun. Ta'n earishlioar shoh clouit ayns Beeal Feirshtey as currit magh ayns Lunnin. T'ee geddyn cooney veih reiltys Divlyn. Ta'n earishlioar cur fys mychione lioaryn as scannaneyn as y lhied ry hoi studeyrys Yernagh sy Ghoal.",
,
"Ta tushtey dy liooar cheet veih'n smooinaght dy vel eh foddey ny sassey dy yannoo studeyrys er cooishyn Frangagh, Rooshagh, Germaanagh, Sheenagh as myr shen na er cooishyn Celtiagh. Dy jig y laa tra vees dy chooilley phaitchey ayns Mannin jannoo studeyrys Manninagh.",
,
"Brian y Stoyll, 13 Luanistyn 1982.",
