Manx,English
Skeealyn Ny Chengaghyn,
,
"Hoilshee Cohaglym Celtiagh Eddyrashoonagh 2002 ayns Gaerfyrddin, Bretin, dy vel ny h-ard-chowraghyn cheddin ry akin ayns gagh cheer Cheltiagh, bentyn rish ny chengaghyn dooghyssagh as cultooryn oc: ta shen dy ghra, ta ny shenn ardchowraghyn (characteristics) tradishoonagh goll magh ass, as ny smoo as ny smoo ta ny chengaghyn croghey er ynseydee aegey, cha nee loayrtee dooghyssagh.",
,
"She 'Aa-vioghey ny Chengaghyn ayns ny Boodeeyssyn' va ard-chooish y Cho-haglym. Loayr John Mac Pherson son Nalbin. T'eh ny loayrtagh dooghyssagh veih Uibhist Twoaie va gobbraghey da shirveish Ghaidhlig y BBC roish my daag eh Nalbin dy chummal as obbraghey ayns Canada. Va kiartaghyn scanshoil echey hoal rish queig bleeaney as feed. Haink er erash gys Nalbin ayns 1997 dy obbraghey da'n chengey (mastey reddyn elley). V'eh yn caairliagh jeh'n phossan hug magh yn imraa 'Cur Bioys Noa da'n Ghaidhlig Foays Ashoonagh' sy vlein 2000. Va'n imraa shoh jeant ass lieh Sheckeraght Ardwhaiyl Nalbin, agh cha nel adsyn er nyannoo veg son y chengey foastagh, dooyrt Mac Pherson. She loayrtys corree hug eh, gaccan dy lajer mychione Ardwhaiyl Nalbin as ny loayrtee Gaidhlig hene. Hoie eh er ny Gaeil son blakey er ny h-imleigyn oc car y traa, as hoie eh orroosyn ta reill harrish Nalbin son nyn noidys dy bragh beayn noi’n Ghaidhlig. Gyn ourys, va John Mac Pherson jerkal rish foddey ny smoo tra haink eh dy valley as ardwhaiyl ec Nalbin. Agh cha nel eh coontey monney jeh'n ardwhaiyl shen nish. Yn ynrican red ta ry yannoo nish, t'eh smooinaghtyn, shen faghtys (campaign) breeoil son y chengey, goll rish y faghtys va jeant son Bretnish ec Cymdeithas yr laith. Ren loayrtys John Mac Pherson doostey sleih kiart dy liooar.",
,
"She Cefin Campbell loayr son Bretin. She yn Ard-Heckteragh jeh Mentrau laith Myrddin eshyn. Loayr eh ram mychione y vaggyrt mooar t'ayn nish noi ny h-ardjyn read ta Bretnish foast goll er loayrt dy dooghyssagh. Ta'n baggyrt shoh ayn er y fa dy vel yn eirinys goll sheese, ta sleih Baarlagh cheet stiagh as cha nod sleih ynnydagh kionnaghey thieyn, ta sleih troailt ny sodjey as ny sodjey gys yn obbyr oc, cha nel obbyr ynnydagh ry gheddyn, as myr shen foastagh. Agh cha nel dy chooilley red goll sheese ta Bretnish gaase dy niartal ayns scoillyn ayns y jiass jeh'n cheer. Foddee dy bee yn earroo dy phaitchyn as Bretnish oc ayns Bretin ooilliu gaase. As ta'n chellveeish Vretnish jannoo foays mooar da'n chengey. Loayr Cefin Campbell mychione yn scansh vooar jeh Bretnish ec y thie erskyn ooilley, shoh y red smoo. Cha nel eh feeu mannagh vel y chengey ec paitchyn as mannagh vel sleih goaill ymmyd jeh'n chengey sy voodeeys. Shoh ny reddyn ta Mentrau laith Myrddin cur er nyn doshiaght. Myr sampleyr, liorish y chirveish slaynt t'ad greinnaghey moiraghyn aegey dy hroggal ny paitchyn oc lesh Bretnish. As ta possanyn Mentrau gobbraghey marish ram sheshaghtyn sy voodeeys.",
,
"Loayr Seosamh Mac Donncha, ArdHeckteragh Foras na Gaeilge, son Nerin. Ta Foras na Gaeilge dellal rish Yernish ayns y Phobblaght as ayns Twoaie Nerin neesht - red haink ass Coardail Jeheiney Caisht. As ta Mac Donncha dellal rish Ulleeish, ny Albinish Ullee (Ulster Scots), chammah as Yernish. Loayr eh mychione yn aght va sleih dy liooar ayns Steat Seyr Nerin smooinaghtyn dy jinnagh ny scoillyn sauail Yernish nyn lomarcan. As dimraa eh yn aght nagh row reiltyssyn ayns Divlyn cooney lesh Yernish dy kiart rish bleeantyn. She Twoaie Nerin ta leeideil nish as aavioghey niartal fo raad ayns shen. Agh, myr ta Fishman er ghra, cha lhisagh sleih smooinaghtyn nagh row speeideilys erbee ocsyn va geearee aavioghey yn chengey sy jiass ayns Nerin. Dy firrinagh, er aghtyn ennagh, ren ad dy mie. Agh, ec y traa t'ayn, s'beg yn argid ta chellveeish Yernish geddyn cosoylit yn argid ta chellveeish Vretnish geddyn.",
,
"Bentyn rish y voodeeys, ta Seosamh Mac Donocha er ve gobbraghey er y gherrid dy chur Yernish er e toshiaght reesht ayns immeeaghtyn y GAA (Sheshaght ny Gammanyn Gaelagh). Ta'n GM er ve feer speeideilagh as eh cur gammanyn Yernagh er nyn doshiaght, agh, ga dy row eh currit er bun ny smoo na keead blein er dy henney dy chooney lesh y chengey, cha row eh jannoo monney obbyr chooie son shen. Nish, ta'n chengey cheet erash ayns cooishyn y GM, ta Mac Donncha gra.",
,
"Screeu Phil Gawne y leaght ('Bea lurg Baase') son Mannin. My ta sleih laccal aavioghey chengey shegin daue laccal loayrt ee, screeu eh, as shegin plannal fondagh ve ayn. Ec y toshiaght jeh'n nuyoo eash jeig va Gaelg ec y chooid smoo dy 'leih ayns Mannin. Agh ayns 1901 cha dooyrt agh 8% dy 'leih dy row Gaelg oc. Hie ee sheese as sheese gys y vlein 1961, tra va 165 dy 'leih gra dy row Gaelg yn earroo s'inshley. Agh ayns 2001 va 1,689 gra dy row Gaelg oc, as va 47% jeu shid fo nuy bleeaney jeig dy eash. Cre'n agh haink y caghlaa mirrilagh shoh?",
,
"Mysh daeed blein er dy henney, hug Reiltys Vannin polasee noa er bun: tayrn sleih berchagh gys Mannin liorish keeshyn injil. Va Manninee as kuse dy 'leih haink dy chummal ayns Mannin goaill aggle dy beagh y jarroo-enney (identity) Manninagh plooghit. Va Mec Vannin currit er bun, as va Manninee geearree geddyn seyrsnys son y cheer oc. Hoig ad ny share dy begin y chengey y hauail. Booise da Charles Cain, va ny oltey jeh'n Chiare as Feed mysh feed blein er dy henney, hug ad er bun y Ving Reiht cour Tooilley Ymmyd jeh'n Ghaelg. V'eh feer scanshoil dy choard Tinvaal ec y traa shen dy lhisagh bree ve currit da treealtyssyn y Ving shen. Erskyn ooilley, v'eh coardit dy lhisagh Reiltys Vannin coadey'n Ghaelg as ee y chur er e toshiaght. Choud's shoh, shoh yn ynrican plannal-chengey ta jeant ec Reiltys Vannin, agh she red scanshoil t'ayn.",
,
Hug Phil Gawne booise mooar da Mona Douglas son yn obbyr yindyssagh ren ee son Mannin tra va pobble treih craidey mysh gagh red Manninagh.,
,
"Ayns 1992, va'n Ghaelg currit stiagh ayns scoillyn Vannin myr cooish reihyssagh. As ayns 1996 hie imraa er screeu ass lieh Rheynn Ynsee Reiltys Vannin mychione y chengey sy traa ry heet. Ga nagh ren Tinvaal agh 'goaill rish' yn imraa shoh, ta paart jeh ny treealtyssyn v'ayn er ve goit ayns laue. Ayns 1996 myrgeddin hie Phil Gawne as Chris Sheard (caairliagh jeh'n phossan-cloie Gaelgagh Yn Chied Chesmad) gys Nalbin d'eddyn magh mychione possan-cloie Gaidhlig hoal ayns shen. Lurg shen, va ram cooney ry gheddyn veih fer-toshee yn CNSA, Finlay Mac Leoid, dy chur er bun Mooinjer Veggey ayns Mannin, yn ghleashaght ro-scoill t'er ve feer speeideilagh. Red elley feer scanshoil haghyr neayr's shen, shen cur er bun brastyl dy phaitchyn aegey ta gynsaghey trooid Gaelg. Shoh sampleyr mie jeh Gaelg ayns y voodeeys, er y fa dy vel laue ec Sheshaght ny Paarantyn (sheshaght noa) sy chooish shoh. She Mikael Baudu va'n loayrtagh Britaanagh. Shoh dooinney aeg ta stiurey cooishyn Britaanish as naightyn son y stashoon-chellveeish noa sy Vritaan, TV Breizh, ta gymskeaylley ayns Britaanish as Frangish. Ta Rupert Murdoch as y fer-toshee Iddaalagh Berlusconi er chur argid stiagh sy stashoon, red quaagh son deiney nagh vel currit da cultooryn ny hashoonyn beggey. Ta sleih gra dy vel ny fir ooasle shoh shirrey geddyn greim er cooishyn-chellveeish sy Rank.",
,
"Dooyrt Mikael Baudu dy vel 90% jeh ny Britaanee geearree sauail y chengey oc. Agh she yn shenn skeeal t’ayn: ta sleih loayrt as loayrt ayns Frangish mychione sauail Britaanish as cha nel ad loayrt Britaanish. Dy firrinagh, cha nod oo loayrt mychione ardjyn er y cheer raad ta Britaanish goll er loayrt nish – t’ad ersooyl, ny goll magh ass dy tappee, ga dy vel meeillaghyn dy Vritaanisheyryn foast ayn (t'ad shenn, y chooid smoo jeu). Agh ta sleih aeg ayn ta braew jeean y chengey 'ynsaghey. Ta brastyllyn daa-hengagh ayns (goll er stiurey ec y steat) as ta'n ghleashaght Diwan ayn (preevaadjagh choud as shoh) ta gynsaghey paitchyn trooid Britaanish. Ta queig meeilley paitchey ayns ny brastyllyn daa-hengagh. Cha nel shen monney tra t'ou smooinaghtyn dy vel kiare millioon dy 'leih sy Vritaan, agh ta’n earroo jeusyn t’ayns ny brastyllyn shoh gaase liorish 15% sy vlein. Va ny Britaanee sheiltyn dy beagh Diwan goit stiagh ayns coarys-ynsee yn steat. Agh, atreih, dooyrt quaiyl ennagh dy beagh shen noi'n vunraght Frangagh! Lhig dooin guee dy jean TV Breizh foays mooar da'n chengey.",
,
"Loayr Ray Chubb, caairliagh Agan Tavas, son y Chorn. Loayr eh dy neucheiltynagh mychione ny scoltaghyn ayns y ghleashaght Chornish. Agh ga dy vel ny scoltaghyn shen ayn (as s'treih shen) as ta shen er chur er yn aavioghey dy gholl ny smelley, ta ny Cornee er ve speeideilagh dy liooar. Ta'n Conaant Noa ry gheddyn ayns Cornish nish, ta fockleyryn noa ny ghaa er jeet magh er y gherrid, as ta lughtyn-reill ynnydagh cur seose fograghyn theayagh ayns Cornish. Y red smoo bentyn rish Cornish tra va'n Cohaglym fo raad, va shen y naight dy jinnagh Reiltys y Reeriaght Unnaneyssit goaill rish dy nee mynchengey oikoil y Chornish. Hug y reiltys shen bree da Kaart Oarpagh ny Myn-chengaghyn as Chengaghyn Ardjynagh nurree. Shegin dooin shirrey er Reiltys Vannin y red cheddin y yannoo.",
,
,Summary
,
,"International Celtic Congress 2002 was held in Carmarthen, Wales, the theme being language revival in the community. A common pattern in the information presented on the current situations in the Celtic countries was the continued decline of traditional areas and features, juxtaposed with the rise of learners of the languages."
,
Brian Stowell,
,
