Manx,English
Yn Aght dy Yannoo Blebeeyn,
,
,The United Kingdom election result showed the continuing grip of southern England along with anti-Celtic racism.
,
"Yeeagh y reihys Goaldagh dooin yn aght dy yannoo blebeeyn jeh'n chooid smoo jeh'n theay car y traa. Cha noddagh oo gra dy beagh flaunys ayn dy beagh y varriaght ec y Cheshaght Obbree Ghoaldagh. Agh veagh red erbee, bunnys, ny share na ny riftanyn as ommidanyn shen sy Cheshaght Thoreeagh. Ga dy vel Major jannoo eab ennagh dy scapail veih scadoo y Thooder, dy firrinagh she guilley drid y Thooder t'ayn. Son y chooid smoo, ta'n fer beg shoh geiyrt er ny polaseeyn shen ren cur er millioonyn dy ve ayns stayd treih. As ren kuse vooar jeh ny millioonyn shen votal son ny polaseeyn shen! Red trimshagh dy vel y sleih shoh credjal ny breagyn cughtee t'ad lhaih bunnys gagh laa ayns pabyryn naight goll rish y 'Sun'.",
"Lurg y reihys shoh as shinyn beggan ny s'creeney, fodmayd gra nagh row shin dy firrinagh credjal dy voghe ny Albinee nyn seyrsnys cho tappee as nagh beagh y laue varroo jeh jiass Hostyn foast ny lhie dy trome er gagh red. Agh son tammylt beg va paart jin aarloo dy chredjal dy beagh ny mirrilyn shoh taghyrt. Haink y jeihoo laa jeh Mee Averil as va shin foast sy chenn stayd, myr va Jee kiarail, t'eh jeeaghyn. As cha dod ny Thoreeyn credjal eh noadyr.",
"Yn ynrican mieys haink magh ass y chooish scammyltagh shoh, va shen nagh dooar ny Unnaneyseyryn ayns Nerin twoaie tooilley smaght er Lunnin. Ec un cheayrt v'eh jeeaghyn dy beagh laue yn eaghtyr ec y phossan shoh dy beagh ardwhaiyl 'croghit' ayn. Agh t'eh olk dy liooar, foddee, dy vel dooiney goll rish Mayhew ny ree ayns Nerin Twoaie nish. Cha noddagh oo gra dy vel y fer shoh feer ghraihagh er ny Yernee. T'eh ro faggys da chiarnyn-thallooin Nerin twoaie. Haink corree as aggle er Divlyn tra cheayll ad dy row Mayhew pointit.",
"As ayns Sostyn hene, ta'n cheer ny smoo scoltit na v'ee rieau. Ta sleih ayns Surrey coontey sleih ayns Cashtal Noa myr cretooryn voish cheer (planaid?) elley. Roish as lurg y reihys, v'eh baghtal ry akin nagh row millioonyn dy Hostnee abyl votal son Kinnock er y fa dy vel eh ny Vretnagh. Va shoh ny red feer hymoil. S'mie lesh y chooid smoo jeh ny Hostnee sleih y ve rheynnit ayns brastyllyn as clubbyn. Cha nel y chooid smoo jeh ny Celtiee toiggal reillyn y ghamman shoh. Son ny Celtiee ta cummal as gobbraghey ayns Sostyn, shoh ny vondeish dy mennick, myr shione dooys. Agh she neuvondeish t'ayn y ve dty Cheltiagh my t'ou shirrey reill harrish y Reeriaght Unnaneyssit, myr hooar Kinnock magh.",
"Son shickyrys, ta Celtiee ennagh er ngeddyn yn startey shoh. Ta'n ennym Lloyd George lheim stiagh syn aigney aym. Agh reesht t'eh feer hymoil dy loayragh sleih mysh y 'Fer-Obbee Bretnagh' tra v'ad loayrt mysh Lloyd George. Hooar eh y startey liorish kialgeyrys Celtiagh, ta shen dy ghra obbeeys as druaightys. Cha row eh ny 'decent chap'.",
"Va'n beoyn shoh ry akin dy cronnal feiy'n reihys shoh chaie ayns Sostyn. Lurg y reihys, dooyrt Sostnee er y chellooish nagh vote ad son Kinnock er y fa dy nee Bretnagh t'ayn. V'ad laccal votal er e hon, agh cha dod ad eh 'yannoo.",
"Ta shoh soilshaghey magh y doilleeid t'ec ny Celtiee ta cummal fo smaght Lunnin. S'treih lhiam screeu shoh, agh shen boghtynid va grait ec yn Albinagh shen sy Cheshaght Obbree er y chellooish tra hooar eh y varriaght harrish Jim Sillars jeh Sheshaght Ashoonagh Nalbin. Dooyrt yn Albinagh shoh dy row e varriaght soilshaghey magh dy row sleih Nalbin laccal tannaght marish sleih Virmingham (myr dy beagh sleih Nalbin jarrood sleih Virmingham dy voghe Nalbin sorch dy heyrsnys!) Ta foast sleih onnoroil ayns Nalbin ta dy firrinagh laccal cooney lesh sleih Hostyn. Agh t'eh doillee dy liooar dy feddyn sleih ayns jiass Hostyn ta laccal cooney lesh Nalbin er-lhiam.",
"T'eh cheet dy ve ny smoo as ny smoo ymmyrchagh dy vod Nalbin, y Thalloo Bretnagh as Nerin ooilley scapail veih Lunnin. S'cosoylagh nagh vod ad scapail dy bollagh son tammylt foddey, agh shegin daue jannoo nyn gooid share dy lhaggaghey y kiangley agglagh shen.",
"Ayns Mannin, v'eh ny red aitt dy chlashtyn sleih er Radio Vannin gra dy beagh eh ny red olk dy beagh y varriaght ec y Cheshaght Obbree Ghoaldagh er y fa dy jinnagh ad soie er staydys-keesh Vannin. Agh er y laue elley, veagh eh olk dy voghe ny Thoreeyn y varriaght er y fa dy beagh adsyn ginjillaghey keeshyn Hostyn as eisht cha beagh bwhid ghonnagh cheet gys Mannin arragh. Mannin voght.",
,
Orree Crennell,
