Manx,English
Soie er Cheeraghyn Beggey ayns Ennym Chairys,
,
"Ta’n smoash argidoil er chur er reiltys Hostyn dy hoilshaghey ny t’eh gennaghtyn ayns e chree bentyn rish cheeraghyn beggey ennagh. Rish paart dy vleeantyn ta ny Sostnee er ve beggan imneagh bentyn rish y ‘speeideilys’ jeh cheeraghyn beggey goll rish yn Eeslynn, Nerin, as Mannin. Nish, ta’n gear-cheim ayns yn choarys bunargidagh er lhiggey da reiltys Hostyn (as sleih elley) jeeaghyn da’n teihll ny t’ad coontey jeh ny cheeraghyn beggey scammyltagh shen: quoi ren lowal da ny cheeraghyn treih shen dy ve cho daaney as mitchooragh, ta reiltys Hostyn gra nish. ‘Neemayd gynsaghey lessoonyn creoi daue nish’, ta fir-reill Hostyn gra. Agh quoi ren greinnaghey sleih keeshyn y haghney as argid ass towse y eeassaghey? She reiltys Hostyn ren shen – er nonney, Lunnin argidagh by chiart dou gra. Ta cooishyn er lheh ayn bentyn rish yn Eeslynn as Nerin, agh, dy firrinagh, ta Mannin er jeet dy ve myr meer jeh Lunnin argidagh t’ayns y cheayn. Nish, t’eh jeeaghyn dy vel shen er ve myr ayrn jeh polasee yn reiltys ayns Lunnin neayr’s y traa hie yn impiraght Ghoaldagh magh ass. Ta’n skeeal goll mygeayrt dy vrie peiagh ennagh ec y traa shen feysht jeh mandarin ayns Lunnin – dooinney feer niartal ayns shirveish heayagh Hostyn. Shoh yn eysht vrie yn peiagh shen jeh’n dooinney niartal: ‘Nish as yn impiraght ain goll magh ass, cre’n erree hig er y sleih ayns ooilley ny jeelymyn jeh’n impiraght – buill goll rish ny Ellanyn Cayman, Ellanyn y Voidyn, as myr shen?’ ‘Aashagh dy liooar’, dreggyr y mandarin. ‘Bee pargyssyn-keesh ny fasteeyn-keesh jeant assdoo’. As shen ny haghyr. Foddee nagh vel y skeeal shoh firrinagh, agh shen ny haghyr. As ta ny fasteeyn-keesh, goaill stiagh Mannin, er ve feer foayssagh da’n cherroo-argidys ayns Lunnin. Dy jarroo, she ayrn jeh’n cherrooargidys Lunninagh ad. ",
"Tra va’n impiraght Ghoaldagh goll sheese y liargagh lurg y nah chaggey mooar, cha row feme ec Mannin er dellal ayns argid quaagh. Va’n turrysid ec Mannin foast, as va shen niartal gys ny bleeantyn tree feed. Va Mannin croghey er y turrysid – va mish hene troggit seose ayns y teihll shen. Agh eisht haink ny laghyn seyrey paggit rish, kyndagh rish troailt-aer nagh row costal monney. Syn ynnyd jeh cheet gys Mannin son laghyn seyrey, hie ny turrysee Sostnagh, Albinagh as Yernagh gys y Spaainey. Ayns shen hooar ad y ghrian, bee mie as feeyn neugheyr. As sy Spaainey neesht foddee dy dooar ad oasteyryn nagh row cho grouw as paart jeu ayns Mannin. Haink cooishyn dy ve moal dy liooar ayns Mannin. Va’n earroo dy chummaltee tuittym, as va’n tarmaynys ayns drogh stayd. Dy debejagh, hirr leeideilee Vannin aghtyn elley dy chosney argid da’n Ellan. Hoshiaght, reih ad polasee jeh cleayney Sostnee as argid oc dy heet as dy chummal ayns Mannin. Haink shenn Sostnee dy chummal ayns Mannin, as chossyn troggeyderyn as delleyderyn elley paart dy argid. Agh cha row yn polasee shen speeideilagh. She shenn sleih veih’n impiraght Ghoaldagh son y chooid smoo haink gys Mannin as, roish tammylt, begin da reiltys Mannin geeck argid dy liooar dy reayll ad ayns sorch dy laynt chastreycair. ",
She lhing ny ‘when I’s’ v’ayn (‘Tra va mee ayns Singapore...’). ,
"Begin geddyn aght elley dy lhieeney’n vaarney va faagit ec y turrysid. She yn kerroo-argidys va’n aght shen. Ayns y toshiaght, va ram dellal ayns argid quaagh goll er jannoo – argid ayns mynjeigyn pabyr dhone, as myr shen. Agh lurg tammylt haink y kerroo-argidys Manninagh dy ve smoo doaiagh. Agh cha nod oo gra dy daink eh dy ve lane doaiagh ayns sooillyn y teihll. Foddee dy vel ooilley’n dellal argidagh ayns Mannin leighoil nish, agh cha nod oo gra dy vel dy chooilley nhee moraltagh. Ta coontysseyryn schleioil er nobbraghey magh aghtyn feer chroutagh dy haghney keeshyn as dy chosney tooilley argid foastagh son sleih ta feer verchagh hannah - aghtyn ta leighoil. Shinyn ayns ny cheeraghyn ‘lhiasit’, ta shinyn ooilley kianlt seose ayns ny cooishyn quaagh shoh. Erskyn ooilley, ta Mannin ayns cront kyndagh rish cooish y vanc Eeslynnagh Kaupthing. Tra ren Kaupthing failleil, huitt y colught Kaupthing Singer as Friedlander myrgeddin as va’n colught shen scanshoil dy liooar ayns Mannin. Eisht begin da reiltys Vannin geddyn millioonyn dy phuntyn d’eeck argid erash dauesyn vaih nyn argid ayns y cholught. Nish ta Mannin fo vaggyrt mooar veih sleih ta soit er geddyn rey rish fasteeynkeesh. Ta reiltys y Reeriaght Unnaneysit mastey’n sleih shen. Agh, ec chaglym ayns Mannin er y gherrid, dooyrt John Christensen dy vel Lunnin yn preeu-ynnyd sy teihll son niee argid quaagh – ta Mnr Christensen ny ghooinney mooar sy Voggyl ry hoi Aachummey Keesh (Tax Reform Network). V’eh gobbraghey ayns Jersey as shione da ooilley ny croutyn bentyn rish shaghney keesh. Ta’n Moggyl ry hoi Aachummey Keesh gobbraghey dy lhiettal shaghney keesh feiy ny cruinney. Gyn ourys erbee, ta shaghney keesh kerraghey sleih boght ayns cheeraghyn boghtey erskyn ooilley. ‘Cha nee agh sleih beg ta geeck keeshyn’, dooyrt ben verchagh Americaanagh blein ny ghaa er dy henney. Ta’n smooinaght shen bunnys myr polasee oikoil ayns cheeraghyn dy liooar nish. ",
"Er lhiam dy row Mannin dellal ayns argid quaagh roish my daink Nerin stiagh sy ghamman. Agh haink Divlyn dy ve ny costreeuder as ee caggey noi Jersey, Guernsey as Mannin – leodaghey keeshyn co-chorpagh, geddyn rey rish keeshyn, as lowal da colughtyn joarree cur offishyn follym er bun dy lhiggey er dy row ad er narraghey gys Nerin. Nish ta’n smoash er jeet rish as ta reiltys Hostyn gloatal mychione y stayd treih jeh cheeraghyn beggey va cheet dy ve ro vooar da ny bootsyn oc. ‘Lhig da shoh ve ny raaue diu’, ta ny Sostnee gra rish Nalbin – ‘Jarrood-shiu ooilley’n boghtynid shen mychione seyrsnys’. Agh, myr shione dooin ooilley, ta Sostyn cho dowin ayns y check as cheeraghyn elley. Oddagh y goll ergooyl argidagh ve cho olk feiy ny cruinney as shen haghyr ayns ny bleeantyn jeih as feed sy cheead shoh chaie. ",
"Myr ta fys mie ec John Christensen, dy lhiettal shaghney keeshyn dy kiart, shegin da cheeraghyn pooaral co-obbraghey ry cheilley dy fondagh. Cha nel shen jeeaghyn ro liklee ec y traa t’ayn. Un laa, ta Preeu-hirveishagh Hostyn cur raaue agglagh da fasteeyn-keesh, as y laa er giyn t’eh meearryltagh dy choobbraghey marish cheeraghyn Oarpagh elley dy lhiettal shaghney keeshyn. Y gaue smoo son Mannin, shen dy bee ‘sambyl’ jeant jee myr ‘fastee-keesh lane olk’ ec y Reeriaght Unnaneysit, as y cheer shen stroie ayrn mooar jeh kerroo-argidys Vannin – as, ec y traa cheddin, buill ta foddey ny smessey na Mannin scapail. Oddagh pobble cadjin Vannin surranse dy mooar. Son traa liauyr roish my haghyr y smoash argidagh va mee smooinaghtyn dy row Mannin ayns stayd goll rish y stayd v’ee ayn roish 1765. Sy vlein shen, hug Ard-whaiyl Hostyn er y Diuic jeh Atholl creck Mannin da Crooin Hostyn. Va reiltys Hostyn coayl ram argid kyndagh rish dellal goll trooid Mannin. Roish 1765, va marchanyn Manninagh dellal dy seyr as dy speeideilagh lesh cheeraghyn feer foddey ersooyl veih Mannin – va ny Manninee nyn shiaulteyryn mie erbashtal. Ec y traa v’ayn, va ny Sostnee coontey Mannin dy ve ny cheer lane joarree – cheer lesh keeshyn ny s’inshley na adsyn sy Vretyn Vooar. Lurg tammylt, hoig marchanyn Sostnagh as Albinagh dy noddagh ad cosney argid dy liooar liorish ymmydey Mannin myr ynnyd-dellal. Eisht haink dellal leighoil dy ve drogh hraghtey, ny smuggleraght. Ghuee ny Manninee er ny Sostnee d’eaysley yn chooish dy sheeoil. Dob ny Sostnee shen y yannoo, as va Mannin goit oc ayns 1765. Dooyrt ny Manninee ‘Y Chialg Vooar’ rish shen. Feer tappee, haink ram Manninee dy ve boght er yn oyr dy row ad er ve croghey er y drogh hraghtey. Roish my row Mannin creckit ayns 1765, va olteynyn jeh Ardwhaiyl Hostyn er ve gra ‘Yn Ellan shen!’ rish Mannin as ad lane dy ghoanlys. T’eh goll rish ny reddyn ta goll er gra nish mychione Mannin ayns Lunnin, myr dy beagh gagh Manninagh ny roosteyr scammyltagh. Lhig dooin guee nagh bee Kialg Vooar elley jeant.",
,
,"Summary The worldwide financial crash has focused attention on trying to stamp out tax evasion. Considering the various financial sectors, there is a lot of finger pointing going on, when the real need is for concerted global action against tax evasion. As regards the Isle of Man, there is an uncanny resemblance between its present situation and the situation before the Revestment Act of 1765. "
