Manx,English
Vel Nalbin Doostey?,
,
,It can be argued that the Scottish Constitutional Convention is irrelevant in the campaign for Scottish independence. But the apparent willingness of the Convention to consider previously forbidden topics could lead to important changes.
,
"Rish tammylt foddey, ta mee er smooinaght er Nalbin myr foawr Celtiagh ta er ve ny chadley rish ymmodee blein. Nish as reesht t'eh jeeaghyn dy vel y foawr shoh er-chee doostey, agh eisht t'eh tuittym ny chadley reesht. Foddee ta'n foawr dy firrinagh doostey nish (ta treisht aym). ",
"Ta'n spyrryd jeh seyrsnys er naase dy niartal ayns Nalbin rish paart dy vleeantyn nish. Fodmayd cur bwooise da Bnr Thatcher son shoh. S'goan yn Albinagh ta ayns foayr jeh'n ven shen. T'ee jannoo myr cowrey jeh dy chooilley nhee ta ny Albinee coontey y ve olk mastey ny Sostnee: ard-vooaralys as mooarleaghaght (snobbery) as jannoo beg jeh'n theay. Ta tranlaasid y Thooder er chur er Nalbin dy hurranse y Cheesh Theayagh (Poll Tax) roish ny Sostnee as Bretnee. Bunnys dy chooilley nhee ta'n Thooder cur er y hoshiaght, ta ny Albinee noi. Kyndagh rish shoh, ta ny Thoreeyn Albinagh goll magh ass. Ta fys ec dy chooilley pheiagh nish dy vel Nalbin fo'n smaght jeh cheer yoarree. Sostyn. Ta ny smoo Albinee laccal seyrsnys. Agh cre'n sorch dy heyrsnys'' Paart dy hiaghteeyn er dy henney, va chaglym ayns Inbhir Nis. Va shoh y nah haglym jeh'n Cho-chruinnaght Vunraghtoil Albinagh (Scottish Constitutional Convention). She sheshaght neu-oikoil t'ayn as ta'n chooid smoo dy 'leih ta goaill ayrn ayn woish ny sheshaghtyn politickagh ""Goaldagh"" - yn Cheshaght Obbree as ny Deynlaghteyryn (Democrats). Ta'n Cho-chruinnaght shoh shirrey cummey Ard-whaiyl son Nalbin. Ta'n Cho-chruinnaght shassoo seose son y kiartys jeh pobble Nalbin yn Ard-whaiyl hene y ve oc. Er lhimmey jeh'n Cheshaght Obbree as ny Deynlaghteyryn, ghow ny Cummynee as yn Cheshaght Ghlass aym sy Cho-chruinnaght. Dob ny Thoreeyn ayrn y ghoaill aynjee. As cha jinnagh yn Cheshaght Ashoonagh Albinagh, yn SNP, goaill ayrn noadyr. Va'n SNP smooinaght nagh row y Cho-chruinnaght coontey seyrsnys kiart son Nalbin y ve mastey ny reddyn oddys ve jeant. Er y hon shen, foddee nagh vel obbyr ny Co chruinnaght feeu. ",
Aghterbee ta queig possanyn-obbree jeh'n Cho-chruinnaght gobbraghey dy jeean dy chur magh skeealyn mychione oddagh Reiltys Hene cheet gys Nalbin. Bee ny skeealyn shoh resoonit magh fud ny cheerey. Eisht ayns Mee y Nollick nee yn Cho chruinnaght meeiteil reesht dy resooney magh y clane cooish reesht. Lurg shen nee yn Cho-chruinnaght cummey aghtyn dy chur Nalbin er y raad gys Reiltys Hene. S'cosoylagh dy bee ad cummey claar slattyssagh son Ard-whaiyl Albinagh. ,
Son shickyrys cha nel pooar leighoil erbee ec y Cho-chruinnaght shoh. As cha nel yn SNP goaill ayrn aynjee. Agh ny-yeih shen as ooilley t'eh jeeaghyn dy vel reddyn mooarey taghyrt. Ta'n Cheshaght Obbree ayns Nalbin er soilshaghey magh dy vel ee arryltagh dy obbraghey marish possanyn elley as dy vel ee arryltagh dy smooinaght mysh chaghterys coreuagh (proportional representation) ayns reihyssyn. Veagh chaghterys coreiragh scanshoil ayns Ard whaiyl Albinagh er y fa dy vel anchaslyssyn mooarey eddyr ny baljyn mooarey goll rish Glaschu as ny hEllanyn myr sampleyr. ,
"Dy firrinagh t'eh jeeaghyn dy vel ny smoo as ny smoo dy 'leih Albinagh gra nish nagh vod ad jannoo arragh lesh yn Ard-whaiyl ooilley niartal ayns Lunnin. Rish keeadyn dy vleeantyn ta ny Sostnee pooaral er ghra dy vel Ard-whaiyl Lunnin reill harrish dy chooilley nhee. Cha nel ad laccal bunraght (constitution) screeut veagh cur kiartysyn leighoil da gagh peiagh. Agh nish ta ram sleih ""Goaldagh"" toiggal dy vel bunraght screeut feer scanshoil dy 'endeil ad veih cretooryn goll rish y Thooder. Ta'n Cho-chruinnaght Vunraghtoil Albinagh er ghra dy vel y kiartys beayn ec y phobble Albinagh dy chummey y sorch dy reiltys ta Albinee laccal (as gys y jouyl lesh Lunnin) ",
As c'raad ta'n Co-vargey ayns ny cooishyn shoh? Oddagh oo gra nagh lhisagh shin ve boirit mysh Reiltys Hene Albinagh as y Covargey goll dy gheddyn rey rish steatyn ashoonagh. Cha nel mish hene smooinagh dy jean shen taghyn er aght cho glen as shen. Oddagh cooney ve ry gheddyn trooid yn Vrusheyl (Brussels) Ta'n Vrusheyl ayns foayr jeh bunraghtyn screeut as kiartyssyn leighoil y theay as ram reddyn elley ta'n Thooder cur feoh da oddagh shen cooney lesh ny Albinee ,
Brian y Stoyll,
