Manx,English
Eddyr-Ashoonaghys,
,
,Summary:
,
,The work of the European Bureau for Lesser Used Languages is fostering sympathy and support for such languages among some of those previously hostile. What is crucial here is that international dimensions raise the status of the languages.
,
Gyn ourys (foddee) t'ou er chlashtyn mychione Oik Oarpagh ny Myn Chengaghyn.,
,
"Va shoh currit er bun bleeantyn dy liooar er dy henney dy chur er-nyn-doshiaght chengaghyn goll rish ny chengaghyn Celtiagh (er-lhimmey jeh'n Ghaelg!), Bascish, Freeshlannish as myr shen. Veih'n toshiaght, ta ny Yernee er ve tarroogh syn Oik shoh, ta fo smaght yn Unnaneys Oarpagh sy Vrusheyl. Ta obbyr laaoil Oik Oarpagh ny Myn-Chengaghyn goll er stiurey veih offish ayns Divlyn, ga dy vel y pooar hene sy Vrusheyl. She Helen Murchú eaghtyrane yn Oik. Ta Helen er nyannoo niart obbyr son Yernish as ish cur bree ayns aghtyn ry-hoi gynsaghey yn chengey, mastey ram reddyn elley.",
,
"My t'ou lhaih mychione yn eab dy aa-vioghey Yernish, son y chooid smoo yiow uss magh dy ren yn eab 'failleil'. Agh ayns ny cooishyn shoh, c'red ta 'speeideilys' as c'red ta 'failleil'? C'red ta 'chengey vio' as c'red ta 'chengey varroo'? Foddee paart dy Vanninee loayrt 'chengey varroo' feer vie. Madyral rish ny Yernee, v'ad abyl dy ynsaghey Yernish rish thousaneyn as thousaneyn dy 'leih ta toiggal yn chengey feer vie, ga nagh vel ad jannoo ymmyd jee dy mennick. As ta ny Yernee er nyannoo studeyrys dowin er cooishyn chengey, kyndagh rish yn eab dy aa-vioghey nyn jengey hene. Myr shen, she red dooghyssagh dy ren ny Yernee leeideil obbyr Oik Oarpagh ny Myn-Chengaghyn. As red elley, she vondeish vooar v'ayn dy row yn reiltys oc hene ec ny Yernee, ga nagh vel reiltysyn Yernagh er ve cho jeean son yn chengey as va reiltysyn Yernagh ayns ny shenn laghyn.",
,
"Dy firrinagh, shegin da gagh myn chengey jannoo caggey jee hene son y chooid smoo. Agh ec y traa cheddin, she vondeish feer vooar t'ayn dy obbraghey marish sleih ta gobbraghey son myn-chengaghyn elley traa erbee ta shen jantagh. My ta cooney jeeragh ry-gheddyn veih'n cheu-mooie, feer vie. Ny share foast my ta cooney neu-yeeragh ry-gheddyn neesht. Ta'n lhied goaill toshiaght ayns cheer ny ghaa nish. Myr sampleyr, ayns Nerin Twoaie ta sleih neu-chadjin cur geill da Yernish kyndagh rish yn toshiaght dy eddyr-ashoonaghys ta bentyn rish yn chengey shen nish. Son shickyrys, ta'n chooid smoo jeh unnaneyseyryn Nerin Twoaie coontey Yernish myr chengey whaagh ny pobblaghtee (myr dooyrt briw beg shiartanse dy vleeantyn er dy henney ayns cooyrt ayns Nerin Twoaie tra loayr dooinney ennagh ayns Yernish: 'Cha nel shin loayrt gibberish ayns shoh'). As t'eh ny red olk dy vel ram Yernee smooinaghtyn, er y twoaie as er y jiass neesht, dy vel Yernish chengey ny Shallidee.",
,
