Manx,English,Notes
"Wesleyan Methodist Magazine, vol. XXIX29, 1806, 30-32",,
Letter from John Pawson,,
The Providence of God asserted,,
,Coontey jeh Ben Ayns Saustin—[1],"[1] Coontey jeh Ben Ayns Saustin] — ‘An account of a Woman in England’,"
,Ta’n Preachoor ta coyrt yn coontey Mr. Pawson as eh gra myr shoh.[2],[2] The preacher who gives the account is Mr Pawson[2] and he says thus:
To the Editor of the Methodist Magazine.,,
"Dear Sir,         Bristol, June 19, 1804",,
"My mind has frequently been a good deal affected by the words of the Holy Psalmist, which he so often repeats in the cviith Psalm, viz. «O that men would praise the Lord for his goodness, and declare the wonderful works which he doth for the children of men.”” Ought we not then, in obedience to these words, to declare those wonderful works of God which we our- selves have been witnesses of? And may we not do this with all possible simplicity of mind, so that God may be glorified, his truth and faithfulness, his mercy and loving-kindness manifested, and the children of God edified? With this view I send you the following account, which, if you see good, you may insert in the Methodist Magazine",,
"WHEN I was stationed in the city of Norwich in the year 1764, I met with what I think an extraordinary instance of the Power and Goodness of God.[3]","Ayns yn Vlein Un Thousane Shiagh Cheead, as Three feed as Kiare. Va mish er my phointeil dys Norwichch[4], Raad ren mee meeteil rish cowrey yindyssagh jeh Pooar as Mieys Yee. ","[3] The Manx translation gives; ‘In the year 1764, I was appointed to Norwich, where I met with an extraordinary instance of the Power and Goodness of God.’
[4] Va mish er my phointeil dys Norwich] — ‘I was appointed to Norwich’"
"A poor man and his wife had re- moved from Leeds in Yorkshire, and settled in Norwich, where they earned their bread by carding and spinning very coarse wool.","Va Dooinney boght as yn Ven echey er scughey veih Leeds, dys Norwich, raad ren ad toilliu nyn meaghey liorish Kaartey as sneeu ollan feer coorse. ",
". In a few years the man died, and left the poor destitute woman with three small children, in a place where she was but little known, and in a state of deep poverty.","Lurg daue ve ayns shoh blein ny jees hooar yn dooinney baase, as daag eh ben voght treigit marish three dty chloan, ayns boayl nagh row monney ainjys eck, as va’d ayns boghtynid mooar. ",
"However, she laboured with all her might to support her poor children, and sold every thing out of her house that she could possibly spare, even the bed she should have rested her weary body upon.","Ny-yeih, ren ee laboraght lesh ooilley yn niart eck dy veaghey yn chloan gyn ayr, as chreck ee dy chooilley nhee oddagh ee sparail ass y thie, eer yn lhiabbee lhiasagh ve eck dy ghoaill fea er. ",
"She wrought night and day, Sundays as well as other days, and never ceased till, worn out with hard labour, she could hold up no more, and then she lay down upon a heap of wool, and rested awhile, till her wasted strength was somewhat recruited, and then went to work again.","Ren ee laborag[h] Oie as Laa, Jedooney hammey as laaghyn elley, as cha jinnagh ee ghoaill fea, dys v’ee ceaut ass, as cha voddagh ee cummal seose ny soddey, as eisht lhie ee sheesh er konnan[5] dy ollan, dy ghoaill yn aash eck, dys va’n niart eck red-ennaght jeant ass-y-noa, as eisht hie ee dys obbyr reesht. ","[5] KIONNAN, v. the dim. of Kione, a lump less than a head, a bundle; Acts, xxviii. 3; pl. —YN. (Cregeen)"
"Thus she laboured for a considerable time, till one Sunday, as she was washing the floor of her room, upon her knees, the following words were so very deeply impressed upon her mind, that sthe thought a person was really behind her, who said, ““ If you live and die in this manner, you will be lost for ever.""”","Myr shoh ren ee laboraght son tra liauyr, dys un Doonaght, myr v’ee er ny ghlioonyn eck, niee laare yn thie, va ny goan shoh currit dys yn aigney eck lesh lheid yn thrimmid, dys smooinee ee dy row persoon ennaght chooyl eck, ren gra, ""My nee oo beaghey as feddyn baase ayns yn stayd shoh, bee oo callit son dy bragh."" ",
"She looked over her shoulder, and said, “I had much better do so than not be clean.”","Yeeagh ee harrish yn gheaylyn eck, as dooyrt ee, “Te ny share dou jannoo shoh as ve glen.”",
"But, upon serious reflection, she thought within herself, “if I do live and die thus, I shall be lost. Accordingly, she gave up her washing, dressed herself as well as she could, and went directly to the Tabernacle, where that faithful servant of God, the late Mr. John Murlin, was then preaching.","Agh, tra smooinee ee er ny goan, dooyrt ee ree hene, ""My neem beaghey as feddyn baase ayns yn stayd shoh, beem callit son dy bragh."" Er-shen, daag ee yn nieeaghyn eck, as coamrey ee hene cha mie as v’ee abyl, hie ee chelleragh dys yn Cabbane agglish, raad va’n sharvant firrinagh shen dy Yee, Mr. J. Murlin Preacheil. ",
"The Lord sent the word with power to her heart, and she was made deeply sensible of her guilty, sinful, and wretched state; so that she turned to the Lord, and earnestly sfought the salvation purchased by the blood of Christ, and through the infinite mercy and love of God, was soon put in possession of that inestimable blessing.","Ren Jee cur ny goan lesh pooar dys yn chree eck, as v’ee jeant tushtagh jeh’n ",
,"stayd callit, kyndagh, as mee-chrauee eck, myr shen dy ren ee chyndaa dys yn Chiarn as ren ee dy jeean shirrey son yn saualtys va Kionit liorish fuill Chreest, as trooid mooayds Myghin as Graih Yee, va’n bannaght mooar shen currit j’ee ayns solley[6].","[6] Solley] SOYLLEY, s. m. enjoyment, fruition, possession. (Cregeen)."
