Manx,English
Screeuaght Ghailckagh Ghlen,
,
,There are immense problems facing those wishing to create original literature in threatened languages. These problems must be faced by those willing to take on the challenge.
,
"Carrey dou ayns Lerpoyll, hirr eh orrym mish y loayrt mychione screeuaght ayns Yernish y laa t'ayn jiu. Ta shoh ry-hoi coorse ayns Studeyrys Yernagh ta sleih aasit jannoo ta kianlt seose lesh Ollooscoill Lerpoyll agh ta'n coorse hene goll er syn Ynnyd Yernagh ayns Lerpoyll. Dooyrt mee rish my charrey nagh vel mee heose rish screeuaght ayns Yernish agh dy beigns arryltagh cur cheb er y leaght. Dy dooghyssagh, ta mee geddyn aarloo son y leaght ec y vinnid s'jerree, as ta mee croghey dy trome er daa lioar, 'Writing in Irish Today' liorish David Greene as 'The Pleasures of Gaelic Literature', va femblit (edited) liorish John Jordan. Va ny lioaryn shoh lhaiht aym paart dy vleeantyn er dy henney, agh ta mee jeeaghyn orroo reesht lesh sym vooar. ",
"Va Conradh na Gaeilge (Y Commeeys Gaelagh) currit er bun ayns 1893. Neayr’s y traa shen, ta ny Yernee dooie er phrowal dy chur er y hoshiaght screeuaght ayns Yernish. Ta paart jeh'n eab shoh er ve speeideilagh er y fa dy vel sleih ayn nish oddys screeu as lhaih stoo screeut ayns Yernish mychione ram sorchyn dy chooishyn. Agh ec yn un cheayrt ta'n chengey foast goll sheese y liargagh ayns ny Gaeltaghtyn hene. Mannagh jig caghlaa, bee ny Gaeltaghtyn ersooyl roish foddey. Shegin da ny Yernee streeu son y chengey fud ny cheerey as prowal dy vooadaghey yn earroo dy 'leih oddys loayrt, lhaih as screeu yn chengey.",
"Tra yeeagh mee er 'Writing in Irish Today' reesht, hoig mee ass y noa ny doilleeidyn va (as ta) ec ny Yernee bentyn rish screeuaght. Ta screeuaght niartal as ooasle oc sy chenn chengey. Agh tra ghow ad toshiaght mysh keead blein er dy henney dy chroo screeuaght noa, beign da fir screeuee caggey noi'n Victorianaghys as yn Agglish marish ooilley ny doilleeidyn elley. Ga dy ren yn Ayr Peadar Ó Laoire obbyr ass towse dy aa-vioghey Yernish, v'eh noi cur ayns clou ram jeh ny shenn arraneyn as skeealyn er y fa dy row ad 'sollagh'. Goll rish paart jeh obbyr James Joyce as Yernee elley va screeu ayns Baarle, cha row stoo dy liooar ayns Yernish lowit gys paart dy vleeantyn er dy henney. Ta'n chengey goll sheese as ec yn un cheayrt cha nod oo ve shickyr vees y stoo ayd lowit!",
"Cheet gys Gailck, ta'n skeeal ny smessey foast. Bwooise da Jee dy vel reddyn ny share na v'ad jeih bleeaney as feed er dy henney. Agh cha nel agh possan beg dy 'leih ayn as Gailck vie oc. As ta'n earroo jeu shid oddys croo screeuaght ny sloo foast. Ta mish hene sonnaasagh dy liooar dy ghra dy vel mish er ve prowal dy screeu oorskeeal (novel) Gailckagh. Ta'n eab shoh er ve goll er rish ny smoo na feed blein nish. Ta ny reddyn shoh cur yn olk orrym:",
(i) Vel eh feeu? Quoi vees lhaih eh? ,
(ii) Cre'n aght veagh y lioar currit magh? ,
"(iii) Dy beagh yn oorskeeal soiet ayns Mannin, beagh sleih cur enney orroo hene sy skeeal? Beigns sy chooyrt? ",
"(iv) Dy beigns screeu sheese y bea myr t'eh, beigns sleih gra dy vel shen sollagh?",
 ,
"Er yn aght cheddin ta paart dy 'leih cheet dy ve imneagh my t'ad fakin dy vel cooishyn 'politickagh' cheet stiagh sy teihll beg Gailckagh, s'cosoylagh dy bee sleih feer voirit my t'ad fakin screeuaght Ghailckagh nagh vel 'glen'. Agh, hoshiaght, shegin croo y screeuaght! Obbyr vooar ta laccal jeeanid as argid.",
"Nane jeh ny reddyn smoo trimshagh ren mee rieau fakin, va shen screeut liorish y fer-screeuee mooar Máirtín Ó Cadhain. Screeu eshyn: 'T'eh doillee son dooinney dy yannoo e chooid share ayns chengey ta sheiltyn dy ve er chee geddyn baase roish y dooinney hene'. Er y chooid sloo oddagh oo gra dy vel shin er ngoll ny sodjey na'n stayd shen ayns Gailck! Lhisagh dooin jannoo nyn gooid share dy chur magh tooilley lioaryn Gailckagh. Agh shegin dooin screeu ad hoshiaght.",
,
Brian y Stoyll,
