Manx,English
Reiltys Jee-veanit ayns Nalbin as Bretin,
,
"Ren reiltys Lunnin cur er bun ard-whaiyl ayns Sostyn as quaiyl pholitickagh ayns Bretin. Gyn ourys, va lught reiltys Lunnin treishteil dy jinnagh shen cur kione er treishtyn son seyrsnys kiart ayns ny cheeraghyn shen. Yiowmayd magh.",
,
"Hannah, ta lught reiltys Lunnin cheet dy ve boirit mychione jee-veanaghey (devolution), erskyn ooilley ayns Nalbin. Ta ny hAlbinee geddyn rey rish taillaghyn-ynsee son studeyryn ayns ollooscoillyn, as t'ad mooadaghey ny faillyn ta ynseyderyn-scoill geddyn foddey ny smoo na ayns Sostyn as Bretin. Gollrish Sostnee ennagh, cha nod ymmodee Albinee toiggal cre'n fa ta polaseeyn Thoree ec reiltys Lunninagh ta goll er stiurey ec Partee 'Obbraghys'. Ta reiltys Tony Blair geddyn rey rish toyrtyssyn son studeyryn as cur orroo geeck taillaghyn-ynsee. Ec y traa cheddin, cha nod y reiltys shen toiggal cre'n fa nagh vel tooilley sleih aeg veih 'brastyl ny hobbreeyn' (cha nod ny Sostnee jannoo fegooish anchaslys-brastyl) jannoo coorseyn ollooscoill! S'aashagh geddyn yn ansoor cha nel argid dy liooar oc ny chour. Ga dy row lught yn Phartee Obbraghys ayns Nalbin noi geddyn rey rish taillaghyn-ynsee, begin daue croymmey sheese as adsyn fo baggyrtys y theay Albinagh.",
,
"Red elley ta goll noi Lunnin, shen dy bee shenn sleih ayns Nalbin geddyn kiarail persoonagh nastee. Tra dooyrt Albinee dy row ad goll dy yannoo shoh, va lught Lunnin goll ass nyn geeall ('Cha nel shinyn laccal soshiallys!'). Agh cha dod lught Lunnin jannoo monney, er y fa dy beagh y co-reiltys jeh’n Phartee Obbraghys as y Partee Deynlagh Libraalagh tuittym veih my cheilley dy beagh y treealtys son kiarail persoonagh son shenn sleih ayns Nalbin ceaut magh ec lught y Phartee Obbraghys ayns Nalbin. Va rieau coarys-leigh er lheh as coarys-ynsee er lheh ec Nalbin. As ayns Nalbin, feallagh aegey t'er vrishey yn leigh, cha nel ymmodee jeu goll stiagh ayns quaiyllyn (as er y raad dys bea jeh kimmeeys, dy mennick). Syn ynnyd jeh shen, t'ad goll dys buird-resoonee (hearing panels). Shimmey peiagh ta coontey ram jeh ny buird-resoonee shoh.",
,
"T'eh jeeaghyn dy jean jee-veanaghey mooadaghey anchaslyssyn myr shoh, ga dy vel Lunnin feer faitagh mychione y lheid. S'cooin lesh ny Sostnee ny haink er Bnr Thatcher (Y Thooder) tra hug ee er ny h-Albinee geeck yn keesh persoonagh (poll tax). Ga dy dug shoh corree agglagh er ny hAlbinee, hug ny Thoreeyn er sleih fud y Reeriaght Unnaneyssit y keesh shoh 'eeck. Va shoh yn ard oyr va’n Thooder ceaut magh sy jerrey.",
,
"Ga nagh vel quaiyl pholitickagh Vretin cho pooaral as ard-whaiyl Nalbin, ta ny Bretnee jeeaghyn da’n teihll dy vod ad scarrey rish Sostyn ayns cooishyn ennagh.",
,
