Manx,English
Barriaght Phartee Ashoonagh Nalbin,
,
"ec y toshiaght jeh Mee Boaldyn 2011, chossyn Partee Ashoonagh barriaght yindyssagh ayns ny reihyssyn son reiltys Nalbin. Son y chied cheayrt, hooar y partee tromlagh glen ec Holyrood, as eh geddyn tree feed soiag as nuy. Fer-toshee Phartee Ashoonagh Nalbin, Alex Salmond, t'eh credjal dy vel y varriaght shoh cur niart da dy reaghey refrane mychione seyrsnys Nalbin sy traa ry heet. Hed y Reeriaght Unnaneyssit er scoltey, ta unnaneyseyryn dobberan hannah. Agh va mee rieau goaill yindys nagh vel monney sleih toiggal dy jagh y Reeriaght shen er scoltey hannah, tra daag shey counteeyn as feed jeh Nerin, bunnys keead blein er dy henney. Jeeragh ny lurg ny reihyssyn ayns Nalbin, dooyrt ard-shirveishagh y Reeriaght Unnaneyssit, David Cameron, dy jinnagh eh goaill noi refrane mychione neu-chrogheydys Nalbin dy lajer. Agh tammylt beg ny lurg shen, dooyrt Cameron nagh beagh eh prowal dy chur sthap da lheid y refrane. Agh dooyrt eh dy jinnagh eh caggey feer jeean dy chummal y Reeriaght Unnaneyssit myr fee ec y traa t'ayn. ec y traa t'ayn, eddyr 25% as 35% dy leih aasit ayns Nalbin, t'ad ayns foayr jeh seyrsnys. Cha jean Salmond prowal dy reaghey refrane mannagh vees eh shickyr dy liooar dy beagh tromlagh ayns foayr jeh seyrnys.",
"S'cosoylagh dy jean Alex Salmond shirrey tooilley pooaraghyn son parlamaid Nalbin dy chelleeragh - dy gheddyn ny pooaraghyn shen as, ec y traa cheddin, dy yeeaghyn da pobble Nalbin nagh vel pooaraghyn dy liooar ec y pharlamaid shen nish. Nee eh shirrey tooilley seyrsnys argidoil son Nalbin - soie raayt Albinagh son keesh cho-corpagh, myr sampleyr. My vees Albinee goaill aggle roish red casley rish slane seyrnsys, oddagh Partee Ashoonagh Nalbin shirrey seyrsnys glen son cooishyn argidoil cheusthie jeh'n Reeriaght Unnaneyssit, as smaght ec Nalbin er dy chooilley nhee, er lhimmey jeh cooishyn mooie as coadey (beggan gollrish Mannin!). Ta leighderyn ennagh as sleih ta noi seyrsnys Nalbin gra nagh vel y pooar ec Salmond refrane leighoil y reaghey. Agh ta Salmond gra dy vel eh geearree refrane cowreydagh (indicative referendum). Dy beagh tromlagh soilshaghey dy beagh ad son seyrsnys, eisht veagh smaght politickagh ec Salmond (cha nee smaght leighoil) dy varganey son seyrsnys.",
"Dy jinnagh Nalbin cheet dy ve seyr, yinnagh shen livrey Sosryn gys laueyn ny Thoreeyn son traa foddey. Ta'n Partee Obbraghys Goaldagh croghey trome dy liooar er olteynyn Obbraghys Albinagh ec Westminster ayns Lunnin. Ec y traa t'ayn, ta nane as daeed jeu shen ayn, cosoylit rish shey olteynyn ec Partee Ashoonagh Nalbin. Dy beagh Nalbin seyr, cha beagh olteynyn Obbraghys Albinagh erbee ec Westminster -parlamaid Hostyn eisht. Verragh shen vondeish dy liooar da ny Thoreeyn. Myr shen (as son resoonyn elley) ta'n Partee Obbraghys Goaldagh dy bollagh noi seyrsnys Nalbin. Tra hug Tony Blair as e chumraagyn ardwhaiyll Albinagh as Bretnagh er bun, smooinee ad dy by liooar shen. V'ad cho tootagh as nagh hoig ad dy beagh ny hAlbinee as ny Bretnee shirrey ny smoo as ny smoo. She cheer elley yn bolgan Lunninagh, as ny politickeyryn ta goit ayns shen, cha nel ad toiggal monney jeh'n teihll mooar cheumooie. Heill fir-toshee yn Phartee Obbraghys Goaldagh dy beagh ny h-Albinee jeant booiagh ec minniag dy heyrsnys. As cha hoig ny fir-toshee shen dy row orroo cur geill mooar da ny reddyn va taghyrt ayns y cheer hootagh shen my-hwoaie jeh Watford. Cha dug ad monney geill, as chaill ad ram soiagyn ayns ard-valjyn as baljyn Hostyn. Ec yn un cheayrt, ayns politickaght, haink Partee Ashoonagh Nalbin dy ve er cheu hoshtal yn Phartee Obbraghys Goaldagh. Tra hooar Tony Blair as e chaarjyn greim er yn Phartee Obbraghys Goaldagh, haink y partee shen dy ve casley rish partee Thoreeagh elley.",
"Cha nel eh shickyr noadyr dy vow Nalbin seyrsnys. As cre'n sorch dy heyrsnys ta shin loayrt mychione? Dy firrinagh, y seyrsnys smoo leaghar, shen seyrsnys veih sheer-vunargidys. Ta cooid vooar jeh'n teihll fo'n smaght jeh bunargidys, ayns y chummey jeh colughtyn mooarey as banceyryn ta nyn roosteyryn. Seyrsnys veih sheer-vunargidys? Fodmayd dreamal. Erash ayns shoh wass, foddee ny h-Albinee jerkal rish tooilley seyrsnys ayns cooishyn argidoil as cooishyn cultooroil. T'eh jeeaghyn dy vel ny h-Albinee smoo daaney ayns nyn aignaghyn na v'ad. Ec y traa cheddin, ta foast scoltey eddyr y 'Cheer Ard' as y 'Cheer Injil'. Ta sleih dy liooar sy Cheer Injil foast coontey sleih yn Cheer Ard dy ve myr sleih dyn ymmyd. As ere mysh y scoltey crauee, y vollaght shen haink rish kyndagh rish eabbaghyn fir-toshee Hostyn dy chur ny Yernee fo chosh dy bollagh keeadyn dy vleeantyn er dy henney? Lhig dooin guee dy vod Nalbin geddyn rey rish y vollaght impiroilagh shoh.",
"Ny lurg cragh ny Jamysee, haink Sostyn dy ve croghey mooar dy liooar er sidooryn Albinagh dy gheddyn laue yn eaghtyr er noidyn Hostyn. Shimmey Albinagh ta goaill moyrn mooar jeh tradishoon caggoil Nalbin. As, mennick dy liooar, va'n/ta'n tradishoon shen shirveish reiltee Hostyn - shen yn aght ta impiraghtyn gobbraghey. Jean moyrn Albinee son nyn sidooryn milley yn raad dys seyrsnys Nalbin? As ere mysh y lught-thie reeoil Sostnagh/Goaldagh? Dy darragh Nalbin dy ve seyr, ere harragh er y Chrooin? Pobblaght Albinagh? Co-chrooin? Hannah, ta skeealyn er nyn gur magh dy vel Benrein Hostyn boirit dy jean y Reeriaght Unnaneyssit brishey seose. Jean Albinee ennagh gra 'Ogh, y venrein voght! Cha nodmayd ee y hreigeil!' Feyshtyn anaasagh.",
"Ayns pabyr-naight Sostnagh er y gherrid, va art ayn bentyn da barriaght Phartee Ashoonagh Nalbin. Ard-linney yn art, va shen 'As shinyn coayl Nalbin, cha beagh faagit dooin agh y Sostnaghys s'beg lhien'. Gyn ve gaccan mychione y smooinaght 'coayl Nalbin' (!), y red anaasagh syn art shoh, shen dy row yn peiagh Sostnagh screeu eh dobberan nagh vel ashoonaghys 'cooie' ec ny Sostnee. Va'n fer-screeuee gaccan dy vel ashoonaghys Sostnagh goit ec sleih politickagh fashistagh as riftanyn bluckan-coshey- 'y Sostnaghys s'beg lhien'. Cre'n fa ta Sostnee cooyrtoil goaill aggle loayrt mychione Sostnaghys? Atreih, er lhiam pene dy nee ashoonaghys Sostnagh y slane job lot - y stoo cooyrtoil as y stoo neu-chooyrtoil. Va mee rieau smooinaghtyn dy row eh quaagh dy row (as dy vel) ymmodee sleih ayns cheer impiroilagh gra 'ashooneyryn' rish pobble ta currit fo chosh oc tra ta'n pobble shen shassoo dy dunnal son ny cairyssyn oc hene, as ec yn un traa cha nod y sleih impiroilagh gra 'ashooneyryn' roo hene! Keayrt dy row, va mee my oltey jeh'n Phartee Obbraghys Goaldagh. Tra va olteynyn Sostnagh gra dy row ashoonaghys Celtiagh ny red ommidjagh as agglagh, as va mish gra red gollrish 'She ashooneyryn Sostnagh shiuish', haink ad dy ve corree agglagh. Agh shegin dooin gobbraghey ny cooishyn shoh dooin hene.",
,Summary
,"The wonderful SNP election victory in May raises many questions about the future of the UK - the nature of Scottish independence, the British royal family, the Scottish military tradition, etc. But it's a time for optimism in Scotland."
