Manx,English
Yn Saase Kodaly son Mannin.,
,
,"An attempt is being made to introduce Manks teachers to the Kodaly method of teaching music to young children. It is hoped that a way may be found to adapt the system to give a Celtic dimension applicable to Mannin. In Hungary, the use of the method has led to the emergence of the ""Hard Folk"" movement, in which today's young people are expressing their country's ancient musical heritage in a modern context."
,
"Tammylt beg er-dy-henney va mee kionefenish ec coorse ayns Doolish son fir-ynsee. Va shin er shen dy gynsaghey yn saase er-lheh v'er ny chroo ec Zoltan Kodaly son paitchyn aegey gynsaghey kiaulleeaght ayns e heer hene. V'eshyn jannoo ymmyd jeh carryn theayagh Ungaaragh, agh er-dyn e lhing-hene ta'n saase echey er vishaghey, as ta shimmey cheer mygeayrt y theihll boayl t'ad geiyrt er as jannoo ymmyd jeh nyn garryn hene. S'mian lesh yn stuireyder-kiaull ain, Alan Pickard, cur stiagh yn saase dys Ellan Vannin, currit er bun lesh carryn Vannin. ",
"Shegin dou soilshaghey magh dy vel ny carryn ymmyrchagh da'n saase shoh nyn garryn queig-sheeanagh (pentatonic), as cha nel monney jeu ry-gheddyn mastey ny carryn Vannin. T'eh orrin kiart ec y toshiaght feddyn car ennagh ta jannoo ymmyd jeh'n eddyrchiem Soh - Mi ny lomarcan. Cha nel y lhied ayn, choud's ta fys aym. Tra ta'n eddyrchiem shen shickyr ayns king ny phaitchyn t'ou g'earree fer lesh Soh - lah - Soh - Mi, as myr shen derrey ta'n slane aarey queig-sheeanagh troggit as shickyr ayns nyn ging. Lhisin imraa dy vel cowrey-laue son dagh sheean ayns yn aarey as ec y jerrey lhisagh ny paitchyn cur enney orroo as goaill arrane voue. Maghey shen t'ad gynsaghey dy aashagh lhaih kiaull screeuit.",
"Ayns ny cheeraghyn elley boayl t'ad geiyrt er'n choorse shoh t'ad goaill toshiaght lesh nyn garryn bunneydagh hene marish fockleyn voish daanyn phaitchyn. Er-hoh doilleeid elley dooin, ga nagh row ooilley ny daanyn phaitchyn ain mychione ny carryn va bentyn daue. Cre erbee lhisagh shin jannoo? Ta carryn dy liooar voish Bretyn as Nalbin ymmydoil da'n chooish as fodmayd cur ny carryn shoh marish ny daanyn ta foast ain. Ta ourys aym fodmayd jannoo ymmyd jeusyn ayns Gaelg. Bee eh doillee dy liooar cur er ny fir-ynsee goaill toshiaght er saase noa eer ayns Baarle. Dy beagh ny daanyn ayns Gaelg er-lhiams dy jinnagh ad g'obbal ymmyd y yannoo jeh'n saase noa er-chor-erbee. Aghterbee ta mee shieltyn dy beagh eh jantagh jannoo lhiegganyn Gaelgagh dauesyn ta graihagh er'n Ghaelg. ",
"Ta'n saase Kodaly er ve feer speedeilagh ayns shimmey cheer hannah as cha nodmayd agh goaill foays voish my ta shin goaill toshiaght er ayns shoh. Cheayll mee claare er'n B.B.C. mychione sleih ayns yn Ungaar, yn cheer Kodaly-hene, boayl ta'n sleih aegey mysh feed vlein dy eash as ny smoo chaglym cooidjagh ayns Tanz - hausen (thieyn-rinkey) ayns ny ard-valjyn dy yannoo ny rinkaghyn dooie oc-hene. Ny smoo ny shen: ta kiaulleyderyn cur shilley er'n shenn sleih ayns Transylvania, keayrt va ayrn jeh'n Ungaar, dy ynsaghey carryn, arraneyn as rinkaghyn voue.",
"Va ooilley shoh ayns yn treiltys bunneydagh Kodaly. V'eh g'eearree dy chooilley pheiagh ayns Ungaar ve moyrnagh jeh nyn giaull hene as dagh red bentyn da. S'treisht lhiam dy ghowee ny fir-ynsee Vannin yn caa shoh dy chur er-y-hoshiaght gleashaght oddagh cur erash dys paitchyn Vannin nyn giaulleeaght. Ga dy bee doilleeidyn dy-liooar ayn bee eh lane feu dooin cur cheb er. Ta'n saase-hene speedeilagh erskyn insh. Ta'n yeearree jerrinagh jeh'n saase Kodaly cur lettyraght kiaulleeaght as ennaghtyn co-vingysagh da ny paitchyn. Eer nagh vel agh shey carryn Manninagh queig-sheeanagh ayn, nagh share daue eh gynsaghey kiaulleeaght Celtiagh daue voish Bretyn as Nalbin leeideil ad, ec y jerrey, dys carryn Manninagh. Ayns yn Ungaar ta'n sleih aeg er ny choyrt shaghey yn kiaull noa emshiragh voish America, as eer t'ad er n'ghoaill toshiaght er caghlaa yn aght t'ad coamrit, as nyn oashyn fuilt. T'ad jeeaghyn dy ve smoo Ungaaragh.",
,
Colin y Jerree,
