Manx,English
Genney Argid,
,
,"People are realising that the London government is spending money on Irish. However, there are winners and losers at present - Ultach Trust and Glór na nGael respectively."
,
"Phrow mee dy 'eddyn stoo nagh row bentyn rish Nerin, agh ren mee failleil. Chionnee mee pabyr Baarlagh veih Ynys Mon as mish treishteil dy beagh skeeal ny ghaa ayn veagh cooie dy screeu mychione ayns Gailck ayns earishlioar Celtiagh. Agh va mee goaill yindys tra hooar mee magh dy row ny sloo stoo Bretnagh sy phabyr naight shoh na ta stoo Manninagh ayns ny pabyryn 'Manninagh'. Shen y fa dy vel mee screeu mychione Nerin reeshtagh!",
"Ta reddyn quaagh bentyn rish y chengey Yernagh taghyrt ayns Nerin Twoaie ec y traa t'ayn. Er un cheu, ta'n cheshaght Glór na nGael boirit dy mooar er y fa nagh vel ee geddyn argid veih reiltys Hostyn nish. As er y cheu elley, ta sheshaght elley ta gobbraghey son y chengey, Ultach, jannoo feer vie er y fa dy vel ee geddyn argid veih reiltys Hostyn as veih'n Cho-Phobble Europagh ec y traa cheddin.",
"Choud's ta fys aym, va Glór (Coraa) na nGael currit er bun bleeantyn er dy henney dy chur yn chengey er y hoshiaght fud Nerin ooilley. Ta baljyn goaill ayrn ayns cohirraghyn dy hoilshaghey magh quoi ta jannoo yn obbyr smoo son y chengey - c'raad ta ny buill smoo Yernagh. Va banglane jeh Glór na nGael currit er bun ayns Beeal Feirshtey as ren ad obbyr feer vie son y chengey as son cooishyn sheshoil sy valley boirit shen. Lurg tammylt, va reiltys Hostyn cur red goll rish £90,000 gagh blein da'n vanglane shoh jeh Glór na nGael. Agh dy doaltattym nurree va'n argid giarrit gys veg as va musthaa mooar ayn. Va drogh ourys dy row shoh jeant ec Lunnin kyndagh rish 'vettal politickagh'. Ta Shirveish Follit Hostyn jeeaghyn er sheshaght ennagh as y sleih ta gobbraghey jee as lurg y vettal shoh ta reddyn quaagh dy mennick taghyrt.",
"Ga dy row faghtys (campaign) mooar jeant ec Glór na nGael as e chaarjyn, cha nel reiltys Hostyn er chur yn argid erash foast. Va mish y caairliagh ec chaglym ayns Lerpoyll raad loayr Nóirín Uí Chléirigh, caairliagh Ghlór na nGael ayns Beeal Feirshtey. Smooinee Nóirín nagh ghiarr Lunnin yn argid kyndagh rish feoh noi'n chengey agh er y fa dy row Glór na nGael ro speeideilagh as ad sharaghey arrym-hene mastey sleih boght. Choud's ta reddyn jeeaghyn dy mie er yn eaghtyr, ta shen mie dy liooar. Agh my t'ou speeideilagh fo'n eaghtyr, shen gaueagh. Nish ta Glór na nGael goll er lesh brastyllyn as y lheid son paitchyn aegey lesh doilleeid mooar.",
"T'eh jeeaghyn dy vel reiltys Hostyn coontey Ultach dy ve ny sloo gaueagh. Ta'n bun jeh Ultach 'Ulster Language, Traditions and Cultural Heritage' ('Ultach', shen y marennym Yernish bentyn rish Ullee). Ta Treisht Ultach prowal dy obbraghey tessyn y scoltey eddyr pobble, erskyn ooilley ayns cooishyn chengey. She Aodán Mac Póilín yn stiureyder jeh Treisht Ultach. Hooar Treisht Ultach £750,000 veih'n Cho-Phobble Europagh as veih reiltys Hostyn. T'ad geddyn red goll rish £75,000 myr use gagh blein as t'ad gymmydey yn argid shen son y chengey. Myr sampleyr, t'ad reaghey coorseyn chengey jeean ta goll er harrish shey shiaghtyn, t'ad cur magh lioaryn Yernish as t'ad reaghey cuirraghyn-kiaullee Yernagh. Ny veggan as ny veggan, bee yn Treisht gobbraghey marish ny scoillyn tra vees Studeyrys Yernagh cheet dy ve ny smoo scanshoil. ",
"Dy dooghyssagh, ta Mac Póilín jeant bwooiagh lesh y chaa shoh dy chur Yernish er y hoshiaght. Ghow yn aa-vioghey sy chengey toshiaght ayns Twoaie Nerin lurg y faghtys son cairyn theayagh mysh tree bleeaney as feed er dy henney. Tra haink y laue lajer rish, va sleih currit ayns pryssoon as ayns shen ghow ad toshiaght dy ynsaghey yn chengey. Agh va'n chengey jeh beggan scansh dy politickagh gys ny stholkyn-accrys ayns 1981. Lurg shen, va aa-vioghey trean ayns Beeal Feirshtey Heear. As ta Unnaneyseyryn ny mast'oc shid ta gobbraghey son y chengey. Dy jarroo, she smooinaght jeianagh t'ayn dy chredjal nagh vel Unnaneyseyr erbee ayns foayr jeh Yernish.",
"Ayns Kiare as Feed Hostyn, dooyrt y Dr Brian Mawhinney dy vel reiltys Lunnin toiggal y scansh jeh Yernish. Dooyrt eh dy vel y reiltys shen ceau £700,000 er y chengey ayns 1991-2 cosoyllit rish £88,000 ayns 1985-86. Agh dooyrt sleih elley dy vel yn argid veih'n reiltys peajeogagh foast.",
,
Brian y Stoyll,
