Manx,English
Smooinaghtyn Er My Laghyn Seyrey.,
,
,Seeing how people are living in another Celtic country should strengthen your resolve to resist further dilution of your own culture because by doing so you also defend the other country’s culture.
,
"Va mee er Ellan Eeley mleeaney, yn chied cheayrt va mee er shen. Va'n turrys yindyssagh, er-lhimmey jeh shey ooryn jeig as feed va shin ceau ec yn phurt aer Glaschu, agh va eer yn skeeal shen aitt er aght ennagh. Aghterbee, cha nel mee er-chee g'insh yn skeeal mychione yn turrys-hene, ga dy vel palchey oddin gra, reddyn nagh bee er-my-yarrood son dy bragh. Ta mee g'eearree screeu sheese my smooinaghtyn mychione red haink hym er'n ellan.",
"Erreish dou ve er shen rish laa ny jees va mee gennaghtyn dy row ee sheer gollrish Ellan Vannin yn aght v'ee queig bleeaney as feed er-dy-henney. Va'n sleih ynnydagh beaghey bunnys er'n aght cheddin, cha nee er aght oddagh oo fakin, v'ad coamrit er aght jeinagh, v'ad g'imman gleashtanyn noa as myr shen, agh va dy-chooilley red goll ny s'melley dyn driss erbee orroo. Ga nagh row siyr agglagh orroo, va dy-chooilley red jeant oc ",
"Ta shin dy-kinjagh gra dy vel traa dy liooar ayn, agh cha row fys aym dy row wheesh dy hraa. Tra raink mee Ellan Vannin reesht va mee g'ennaghtyn dy row mee ayns Sostyn, ny boayl ennagh elley, boayl nagh vel traa ec peiagh erbee dy yannoo veg. Shen yn aght ta caghlaa er jeet dys Ellan Vannin dyn mish tastey y ghoaill jeh. S'treisht lhiam nagh jig yn caghlaa shen dys Eeley.",
"Ta fys ain ooilley cre voish haink yn caghlaa as cre'n oyr. Vodmayd cur lhiettrymys er, vodmayd aa-croo yn shenn aght beaghey reesht? Gyn ourys, bee eh lane doillee, agh ta mee g'obbal credjal dy vel eh neuyantagh. Keayrt dy row dooyrt Doolish y Karagher rhym dy row eh smooinaghtyn er goll dys fer jeh ny Inshyn Goal er-yn-oyr dy row eh g’aase skee jeh streppey noi Sostnaghey jeh e heer hene. Cha jagh eh, bwooise da Jee, as er lhiams dy beagh eh er ve neu-kiart dasyn goll. Cha vod peiagh erbee cosney ersooyl voish yn olk shoh. Myr t'ou goll dys boayl elley, hig ee geiyn ort traa ennagh. Shegin da dagh ashoonagh streppey noi'n olk ayns e heer hene, er'n aght shen ta shin cooney lesh dagh ashoon Celtiagh elley. Tra ta shin cosney barriaght veg dooin-hene ayns nyn jeer-hene, ta shin cosney barriaght da dagh cheer elley. ",
"Cha nel eh jeh ymmyd erbee goll dys cheer elley yn caggey y haghney. Hig yn caggey shirrey ort, S'foddey share eh jannoo dty chooid share caggey boayl ta fys eu er'n noid, nagh cur oarlagh da fegooish caggey eulyssagh. Myr shen, myr t'ou speeideilagh foddee nagh jig yn noid as ooilley e h'olk dys ny buill elley chioee as bee ad foast er-mayrn, as foddee oo goaill soylley jeu er son dy bragh.",
,
Colin y Jerree,
