Manx,English,Notes
"Ayns yn nah vlein lurg dou goll gys yn eeastagh scaddan hoshiaght va’n traa va ny baatyn currit er traie ayns Gansee, as va’n baatey ain brisht myrgeddin as yn snaie rowlit er yn traie myr famlagh. ","In the second year after I first went to the herring fishing was the time the boats were put ashore at Gansey, and our boat was broken also with the net rolled on the shore like seaweed.",
"Ren my ayr cordail rish sheshaght yn Prince of Wales dy gholl maroo, eh hene as mish myrgeddin son yn chooid elley jeh’n traa eeastee.","My father agreed with the crew of the Prince of Wales to go with them, himself and I as well for the rest of the fishing season. ",
As ren eh cur mish maroo son shiaghtin choud as veagh eh hene kiartagh yn snaie; v’ad sheshaght dy veshtallee.,He sent me with them for a week while he would be repairing the net; they were a crew of drunkards.,
Va Billie Yeaman y Cubbon yn mainshter.,Billy Yeaman y Cubbon was the master. ,
"As va Harry Cooil (veagh ad gra Meseff rish), as Thom Yuan Andra (veagh ad gra Butters rish­), as Juan Bill y Greasee (v’eshyn dooinney aeg), as shenn John Quayle as e vac, marish Charles Archie as yn aarleyder Billy Phat Chustal (v’ad gyllagh Giarran [1] da er boayrd).","And there was Harry Cooil (they called him Meseff), and Thom Yuan Andra (they called him Butters) and Juan Bill the Cobbler (he was a young man), and old John Quayle and his son, with Charles Archie and the cook Billy Phat Chustal (they called him Giarran on board).","[1] Giarran - ‘a Galloway pony’ Broderick (1982b: 125), ‘a gelding…but in general it signifies a poor worthless horse, a hack’ Kelly."
Va Billy Phat as mee hene daa aarleyder.,Billy Phat and myself were the two cooks.,
"     Hie shin magh yn chied oie jeh’n chiaghtin ayns yn astyr er yn oyr dy row yn tidey anmagh, as va shin shiaulley dy akin yn scaddan ayns yn ushtey, as haink shin er reeayllagh braew.","     We went out the first night of the week in the evening because the tide was late, and we were sailing to see the herring in the water, and we came on a fine spread [of herring]. ",
Ghow shin aanrit as ghow shin toshiaght dy chur snaie jee.,We took a cloth and began giving a net to it. ,
Va Charles cur yn lint [2] as cha row eh son ceau magh eh tappee dy liooar.,"Charles was giving the lint, but he could not cast it out fast enough.",[2] lint - ‘Netting for fishing-nets’ OED.
Ren mee goaill voish yn lint as ceau magh eh cha tappee as va’n baatey goll.,I took the lint from him and cast it out as fast as the boat was going.,
Lurg dooin ve coyrt cha row ad gra padjer erbee roish goll dy lhie. ,After we had been casting they were not saying any prayer before going to bed.,
Ayns yn voghrey ren shin troggal mysh shiaght meaishyn dy scaddan. ,In the morning we lifted about seven measures of herring. ,
"Ren fer jeh ny cadjeryn kionnagh yn scaddan ayns baie Phurt le Moirrey, as ren shin cur yn scaddan ayns yn baatey beg, as hie Meseff as Butters stiagh ayns yn phurt lesh.","One of the cadgers bought the herring in Port St. Mary bay, and we put the herring in the small boat, and Meseff and Butters went into port with it.",
