Manx,English
"""Since, indeed, they do not contend there is no resentment. """,
,
,"Lao Tzu, 6th Century BC"
,
,"A plea for an end to competitions between Celts in music, songs and dancing."
,
"Keayrt elley ta ny Manninee er choyrt ad-hene stiagh ayns co-hirrey, as, nearey orrin! co-hirrey eddyr-Cheltiagh. Ta fys ain dy dooyrt Strabo, shenn vreagagh, mysh yn traa rug Chreest, dy b'vie lesh ny Celtee streppey rish-nyn-geilley, agh ec y traa cheddin v'ad daahghey ad-hene lesh gorryman, as scuirr shin veih shen foddey er-dy-henney!",
"Cha nel mee screeu shoh myr mess gyere, Cosn shin argid ayns co-hirrey ny jees, agh ta mee briaght vel co-hirraghyn feu? Vel ad jeh ymmyd erbee ayns yn theihll Cheltiagh jeianagh? Foddym clashtyn ny coraaghyn hannah, ""Er-hoh eshyn reesht, goll er myr dy-kinjagh!"" agh lhig dou soilshaghey magh keayrt elley.",
"Nurree va shin ayns Keeill Airney, mleeaney ayns Galliu, as va shin jerkal rish caghlaaghyn. Va un chaghlaa baghtal ayn voish yn toshiaght. Ta lhiettrymys toghtaney ec dagh chaglym yn theay fei ny h'Erin, goaill stiagh barrooseyn. Smooinnee orrym, shiuish ta my chaarjyn, er barroose rish kiare ooryn as gyn caa erbee son tudjeen er-lhimmey jeh kerroo oor ec Balley Aah Luain. Myr dooyrt fer jin, ""Cha nhynney lhieu shin ny laghyn t'ayn jiu!"" As red elley, ayns daa jeh ny buill elley v'ad cummal co-hirraghyn, cha row lune ry-gheddyn. Va shin fuirraghtyn er-y-hon eddyr hoght as mean-oie!",
"Scuirr shin tammylt er-dy-henney ec yn Chruinnaght veih cur Celt noi Celt ayns kiaull, rinkey as arraneyn. Gyn ourys va shen reaghey feer chreeney. Lhoys da peiagh erbee jannoo briwnys eddyr rinkeyr Yernagh as rinkeyr Vretnagh, eddyr piobeyr Albinagh as piobeyr Manninagh, eddyr sheshaght-chiaullee Vretnagh as sheshaght chiaullee erbee elley fegooish caggey brishey magh? Creid eh ny dyn, lhaihder veen, s'loys daue ayns Galliu! Ta mee cur bwooise nagh vrish caggey magh, ta ny Celtee er chaghlaa dy-mooar er-dyn lhing Strabo.",
"Dy jarroo, cha row caggey ayn, agh dobbyr dooin tuittym magh keayrt ny gaa. Lurg fer jeh ny co-hirraghyn, dooyrt fer rhym dy row ooilley ny P-Celtee er jeet dy ve nyn Varbaree, as eshyn ny Vritaanagh! Shegin dou gra dy row mee marish.",
"Cha row ad cosney monney argid voish ny clashtynee edyr. Er-lhimmey jeusyn ec yn co-hirrey Pan-Cheltiagh v'ad goan dy liooar. Ec co-hirrey ny rinkeyryn cha row agh feed jeu ayn ec y chooid smoo; jingit cooidjagh ayns halley schoill feayr, gyn lune, gyn toghtan chymmey orroo, sleih boght. S'treisht lhiam dy jig ad er-ash er y vlein shoh cheet.",
"Gow shin ooilley boggey mooar ec ny Giensyn, agh eer er shen oddagh ad jannoo foayssyn. Ta bing noa reaghey yn cooish ayns Galliu, as cha row monney traa oc mleeaney. T'ad bwooiagh dy ynsaghey voue shen va kionefenish as, gyn ourys, bee eh ny share ayns ny laghyn ry-heet. Er hoh daue coyrle voym-pene. Cheau magh ny co-hirraghyn, chum cuirraghyn-kiaulley ayns nyn ynnyd, daa oor ny ny sloo ayns liurid, as eisht ersooyl lhien dys y ghiense, ayns boayl foddym iu as toghtaney, my saillt.",
,
Colin y Jerree,
