Manx,English
Shee Geayney.,
,
,This recounts an informal evening spent with a crew member of the Greenpeace vessel “Cedarlea’ which was recently in Douglas after their actions across the water at Windscale.
,
"Tra hie mee lesh shilley er my voir Jerdein shoh chaie (1.12.83) dooyrt ee dy row chaghter er-my-hon voish Paal ennagh ass Kernow. Ec y toshiaght dooyrt mee nagh row enney aym er Kernowagh enmyssit Paal, agh eisht dooyrt ee dy vrie eh urree dy imraa feeyn smeyr ghoo rhym, as eisht va cooinaght aym. Tammylt foddey er-dy-henney va chaglym jeh'n Commeeys Celtiagh ec Purt Chiarn as va daa fer-kiaullee Kernowagh tannaghtyn ec nyn dhie. V'ad cloie marish possan va enmyssit Quylkyn Tew (Rannagh Roauyr) as v'ad er jeet ass-lheh Kernow dys yn chaglym. Cha b'vie lesh Paal iu jough ec y traa v'ayn shen, as va palchey dy feeyn smeyr ghoo ain yn vlein shen. Myr shen d'iu eh feeyn. Daa Chaist er-dy-henney, tra va mee ayns Kernow, honnick mee eh reesht as ga dy row e ennym jarroodit aym, dyllee mee er, 'Bannee mee! Feeyn smeyr ghoo,' as va cooinaght er orrym. ",
"Haink shin ny whaiyl ayns thie-aaght yn 'Villiers' ayns Doolish as hooar shin magh dy row eh shiaulley marish Shee Geayney er 'Cedarlea'. Dooyrt eh dy row eh er jeet nyn guaiyl tra v'eh ny haaue as tra hooar ad magh dy row eh ny yeshaghteyr lhuingey, hug ad cuirrey da g'obbragh daue. Myr shen hie eh dys Lunnin as rish tammylt v'eh karraghey yn jeshaght tra va'n baatey 'sy phurt, agh yn keayrt shoh v'eh shiaulley meriu. Tra v'eh g'obbragh ayns Lunnin v'eh goaill yindys er'n aght va'n skimmee g'obbragh traa erbee b'vie lhieu, ny goll mygeayrt nyn daaue myr vees ad g'eearree shen y yannoo. Dimraa eh shen rish jeshaghteyr elley as dreggyr yn fer elley dy row reddyn dy bollagh anchasley tra v'ad er y cheayn. Er y chiaghtyn roish shen v'ad er ve cur cheb er cur caag stiagh 'sy phiob deayrtey pishoon 'syn cheayn voish Windscale as honnick eh ben aeg Yernagh tannaghtyn ayns skollag rubbyr rish ooraghyn as ish freayll arrey er mollag ny lomarcan ayns mean y cheayn. Va emshir agglagh ayn as v'ee ayns aghaue coayl e bioys dagh tullagh. Tra gow eh toshiaght er g'obbragh meriu va ammys orroo echey, nish erreish da fakin ad ayns nyn streppey noi BNFL v'eh cur eer ny smoo moylley daue. ",
"Tra v'eh ny haaue, roish my gow eh toshiaght er g'obbragh meriu smooinnee eh rish-hene dy row caa echey jannoo ymmyd jeh e schlei er aght yinnagh mieys da'n theihll. Er'n varrinys shoh va sleih dy-liooar cheet huggey lesh tooilley boirey as jeeill ayns dagh phurt tra va fys oc dy row eh Shee Geayney v'ayn. Va paitchyn cheet huc dinsh daue dy row sleih ennagh deayrtey geayr er'n voayl v'ad cliaghtey cloie yn aght va trieghyn nyn mraagyn goll loau. Va ben cheet nyn 'aare dinsh daue mychione pishoon deayrtit dy follit ayns strooanyn ec thie obbree. V'eh jeeaghyn da dy row foddey ny smoo jeeill goll y yannoo ny va shin ",
smooinaghtyn. V'eh cur y drogh er feddyn mooadys yn doilleeid magh. ,
"Ny s'anmey hie shin marish dy chur shilley er'n vaatey as loayr shin rish olteynyn elley yn skimmee. T'ad cheet voish ashoonyn fei ny h'Europey as ardjyn elley. Mastey three jeig jeu va daa Yernagh (mraane as Gaelg oc) Sostnagh, Frangagh, daa jeu voish yn Ollyn, Kernowagh, as Americagh, cha daink fer elley nyn guaiyl. Cha s’aym c’red va mee jerkal rish agh v’ad ooilley jeeaghyn dou dy ve nyn sleih feer chadjin. Ny-yeih va fys aym dy voddagh ad cummal ad-hene myr fenee. Raa dy row orroo.",
,
Colyn y Jerree.,
