Manx,English
Aavioghey Ewnish,
,
"Tra va mee ayns Beeal Feirshtey er y gherrid, hooar mee lioar yindyssagh enmyssit 'Athbheochan na hEabhraise: ceacht don Ghaeilge?' ('Aavioghey Ewnish: lessoon son Yernish?'). Ta'n lioar screeut ayns Yernish ec Muiris Ó Laoire, agh shimmey meer ayns Baarle t'ayns y lioar - shoh meeryn goit veih ronsagh Baarlagh mychione Ewnish. As cha nel y lioar shoh mychione Ewnish ny lomarcan. T'eh mychione yn aght hie Ewnish er aavioghey dy speeideilagh as yn aght nagh row ny Yernee cho speeideilagh as ad geearree aavioghey'n chengey oc hene. Tra hooar mee y lioar shoh, va mee ec chaglym jeh Gaelscoileanna, y ghleashaght ry-hoi gynsaghey da paitchyn-scoill trooid Yernish. Er e hon shen, she lioar feer chooie v'ayn. As rish ymmodee bleeantyn ta mee shirrey lioar ta cur coontey cronnal jeh'n aght hie Ewnish er aavioghey.",
,
"Ec y toshiaght, ta'n lioar shoh jeeaghyn dooin nagh row Ewnish 'marroo' dy firrinagh (as ta shin cur my ner paart jeh'n spoyrt shen t'ec scoillaryn lesh y çherrym (term) shen 'çhengey varroo'). Son shickyrys, haink Arramish (Aramaic) dy ve yn chengey va'n chooid smoo dy hEwnyn loayrt gagh laa ny smoo na daa housane blein er dy henney. Scugh Aramaic Ewnish magh myr chengey yn theay. Agh hannee Ewnish myr chengey loayrit ayns padjeryn ny hEwnyn as hannee Ewnish myr chengey niartal va goll er screeu ec Ewnyn ynsit. Dy jarroo, she Ewnyn va cur Ewnish er stoo ynsit screeut ayns Arabish sy Spaainey mysh 900 - 1 100 AD ren cur ablid da ymmodee Oarpee gynsaghey mychione ny reddyn yindyssagh hooar Arabee feddyn magh mychione maddaght as rollageydys as cooishyn elley. She Eash Airhey Ewnish v'ayn.",
,
"Myr shione dooin, va Ewnyn eginit faagail y cheer oc hene mysh daa housane vlein er dy henney. Adsyn hie dy chummal sy Ghermaan, chroo ad chengey daue hene va sorch dy vestey jeh Germaanish as Ewnish, va goll er screeu lesh lettyryn Ewnish. She Ewdish (Yiddish) v'ayn, hie er croo sy toshiaght mysh 1200 AD. Haink y chengey shoh dy ve feer niartal mastey ny hEwnyn. Sy vlein 1939 va Ewdish ec un villioon jeig dy hEwnyn feiy ny cruinney. Agh sy Phalasteen va Ewnish aavioghit roish y traa shen, ayns ny bleeantyn roish as lurg y chied chaggey mooar. Cre'n aght haghyr shen?",
,
"Sy nuyoo cheead jeig, Ewnyn va cummal syn Oarpey heear, va ram jeu laccal dy heet dy ve goll rish y phobble sy cheer raad v'ad cummal. Ec y traa cheddin, v'ad laccal tannaghtyn nyn Ewnyn as freayll y credjue oc hene. Sy Ghermaan, va Ewnyn Germaanagh goaill moyrn mooar jeh cultoor Germaanagh. Va’n chooid smoo jeu geearree goll er sluggey stiagh dy kiart ayns bea yn cheer. As va Ewnyn elley ayns cheeraghyn elley syn Oarpey heear va goll rish shen.",
,
"Cha row eh myr shen sy Roosh. Son y chooid smoo sy nuyoo cheead jeig, ren Ewnyn Rooshagh surranse dy hagglagh. Mennick dy liooar, va Rooshee soie orroo as marroo ad ayns pogromyn. Haink Ewnyn Rooshagh ynsit dy chredjal dy begin daue geddyn cheer dauesyn hene raad nagh row sleih elley tranlaasey orroo. Son shickyrys, va Ewnyn ennagh syn Oarpey va credjal y red cheddin, agh shimmey Ew sy Roosh va credjal shen. Bunnys ec jerrey yn nuyoo cheead jeig haink ashoonaghys Ewnagh rish myr y ghleashaght Seionagh (Zionist). Va Ewnyn dy liooar garraghey dys y Phalasteen dy chur er bun cheer dauesyn hene. Ny mast'oc shoh va dooinney enmyssit Ben Yehuda, va ruggit ayns 1879 sy Littooane (Lithuania) fo’n ennym Eliezer Perlman. Shimmey coontey jeh aavioghey Ewnish ta ginsh dhyt dy nee Ben Yehuda ny lomarcan ren aavioghey'n chengey. Ta skeeal ayn dy dooyrt rish ben 'Neeym poosey uss. As red elley - cha jeanmayd loayrt agh Ewnish.' Ta lioar Ó Laoire soilshaghey dy row fraueyn yn aavioghey sy Phalasteen roish my row Ben Yehuda jannoo yn obbyr scanshoil echey. Y red va jeant echeysyn, va shen dy yeeaghyn da sleih elley dy dod ad goaill ymmyd jeh Ewnish myr chengey loayrit son cooishyn laaoil chammah's myr chengey chrauee.",
,
"Bunnys ec jerrey yn nuyoo cheead jeig, ny hEwnyn sy Phalasteen, hug ad er bun scoillyn Ewnish da ny paitchyn oc hene. V'eh jeeaghyn dy row Ewnish er-lheh ec gagh scoill - cha row ad shickyr mychione y fockley magh, ny'n aght-screeuee. Va gagh scoill croo focklyn noa jee hene. Cha jinnagh y sleih aeg fuirraghtyn gys va sheshaght oikoil currit er bun, as haghyr red mirrilagh. Ghow paitchyn as feallagh aegey toshiaght dy loayrt yn Ewnish oc hene - chengey nagh row cho doillee as yn chengey chlassicagh.",
,
Ayns red goll rish feed ny jeih as feed blein va'n chengey aavioghit as goll er loayrt myr chengey vio. Haink bingyn oikoil as cadjiney (standardisation) roo lurg yn aavioghey. Va'n niart cheet voish feallagh aegey as ny lughtyn-thie oc.,
,
"Ta Muiris Ó Laoire cosoylaghey ny gleashaghtyn-chengey ayns Nerin as sy Phalasteen. Tra va Steat Seyr Nerin currit er bun ayns 1922, va Yernish currit stiagh ayns scoillyn y steat shen. Ga dy row sleih goll rish Pádraig Mac Piarais er nyannoo studeyrys dowin er aghtyn ry-hoi gynsaghey chengaghyn, cha dug y reiltys noa monney geill da’n lheid. Smooinee ad er aght ennagh dy noddagh ad cur y clag ergooyl as bwoalley Yernish stiagh ayns king ny paitchyn. Cha row deiney sy reiltys geaishtagh roosyn va gra dy beagh eh fardailagh dy phrowal d'aavioghey Yernish liorish ny scoillyn nyn lomarcan. Begin da'n vian d'aavioghey'n chengey cheet voish creeaghyn y theay hene. Cha beeu eh ve preacheil rish y theay dy 'lhisagh' as loayrt Yernish, erskyn ooilley mannagh row startaghyn oc as v'ad eginit faagail y cheer oc dy gheddyn obbyr.",
,
"Ec y traa t'ayn ayns Pobblaght Nerin t'eh fassanagh dy chraidey mysh Yernish as irree magh 1916. Agh ta reddyn mie taghyrt neesht. Ta tooilley moiraghyn as ayraghyn ayns Nerin, sy twoaie as sy jiass, laccal ny paitchyn oc dy ynsaghey trooid Yernish (ynsagh-thummey). Lesh doilleeid mooar (erskyn ooilley sy twoaie) ta lught y Yernish cur er bun scoillyn Yernish da ny paitchyn oc. Lurg tammylt liauyr, ta reiltys mee-arryltagh (twoaie as jiass) cur paart dy hargid daue as eisht (foddee) tooilley argid. Shoh yn aght dy yannoo eh - gobbraghey neese, cha nee gobbraghey neose.",
,
Brian Stowell,
,
,"A recently published book by Muiris Ó Laoire about the revival of Hebrew contains important lessons for all the Celtic languages, particularly in its emphasis on the need for bottom-up rather than top-down developments"
