Manx,English
Cleayshyn Follit,
,
,Recent revelations about bugging by the English government in North Wales indicate very large scale clandestine activities by government agencies.
,
"Er yn cheyoo laa jeh'n Chied Vee myleeaney, va Mnr Moses Edwards, ",
"Bretnagh veih Talysarn ayns Bretin Twoaie, jannoo ymmyd jeh chellvane theayagh ayns thalloo e ghooie. Ayns y bwaane chellvane, hooar eh greie quaagh goll rish radio poggaid. Ren daa ghooinney va gimman gleashtan steat bane goaill y ""radio"" veih Mnr Edwards er egin as ersooyl lhieu. Ta skeeal goll mygeayrt dy ren yn Oik Thie ayns Lunnin lhiettal eabyn dy 'eddyn magh cre woish haink y gleashtan bane shoh. Ayns y toshiaght, ren ny meoiryn-shee ynnydagh gobbal dy row fys erbee oc er y chooish. Agh, lurg tammylt, ren ad goaill rish dy row ""greie ry hoi eaishtagh"" er ve currit sy bwaane-chellvane.",
"My va'n chleaysh follit shoh currit sy bwaane dyn yss da'n Oik Post Goaldagh, ta turneyryn as sleih elley gra dy row shen jeant noi'n leigh. Red elley, ta'n chooish shoh soilshaghey magh dy vel ram eaishtaght-follit goll er gyn kied erbee veih reiltys Lunnin. Coardail rish reiltys Lunnin, shegin da ny meoiryn-shee as offishearyn elley barrant y gheddyn my t'ad son geaishtagh rish co-loayrtyssyn chellvane dy follit as ny chellvaneyn ayns thieyn preevaadjagh. Agh cha jinnagh yn Oik Thie gra dy row barrant ymmyrchagh my va offishearyn-reiltys gymmydey greieyn va faagit ayns bwaaneyn-chellvane. Cha row yn Oik Thie bwooiagh tra haink eh magh dy vel coyrle follit ry gheddyn dauesyn ta son freayll rick orrin ooilley!",
"Bee Mnr Dafydd Wigley, MP Phlaid Cymru son Caernarfon, shirrey er y Scrudeyr Thie Sostnagh dy chur magh yn coyrle shoh dy foshlit. Gyn ourys, bee yn chooish shoh scughit ass shilley y theay cho tappee as oddys reiltys Lunnin shen y yannoo. Ta fys ain ooilley dy vel y lheid goll er car yn traa as dy vel ram sleih oikoil ceau (as jummal) y traa oc chymsaghey fys - y chooid smoo jeh dyn ymmyd erbee. Ta reiltys Lunnin (as reiltyssyn elley, gyn ourys) lhiggey er dy vel ny fir oik oc geaishtagh dy follit rish ""kimmee"" nyn lomarcan. T'ad lhiggey er dy vel kied oikoil currit da dy chooilley offishear ta buggal peiagh ennagh. Cre'n spotch!",
"Ta skeeal ayn dy dug sleih follit ennagh y greie ry hoi eaishtagh sy bwaane-chellvane Bretnagh shid er y fa dy row ad laccal eaishtagh rish sleih ynnydagh loayrt mychione lostey thieyn-souree ta lesh Sostnee. Bee sleih dy liooar smooinaghtyn dy vel yn reiltys ayns Lunnin abyl jannoo red erbee, bunnys, dy gheddyn greim orroo shid ren thieyn-souree y lostey. Agh red gaueagh t'ayn, reiltys y ve geaishtagh dy follit, speeikearagh as chymsaghey fys myr shoh. S'cosoylagh dy vel recortyssyn ec reiltys Hostyn mychione ooilley yn sleih ta goaill ayrn ayns cooishyn Celtiagh, myr sampleyr, paart dy vleeantyn er dy henney, ghow mee yindys tra hooar mee screeuyn veih dooinney ennagh va gra dy row eh ayns armee Hostyn. Screeu eh (er pabyr oikoil) dy row eh cheet gys Lerpoyll dy yannoo studeyrys Celtiagh ec yn ollooscoill. By vie lesh Yernish ynsaghey. C'raad oddagh eh jannoo cliaghtey, as eh loayrt Yernish, ayns clubbyn Yernagh ayns Lerpoyll? V'eh er ngeddyn yn enmys aym voish Conradh na Gaeilge ayns Divlyn, dooyrt eh. Tammylt lurg shoh, hooar mish magh dy re boghtynid y skeeal mysh Conradh na Gaeilge. Screeu mee er ash huggey as dooyrt mee dy lhisagh eh kionnaghey coorse Linguaphone as nagh row clubbyn ayn raad va Yernish goll er loayrt. Screeu eshyn er ash, foast shirrey fys mychione clubbyn Yernagh. Cha screeu mish er ash. Spotch v'ayn foddee. Agh s'liklee dy row armee Hostyn laccal soilshaghey magh dy row fys oc er my vrastyl Yernish ayns Lerpoyll.",
,
Brian y Stoyll,
