Manx,English
Yn Impiroilaghys Reesht,
,
"Foastagh, t'eh ynsit da dy chooilley pheiagh, bunnys, dy row yn Impiraght Romanagh ny red yindyssagh ass towse. Ren ee cur lesh, t'eh grait, shee, oardrailys as ardveenid. As ren ee geddyn rey rish corvaal barbaragh. Rish keeadyn dy vleeantyn, va'n Raue reill harrish yn impiraght eck ayns shee as ardveenid myr soilshey gial y teihll. Agh eisht, ny veggan as ny veggan, hooar ny Barbaree niart as ren ad stroie as spooilley yn Raue hene. Huitt yn Impiraght Romanagh veih my cheilley, va'n ardveenid caillt as haink ny Eashyn Dorraghey rish. Va'n Oarpey cummal ayns barbaraght gys jerrey ny Eashyn Dorraghey, tra haink y Renaissance, yn Aavioghey, rish, as hooar ny Iddaalee ynsagh as ardveenid y teihll classicagh ass y noa.",
"Nish ta possan dy scoillaryn as sleih elley gra dy vel shoh ooilley boghtynid. Ta daa Hoar, myr sampleyr, gra shoh. Y chied lioar, shen 'The Decline and Fall of Roman Britain' liorish Neil Faulkner (Tempus Publishing Limited, 2004). Y nah lioar, shen 'Barbarians' liorish Terry Jones as Alan Ereira (BBC Books, 2006). Va'n nah lioar currit magh marish strane-chellveeish er BBC2.",
"Ta Neil Faulkner gra dy nee 'roosteyrys lesh raghlid' va'n Impiraght Romanagh.' She ny Shenn Ghreagee va gymmydey'n fockley 'barbaragh' hoshiaght, t'eh jeeaghyn. Peiagh erbee nagh row Greagish echey ny eck, she 'barbaragh' v'ayn. Cha row chengey chiart oc - v'ad goll mygeayrt gra 'bar-bar-bar' car y traa syn ynnyd jeh loayrt ayns Greagish. Myr shen, she 'barbaragh' gagh peiagh nagh row ny Ghreagagh, dooyrt ny Shenn Ghreagee sonnaasagh. Va ny Shenn Ghreagee er mullagh y teihll tra nagh row ny Romance agh jeh beggan scansh. Agh sy jerrey, haink ny Romance dy ve ny smoo niartal as ny smoo scanshoil na ny Greagee. Nish, she ny Romance va gra 'barbaragh' rish persoon erbee nagh row ny Romanagh ny gaghtey as loayrt goll rish Romanagh.",
"Ayns lioar Neil Faulkner, t'eh soilshaghey yn aght va'n impir Romanagh Claudius bunnys eginit soie er y Vretyn ayns 43 AD. Kyndagh rish sorch dy lhag-haghyrt va Claudius ny impir, as begin da gagh impir Romanagh noa cosney gloyr as pooar liorish soie er cheer nagh row syn Impiraght foast, marroo ram jeh ny cummaltee as geid bee as argid voue son y Raue. Casley rish sooder-folley agglagh, va'n Raue eginit cur tooilley cheeraghyn fo chosh. Er yn oyr shen, hoie Claudius er y Vretyn. Sy toshiaght, haink eh lesh ny Romance. Lhiant ad rish nyn bolasee cadjin: Romanaghey ny fir-toshee ynnydagh, eisht cur orroosyn gurneil y cheer son y Raue - polasee feer speeideilagh son y chooid smoo. Agh sy jerrey hooar ny Romance magh nagh row eh er ve feer cheeallagh dy heet gys y Vretyn. Son shickyrys, v'ad speedeilagh dy liooar sy jiass. Agh sy twoaie va caggey-guerilla boirey er ny Romanee ny smoo as ny smoo. Myr ta Faulkner gra, 'Hooar ny Barbaree Twoaie yn varriaght.' Dy firrinagh, cha dod ny Romanee cur y Vretyn fo chosh as cha daag ad monney ny lurg oc tra v'ad eginit immeeaght magh ass d'endeil nyn jeeraghyn sy Cheer Vooar.",
"Cha row ny Romanee cur lesh ardveenid as resoon. Son y chooid smoo, v'ad cur lesh tranlaase, roosteyrys, dunverys as torchagh. Feer vennick, va ny smoo ardveenid ec ny 'Barbaree' na v'ec ny Romanee. Er aght ennagh, va ny Romanee goll rish colught-dellal y laa t'ayn jiu. Mannagh dod ad cosney argid, jarrood eh. Dy firrinagh, sy jerrey cha dod ad cosney argid sy Vretyn as va'n Vretyn nane jeh ny buill s'jerree phrow yn Raue dy chur fo chosh. Ghow yn Impiraght Romanagh toshiaght dy gholl sheese y liargagh lurg shen.",
"Sy lioar 'Barbarians' ta cabdil ny ghaa mychione ny Shenn Cheltiee sy Vretyn as ayns Gaul. Ta ughtaryn y lioar soilshaghey nagh row ny Celtiee (as 'Barbaree' elley) 'barbaragh' er chor erbee. Hrog ad raaidyn roish my row shen jeant ec ny Romanee, va cooinaghyn oc as yeeagh ad da ny Romanee yn aght dy gheddyn airh ass y thalloo. Chroo ny Celtiee Feaillere Coligny, feaillere va foddey ny share na red erbee va rieau ec ny Romanee. Dynsee ny Celtiee da ny Romanee yn aght carriadsyn as fainee mie y yannoo. As va baljyn stoamey ec y sleih ayns Gaul roish my varr ny Romanee millioon ny ghaa jeh ny Gaulee. Cha nel scoillaryn as sheanseyryn er n'eddyn magh paart jeh'n stoo derrey blein ny ghaa er dy henney. Ny smoo as ny smoo, ta shin toiggal dy dinsh ny Romanee breagyn mooarey ta sleih er chredjal rish keeadyn dy vleeantyn. Boayl erbee va currit fo chosh ec ny Romanee, red ad nyn gooid share dy gheddyn rey rish y chultoor ynnydagh dy bollagh. Cha dod ad jannoo rish red erbee nagh row Romanagh. Ren shen goaill stiagh yn aght va ny Shenn Cheltiee dellal rish mraane. Va cairyn ec mraane Celtiagh: cha row cairyn erbee ec mraane Romanagh. Agh heill ny Romanee dy row ny Celtiee ny smoo 'barbaragh' foast er y fa dy dod ben Cheltiagh scarrey rish dooinney va bwoalley ish, myr sampleyr.",
"Ta impiroilee foast gymmydey 'gloyr y Raue' dy chur nyn impiroilaghys hene er e hoshiaght. Sy nuyoo cash jeig, va impiroilee Sostnagh kinjagh cur yindys er yn Impiraght Romanagh as gra dy row ad geiyrt er ny Romanee as ad cur adrveenid da ny 'lesser breed' liorish yn 'Pax Britannica'! Ta sambyl jeh shoh ry gheddyn ayns Niall Fergusson, y fer-shennaghys Goaldagh t'er n'eddyn startey mie ayns Ollooscoill Harvard ayns America. Nagh abbyr dy bragh dy dooar eh yn startey shen er yn oyr dy row eh ayns foayr jeh Impiraght Americaanagh. Va strane-chellveeish ec Fergusson ayns Sostyn as eh moylley impiraghtyn. Agh t'eh mollit ec ny Americaanee - t'ad er vailleil: cha nel ad er ve lajer dy liooar dy ve nyn impiroilee kiart.",
"Va'n impiroilaghys ry akin reesht tra hooar Ken Loach yn Palme d'Or ayns Cannes son y fillym echey 'The Wind That Shakes the Barley.' Shoh fillym mychione caggey ny Yernee son seyrsnys as y caggey eddyr lught y Steat Seyr as ny Pobblaghtee mysh kiare feed blein er dy henney. Ta Thoreeyn Sostnagh corree erskyn towse er y fa dy chossyn Ken Loache yn aundyr shoh. She 'fillym scammyltagh' t'ayn ta 'noi-Hostnagh' as myr shen foast. T'eh jeeaghyn nagh vel ny bonkanyn shoh er nynsaghey veg. Cha nod ad jannoo lesh yn irriney. Sleih nagh vel Pobblaghtagh noadyr, t'ad gra dy nee fillym mie as cairagh t'ayn. Agh t'eh foast orrin myr Celtiee dy ve noi'n impiroilaghys boayl erbee t'eh ry gheddyn.",
,Summary
,"There's growing realisation that the Roman Empire was not the Good Thing generally presented to us. But for a long time, imperialists have held up the Roman Empire as a shining example to be imitated. Imperialism is still alive and well, as seen in the recent reaction in England to Ken Loach's prize-winning film 'The Wind That Shakes the Barley'"
Brian Stowell,
