Manx,English
Ashoonyn as Mynlughtyn,
,
,"Nationalism is usually thought of in terms of the way it is expressed by the imperial nations. This variety of nationalism has been responsible for much that is wrong with recent history. These nations, and their people, find it difficult to understand the aspirations of smaller nations included within their borders or populations with other traditions in their midst. They assume that these minorities can participate in the culture of the larger group and find fulfilment, even to be absorbed into that culture."
,
"Er'n Late Show, B.B.C.2, 5th Feb., va Michael Ignatieff loayrt rish Isaiah Berlin. Va Isaiah er n'akin yn toshiaght jeh'n Irree Magh ayns yn Roosh tra v'eh hoght bleeaney d'eash. Haink e lught-thie dys Sostyn tammylt beg ny s'anmey ayns bleeantyn ny feedyn. Tra v'eh ec yn Olloo-Scoill jeih bleeaney ny s'anmey, v'eh shassoo meriu va noi kiunaghey marish Hitler. Va'n cooid smoo jeu shoh nyn soshiallee jeh'n heu chlee.",
"Gow ad toshiaght er loayrt mychione yn irree jeh ashoonaghys fei-ny-Europey ayns mean y nuyoo keead jeig as er-lheh ayns yn Ghermaan. Smooinnee Isaiah dy gow er toshiaght tra va ashoon g'ennaghtyn injillid cosoylit rish ashoon er gerrey daue. Beagh ad smooinaghtyn dy rod ad neuchosanagh ayns cultoor, politickaght as tarmaynys. Beagh ad g'ennaghtyn dy row yn ashoon elley jannoo patroonys orroo, as beagh jeill jeant er nyn anmys-hene. Ec y toshiaght beagh ad greinnit dy hoilshaghey dy row ad corrym rish ashoon erbee elley. Aghterbee, ny keayrtyn, oddagh ad g'ennaghtyn egin dy hoilshaghey ad-hene myr deiney s'ardjey as stroshey, as foddee beagh feme oc dy yannoo cairys er reddyn olk jeant orroo. T'ad shirrey er goair scapit, goaill toshiaght er mooadaghey nyn coloinyn, as jannoo cummaght sidooragh. Maghey shoh hig caggey as pogramyn.",
"Myr v'ad loayrt haink eh dy ve baghtal dy row ad smooinaghtyn mychione ashoonaghys jeh ashoonyn mooarey: Yn Rank, Cheer Ny Goal as Yn Ghermaan. V'eh jeeaghyn nagh voddagh ad cur enney er ashoonaghys mastey ny ashoonyn beggey. Oddagh ad toiggal dy beagh mian ec co-hellooderysyn beggey lesh cultoor, chengey as shennaghys cadjin, dy beaghey cooidjagh myr theay scarrit. Ny-yeih, v'ad smooinaghtyn dy voddagh ad beaghey myr ayrn jeh ashoon smoo. Ec y cheayrt cheddin oddagh sleih myr shoh cur enney er cultoor cadjin jeh'n ashoon smoo as goaill ayrn as taitnys ass. Oddagh ad ve Rooshagh ayns Sostyn as myr shen. Lurg tammylt bee nyn gloan goit stiagh syn ashoon smoo. Ta mee smooinaghtyn nagh vel shen kiart. Ta mynlughtyn ayn t'er ve scarrit rish sheelogheyn ta foast g’eearree tannaghtyn myr shen, dy beagh caa currit daue. Bare lesh ny troailtee tannaghtyn scarrit, agh ta nyn muill farkee goit ersooyl voue. Ga dy vel ny Hewnyn er ve beaghey nyn mast ny Sostnee, as sleih elley, rish keeadyn dy vleeantyn t'ad foast nyn sleih er-lheh as scarrit. Ta mee jerkal nagh bee ny Moslymee Goaldagh goit stiagh dy beagh nyn yeearreeyn currit daue. Eer ec y traa t'ayn t'ad g’eearree scoillyn er-lheh daue-hene.",
"Ta cooish ayn nagh voddagh Berlin as sleih elley toiggal. Cha nel yn cultoor cadjin t'ad loayrt mychione ny chultoor cadjin er chor-erbee. Cha nel eh jeh feeuid erbee da'n sleih cadjin, goaill stiagh ny Sostnee cadjin. S'lesh ny berchee eh. T'ad kionnaghey jallooghyn, ard-chiaull, ballay as cooidyn ard-ellynagh ry-hoi soilshaghey rish yn sleih cadjin dy vel ad berchagh as er-yn-oyr shen lhisagh ad ve nyn reiltee. Mastey ny ard-Sostnee ta palchey jeu ayn ta loayrt mychione cultoor, as cur ram argid da, as arrym da, agh ta'n cultoor Europagh t'ad kionnaghey. Ta'n Kiannoortys Vannin jannoo yn red cheddin. T'ad kionnaghey ard-chiaull as kiaulldramey dauesyn ta g'earree soilshaghey ad-hene dy ve ny share as ny stroshey na'n theay chadjin. Ta argid niart, as adsyn ta g'eeck smoo argid smoo niartal. Ta sleih ayn as adsyn smooinaghtyn dy row ny berchee kionnaghey wheesh dy yallooaghyn jeh mraane rooisht ayns ny laghyn er n'gholl shaghey, er-yn-oyr dy row feme oc dy ennaghtyn dy row niart oc harroo. As ny smoo ny shen, v'ad soilshaghey daue-hene as nyn gaarjyn dy row palchey dy argid oc as, myr shen, palchey dy niart. Myr shen neesht, v'ad toilchin ve nyn reiltee.",
"Cha nel yn cooid smoo jeh'n sleih cadjin cur monney arrym da'n chultoor shoh. Son yn cooid smoo jeh ny Sostnee cha nel cultoor cadjin ayn, as t'ad cur arrym da bluckan coshey as kiaull cadjin voish America. Bunnys nagh vel cultoor cadjin erbee oc-hene. Cha vod ad cur enney er cultooryn ny Cheltee, as mynlughtyn elley, as cha nel ad toiggal cre'n fa t'ad scanshoil daue. Cha nel y lhied oc as cha nel ad sheiltyn dy vel nyn jengey ayns gaue. Oddagh oo gra dy vel yindys oc dy vel chengey erbee elley ayn, er-lhimmey jeh Baarle. T'ad goaill yindys myrgeddin tra ta ny mynlughtyn elley g’eearree nyn giannoortys-hene. Cha vod ad toiggal cre'n fa nagh b'vian lesh ny mynlughtyn ve nyn ayrn jeh'n ashoon smoo. T'ad smooinaghtyn dy vel shin nyn Ghoaldee as tra ta roortagh voish Nalbin cosney yn airh ec ny Olympee t'eh cheet dy ve ny Ghoaldagh chelleeragh. Tammylt beg er dy-henney, haink Nicky Keig dy ve ny Ghoaldagh lieh harrish Yn Eearvooir.",
"Ta eer ny Sostnee-hene g'ennaghtyn ad-hene myr Sostnee hoshiaght as nyn Ghoaldee 'syn nah ynnyd. Ta mee shickyr dy vel paart jeu ayn ta g'ennaghtyn ad-hene myr deiney Yorkshire hoshiaght, Sostnagh 'syn nah ynnyd as nyn Ghoaldee jerrinagh. Cre'n fa eisht nagh vod ad toiggal adsyn ta nyn Manninee hoshiaght, nyn Ghoaldee 'syn nah ynnyd agh cha nel rieau nyn Hostnee. T'ad toiggal mie dy-liooar dy vel Unnaneyseyr Ultagh g'ennaghtyn ny Ultagh hoshiaght, eisht Goaldagh agh cha nel rieau ny Yernagh. Ta eer Isaiah Berlin hene goaill rish dy vel eh g'ennaghtyn ny Rooshagh foast as cha nel dy boallagh ny Hostnagh. T'eh gra dy vel eh g'ennaghtyn myr shoh er-yn-oyr dy vel daa hengey echey. Cha beagh shen cur lhiettrymys er cummal seose red erbee ta ny Sostnee jannoo. T'eh aarloo dy yannoo caggey er nyn-son dy beagh ad g’eearree shen. Oddagh eshyn toiggal yn oyr ta ny Hewnyn g'eearree ashoon er-nyn-son hene. T'eh goaill rish dy vel eh ymmyrchagh eer dy vel yn kiannoortys oc feer skian yeshagh as jannoo tranlaase er ny ashoonyn mygeayrt-y-moo. Ta mee goaill orrym-pene dy vel Isaiah Berlin foast g'ennaghtyn eh-hene dy ve ny Hew.",
