Manx,English
,"The decision by the European Court of Human Rights that Britain was guilty of 'inhuman and degrading treatment' of Irishmen but not of 'torture' may encourage the mistaken belief that 'torture' always involves inflicting severe physical, as opposed to mental, pain."
,
"Fy-yerrey, va briwnys ry-gheddyn veih'n Whaiyl Europagh cour Kiartyssyn Deiney mysh cooish ny hErin noi'n Ghoal. Dooyrt yn Whaiyl dy row yn Ghoal oolee jeh jannoo reddyn beishtagh rish Yernee ayns twoaie ny cheerey sy vlein 1971. Agh, coardail rish yn Whaiyl, cha row yn Ghoal oolee jeh 'torchagh'. Briwnys mirrilagh v'ayn ren soilshaghey magh dy cronnal nagh vod briwnyn shassoo erskyn politickaght nyn ashoonyn. Va ny Goaldee hene cho bwooiagh nagh row ad er dorchaghey ny Yernee boghtey shen as dy yarrood ad dy ren ad reddyn beishtagh roo!",
"Jarrood yn pholitickaght, jarrood yn torchagh chengey, she torchagh kiart v'ayn. V'eh jeant lesh kied reiltys Hostyn, voish deiney feer niartal sy reiltys shen. Ta ny deiney shen oolee jeh torchagh. T'ad ny smoo oolee na ny fir treih ren yn torchagh hene as ny fir lhee ren cooney lhieu - fir-lhee lhisagh ve ceaut magh ass nyn obbyr.",
"Y red smessey, shen dy jean sleih foast credjal nagh vel peiagh ennagh surranse 'torchagh' mannagh vel eshyn na ish surranse guin corpagh. Cha nod ymmodee sleigh toiggal dy vod oo surranse torchagh firrinagh ayns dty chione. Rere yn 'New Scientist', yn earishlioar skiandagh Sostnagh, cha row cooish ny hErin sy Whaiyl Europagh cho lajer as oddagh ee er ve. Cha ren ny Yernee jeeaghyn da'n whaiyl dy ren ny Goaldee niee ny enneeyn jeh ny cappee oc. Dy jarroo, haink ny cappee dy ve shiggoddagh (psychotic) son tammylt. Er y fa dy row shoh taghyrt cho tappee, va ny saaseyn, va ny Goaldee gymmydey ny smessey na saaseyn corpagh. She torchagh kiart v'ayn, gyn ourys erbee, as cha vod breagyn as lieh vreagyn ayns pabyryn Goaldagh as er y chellooish shen y cheiltyn.",
"Myr dooyrt yn 'New Scientist', v'eh jeeaghyn dy dooyrt yn whaiyl shoh dy vel kied ec reiltys dy chur er sleih dy gholl ass nyn geeayll choud's nagh vel shen jeant ayns aght corpagh. Ta saaseyn inchynagh (mental) mie dy liooar.",
,
"Red feer hymoil sy chooish shoh. Sy vlein 1949, tra va'n Conaant Europagh cour Kiartyssyn Deiney goll er screeu, va'n chaghter veih'n Ghoal geearree yn raa shoh chur stiagh sy chonaant: ""Cha nhegin da peiagh erbee ve currit ayns pryssoon raad ta rour soilshey, ny dorraghys, ny sheean, ny tostid ta cur er dy hurranse sy chione echey"". Cha row yn raa shoh currit stiagh sy chonaant. Cha nel yn Whaiyl Europagh toiggal torchagh jeianagh.",
,
Brian y Stoyll,
