Manx,English
Sostyn Veg Voght,
,
"Rish paart dy vleeantyn nish, shimmey art t’er v ry akin ayns ny pabyryn-naight trome-chooishagh veih Sostyn mychione y jarroo-enney ashoonagh (national identity) jeh Sostnee cheet dy ve faase. Cheet dy ve faase? Nee spotch t’ayn? Chammah as artyn ayns pabyryn-naight dobberan mychione y stayd agglagh jeh Sostyn, ta sleih dy liooar screeu lioaryn ta gra yn un red. As ny jarrood ny claareyn-chellveeish as claareyn-radio t’er ve cur Sostyn fo halloo. Er lhiam pene dy vel y jarroo-enney ashoonagh ee y chooid smoo dy Hostnee feer lajer as dy vel eh cheet dy ve eer ny stroshey. ec y traa cheddin. ta Sostnee ynsit ennagh gaccan dy vel Sostyn er chee skellal roish. Cre’n ommidjys! T’eh jeeaghyn dy hoshee paart jeh’n chingys aignagh shoh tra va Lunnin kenjal dy liooar dy chur minniagyn dy heyrsnys da Nalbin as Bretyn. Kyndagh rish ny caghlaaghyn gloutagh shen, ta Sostyn Veg Voght coayl e bree as e jarroo-enney. As smooinee er ny meeillaghyn dy yoarreeyn t’er jeet stiagh dy yannoo ny kiartaghyn nagh vel ny dooghyssee arryltagh jannoo.",
"Yiarrins nagh nhimmey Celtiagh ta credjal dy vel ram Sostnee coayl y jarroo-enney ashoonagh oc. Son shickyrys. ta ny laghyn ersooyl tra va Jee hene ny Hostnagh, as v’eh inshit da my vummig ayns Scoill Raad Albert dy row un Sostnagh feeu jeih “joarreeyn”. Agh ta jarroo-enney ashoonagh as ashoonaghys ny Sostnee toast feer lajer. Jeeagh er yn ashoonaghys jiarg-eulyssagh ta ry akin gagh keayrt ta skimmee bluckan-coshey Hostyn cloie ayns gammanyn eddyrashoonagh. Y cheayrt s’jerree va’n skimmee shen goaill ayrn ayns co-hirrey eddyrashoonagh, va Mannin hene baiht liorish bratteeyn Sostnagh. As, myr screeu earisheyr Manninagh ayns pabyr-naight Manninagh ec y traa v’ayn. va Manninee dy liooar cur seose ny bratteeyn Sostnagh. Agh ta shen shenn chliaghtey ayns Mannin -pohlldal Sostyn - as cha lhisagh shin ve feer voirit mychione echey. Agh, myr ren yn earisheyr shoh gindys, cre’n fa dy vel whilleen Manninee pohlldal Sostyn gyn smooinaghtyn? Nagh vel shin nyn ‘spooilleyderyn-straiddey’, ren eh briaght. As ta shen kiart, er lhiam. Ram jin, ny Manninee, she shooilleyderyn-straiddey shin, cur ooashley da Moir Sostyn foastagh. Lhisagh shinyn, ny Manninee, toiggal dy vel shin cummal ayns y cheer ain hene. Sy teihll t’ayn nish. ny smoo as ny smoo, shegin dooin jannoo tooilley reddyn dooin hene. S’fardailagh cur feoh da Sostyn ny da Sostnee. Ta (as va) shin ooilley cummal ry cheilley ayns ny h-ellanyn shoh. Cha nodmayd gra er aght kynneeagh quoi ta ‘Manninagh’, ‘Sostnagh’, ‘Albinagh’. as myr shen. Agh son shickyrys ta sleih gennaghtyn ‘Manninagh’, ‘Sostnagh’, ‘Albinagh’, as myr shen. Ta’n ashoonaghys Sostnagh er ve cho lajer as dy dug eh er ymmodee Manninee dy ghoaill nearey jell nyn Manninaghys.",
"T’eh jeeaghyn dy vel tro chadjin ry gheddyn feiy ny cruinney as car ny bleeantyn foddey. Ashoon feer lajer t’er chosney impiraght. tra t’eh coayl eer meer veg jeh’n impiraght shen, ta cummaltee ennagh jeh’n ashoon lajer shen lane shickyr dy vel ad coayl y jarroo-enney oc. As tra ta’n ashoon lajer coayl ooilley’n impiraght echey. shimmey’n cummaltagh ta dobberan dy vel yn ashoon caillt. Agh, da sleih ayns ashoonyn beggey cheu-mooie jeh’n ashoon impiraghtoil. ta’n ashoon impiraghtoil toast lajer as sonnaasagh as gaueagh. Ta’n tro shoh ry akin ayns Sostyn. Y Rank. Y Roosh as cheeraghyn elley. As cha nel y loght er y theay ayns lheid ny cheeraghyn shoh. She er yn impiroilaghys ta’n loght. Ta’n impiroilaghys goll rish sorch dy nieu ta milley’n sleih ta cur ny h-impiraghtyn er bun (liorish dunverys, kialg as cragh). Tra ta cheer ennagh er chosney impiraght, ta’n impiraght shen cheet dy ve ayrn jeh jarroo-ennagh ny cheerey. As tra ta’n impiraght caillt. ta cooid ennagh jeh cummaltee ny cheerey impiroil smooinaghtyn dy vel ram jeh’n jarroo-enney oc hene caillt neesht. Eaisht rish y foddeeaght hrimshagh ta ry chlashtyn Oie S’jerree ny Proms ayns Sostyn as buill ta toast fo’n smaght eck (“Cha nee ashoonaghys shen, shen graih-cheerey”). Agh, dy firrinagh, ta cree Hostyn foast bwoalley dy slayntoil. as cha nel Sostnaghys ayns gaue erbee. Foddee oo gra yn red cheddin mychione y Rank as y Roosh.",
"Agh cha nel toiggaltee Hostyn credjal ny focklyn-gerjee shoh. Ta’n cheer oc ayns gaue agglagh. t’ad lane shickyr. Sambyl quaagh jeh’n chredjue shoh va art ayns pabyr-naight Sostnagh trome-chooishagh boayl screeu fer ynsit dy row genney cheeroaylleeaght cur yn oik er Sostnaghys! Cha nel monney paitchyn Sostnagh jannoo studeyrys er cheeroaylleeaght nish, as myr shen cha nhione daue raad ta ymmodee buill. Er aght quaagh ennagh. ta’n almoraght shoh leodaghey jarroo-enney Sostnagh. Ny smessey foast, ta joarreeyn ass towse cloie son skimmeeyn bluckan-coshey Sostnagh. Hug y fer-screeuee jerrey er yn art echey liorish gra dy beagh skimmee quaagh cloie son cheer chonrieugh enmyssit “Sostyn” sy traa ry heet.",
"Paart dy vleeantyn er dy henney, screen Linda Colley lioar enmyssit “Captives: Britain, Empire and the World 1600-1850.” T’ec smooinaghtyn dy vel Sostnaghys ny eie noa, as t’ee gra dy nee meehickyrys t’ayn dy ve prowal meenaghey dy myn c’red ta “Sostnaghys”. T’ee credjal dy vel Sostnee er ve shirrey Sostnaghys er y gherrid er yn oyr dy vel yn ashoon Sostnagh gennaghtyn dy vel eh goll er traastey magh ass liorish yn Oarpey er un cheu, as liorish jee-veanaghey pooar gys Nalbin, Bretyn as Nerin Twoaie er y cheu elley. Jinnagh oo credjal eh! Cre smooinagh Linda Colley dy beagh ee er ve cummal ayns cheer raad va’n sleih, cultoor as chengey er ve stampit fo chosh rish keeadyn dy vleeantyn?",
"Cha row yn Reejerey Bernard Crick ayns coardailys rish Linda Colley bentyn rish meenaghey Sostnaghys. Dooyrt eh: “Feddyn magh ny ta Sostnaghys, shen cowrey dy vel shin aarloo dy heet dy ve ny stroshey myr ashoon. Va shin faase tra nagh b’loys dooin briaght c’red va Sostnaghys”. Jinnagh oo credjal eh reeshtagh. Cuin nagh row Sostnee lowit dy vriaght c’red va Sostnaghys? Vel y sleih shoh cummal ayns planaid elley?",
"Er lhiam dy vel y sleih shoh credjal dy vel ad ayns cront ennagh kyndagh rish “Goaldaghys” (“Britishness”). Va’n “chalee Ghoaldagh” feer speeideilagh. agh t’ee er vailleil er aghtyn scanshoil. Rish keeadyn dy vleeantyn, va fir-toshee Hostyn laccal geddyn greim er Nalbin. Cha dod ad jannoo shen dy bollagh liorish caggey. agh sy vlein 1707 va’n sniemmey jeant liorish argid (nish ta’n eie ayn dy row Nalbin brisht argid ee y traa v’ayn kyndagh rish cab ren failleil cab dy chur coloin Albinagh er bun ayns America. Impiroilaghys reeshtagh.) Chroo sleih pooaral ayns Sostyn as Nalbin yn eie jeh “Britain”. Phrow ad dy gheddyn rey rish ny enmyn “England” as “Scotland” - she “South Britain” as “North Britain” v’ayn (cha row Bretyn ayn). Agh cha ghow yn theay rish ny h-enmyn shen. Ga nagh row monney sleih cad jin cur graih da “Britain” hoshiaght, va sleih feer phooaral ayns Lunnin erskyn ooilley va slane soit er unnaneyssey Sostyn, Nalbin, Bretyn, y Chorn as Nerin myr un cheer Vaarlagh. Cultoor nagh row Sostnagh as Baarlagh, cha row eh feeu son veg. Va Mannin ro veg dy ve ny boirey. Begin da ny Celtiee croo focklyn ayns nyn jengaghyn hene son “Britain” as “British” - “Y Vretyn Vooar” as “Goaldagh” ayns Gaelg. Ayns fockleyr Yuan y Kelly, va jeant mysh daa cheead blein er dy henney, s’anaasagh dy vel shoh ayn: “GOALDAGH, a. Welsh, English, foreign, Gaulish” as “GOALDAGH, s. ... a guest”. Myr shen, ayns Gaelg nish, she “British” ny “a guest” y Baarle t’er “Goaldagh”. Cha nel red erbee beayn! Foddee dy vow yn chalee Ghoaldagh heese baase roish foddey, agh va ram caghlaaghyn jeant cocky. Agh, Hostnee - ny gow-shiu aggle.",
,Summary
