Manx,English,Notes
CO-LOAYRTYS,A CONVERSATION,
EDDYR,BETWEEN,
"MANNANAN-BEG-MAC-Y-LEIRR ,","MANNANAN-BEG-MAC-Y-LEIRR ,",
REE HROOR-CHASSAGH ELLAN VANNIN,THREE-LEGGED KING OF THE ISLE OF MAN,
AS,AND,
SHENN-VEN VANNINAGH ,AN OLD MANX WOMAN,
ER MULLAGH SNIAUL.,ON THE TOP OF SNAEFELL,
"By Thomas Kelly, Bridge-street, Peel; translated by the Rev. J. T. Clarke.","By Thomas Kelly, Bridge-street, Peel; Translated by the Rev. J. T. Clarke.",
"Yn Chenn-Ven.— Moghrey-vie ort, Vannanan-veg-vac-y-Leirr, ta yindys orrym dy veeteil rhyts ayns shoh. Ta mee er ve jeeaghyn er-dty-hon er dy chooilley cheu son ymmodee bleeantyn, fegooish caslys erbee jeed.","The Old Woman - Good morning on you, Mannanan-beg-mac-y-Leirr, I’m amazed to meet you here. I’ve been looking for you all around for many years, without any sign of you.",
"Mannanan. — O my ven ennoil! te gerjaghey my chree dy veeteil rhyts er-yn-oyr dy vel my heaghyn er ve wheesh, as my chaarjin cha goaun ta red beg dy haggloo rhyts keayrt elley aa-vioghey my chree as te gymmyrkey lheid y voggey ayns my annym, as nagh vel mee er nennaghtyn son ymmodee bleeantyn.  ","Mannanan. — O my beloved woman! It comforts my heart to meet you for the reason that my troubles have been so great, and my friends so scarce, that a little talk to you once again revives my heart and it brings forth such joy in my soul that I haven’t felt for many years.",
"Yn Ven.— Cre ta dooghys dty heaghyn, O vannanan-veg-vac-y-Leirr, as cre voish te er jeet? ","The Woman. - What is the nature of your trouble, O Mannanan-beg-mac-y-Leirr, and where has it come from?",
,,
"Mannanan.—Tou jannoo yindys dou dy vel oo briagh lheid ny feyshtyn jeem, my henn-ven. Fys feer vie t’ayd’s er, dy vel mee er ve my ree, ayns Elian Vannin, agh ayns oor neu-foayroil, as trooid croutys sleih joarree, va mee ceaut sheese veih’n beinn-toor ’syrjey jeh ooashley as pooar dys yn voghtynid skercheenagh syn Ellan. As cre ta’n eiyrtys echey nish ? ","Mannanan.— You amaze me to be asking such questions of me, dear old woman. Very well you know that I have been a king in the Isle of Man, but at an unfortuitous hour, and through the trickery of foreigners, I was cast down from the",
,highest tower-peak of nobility and power to the most debased state of poverty in the Island.  And what is the consequence of that now? ,
"     T’ad’syn nagh vod ve er nyn soyllaghey rhyms, ayns aght erbee, edyr ayns ynsagh, ny tushtey, ny keeayll, jeeaghyn orrym ayns faghid, as gymmyrkey ad hene hym myr rish roosteyr. Keayrt dy row vadsyn, va fo my reill’s cur arrym dou, as v’ad graihagh orrym. Hug ad lhieu hym, dy chooilley vlein, kuse dy hraagh lheannagh-reeastagh er-nonney leaghyr veih mullagh varrool dys thie-chummal my ard-er-oik ec cosh y Chlieay.","     Those that couldn’t be compared to me in any way, either in education, or knowledge, or sense, are looking at me in scorn, and behave towards me as they would towards a bandit. Once upon a time those who were under my rule respected me, and they loved me. They brought to me, every year, a few rough meadow straws, or else coarse grass from the top of Barrule, to the dwelling-house of my chief officer at the foot of the mountain.",
"     Eer cooiney yn Ellan ain ve argid foalsey, mannagh row yn eilley hroor-chassagh er ny chleughey er; agh nish my henn ven ennoil, ta mee eiyrit ersooyl veih ynnydyn-vaghee ny bio-ee dy rouail er y traie rish oirr-ny-marrey, ny er mullagh ny sleityn. Eer ny reggyryn veggey dy phingyn ta ry-gheddyn lesh my chowrey orroo tad ceaut ayns curneil myr argid-foalsey, yn ynrican red t’oc nish dy reayl seose cooinaghtyn jeh ny shenn traa-yn, te skeayley kuse beg dy huinyn, er mullagh Cronk-Cheeylloin.","     The very currency of the Island being counterfeit unless the three-legged armour was stamped on it; but now my dear beloved old woman, I am driven away from the dwellings of the living to wander on the shore by the edge of the sea, or on top of the mountains. Even the small few pennies that are to be found with my mark on them, they’re thrown in a corner as counterfeit, the only thing they have now to uphold memories of the old times, is spreading a few rushes on Tynwald Hill.",
Yn Ven.—C’raad eisht ta’n Chummal ayd nish?,The Woman. - Where then is your dwelling now? ,
"Mannanan.—Son ymmodee bleeantyn va mee cummal ayns guag vooar yn Valla-ghyr, as va mee, paayrt dy cheayrtyn, taaghey tholtanyn Caishtal Purt-ny-hinshey, agh va mee immanit roym lioroosyn va gra dy row mee yn “voddey-dhoo.” Fakin er-y-fa-shen dy row my vioys ayns gaue, hie mee roym dys spooyt vooar Ghlione-vaïe. Ayns shen ghell ad rhym myr y Phynnodderee : shen-y-fa ren mee joan my choshey y hraa noi slieh Ghoordan as Ghlione-vaïe, as roym lhiam jeeragh trooid Gloine-reagh-Rushin, ghow mee aaght fei-yerrey ayns ny Scauryn ec Creg-Neaish.","     Mannanan. - For many years I was living in the great cave of Ballaghyr, and I was sometimes haunting the ruins of Peel Castle, but I was driven on my way by those who were saying I was the “black dog.” Seeing therefore that my life was in danger, I went to the big spout of Glen Maye. There they dealt with me like the Phynnodderee; therefore I shook the dust off my feet against the people the of Gordon and Glen Maye, and off on my way with me, straight through merry Glen Rushen Glen, I took lodging at last in the chasms at Cregneash.",
"     Agh, cre bheeu shen, ta ny joarreeyn shoh te’r jeet ny vud ain cha steetagh - as cha lane dy pheeikearys, dy daink ad lesh trimmidyn vooarey leoaie, kianlt dys teddyn liauyrey — gimman y tedd ayns scoltaghyn-ny-creggey — as leaystaney eh veih cheu dy heu, feiyral as jannoo tharmane, dy dagglee ad mee as roie mee roym dys Langness ec Runnysfie ; agh eer ayns shen cha voddey duirree mee, son er-yn-on er-yn-oyr nagh row thie-lossan-lhuingys dy hauail bioys shiauldeyryn voghtey, va my chree bunnys brisht cheu-sthie jeem ec fakin wheesh dy chragh jeant jeh lhongyn — brisht ayns peeshyn mynney er ny creggyn, as ec geaishtagh rish eamyn atchimagh shialteyryn voghtey baih, fegooish cooney dy hauail ad.","     But what worth was that?  These foreigners that have come amongst us so sneakily - and so full of prying, that they came with big lead weights, tied to long ropes — driving the rope into the chasms of the rock — and swinging it from side to side, making noise and thunder, so that they frightened me and I ran off to Langness at Ronaldsway ; but even there I couldn’t stay long, for, because there wasn’t a ‘ship flame house’ (lighthouse ) to save the lives of poor sailors, my heart was almost broken inside of me at seeing so much carnage made of ships — smashed into tiny pieces on the rocks, and listening to the terrible cries of poor sailors drowning, without help to save them.",
"     Cha voddagh ennaghtyn my chree shassoo eh veg sodjey, as hie mee roym dys ny sleityn, Jiass as Twoaie, yn daa Varrool, Cronk-yn-irree-laa, Sniaull, Slieau-Whallian—as sleityn elley yn Ellan, nagh row foddey voish y traïe, raad va mee dy kinjagh faarkey. Agh va’n shee aym reesht er ny vrishey ’sy Chlieau. Chreck ad ny sleityn voghtey voym as voish y Theay.","     The feelings of my heart could not stand it any longer, and I went on my way to the mountains, South and North, the two Barrules, Cronk-yn-irree-laa, Snaefell, Slieau Whallian - and the other mountains of the Island that weren’t far from the shore where I was always bathing. But my peace was again broken on the Mountain. They sold the poor mountains (away), from me and from the people.",
