Manx,English,Notes
"TA LIOARAN noa ry-chionnagh nish “A Welcome to Gaelic” liorish G. N. Burns, M.A., B.Com., as by vie lhiam eh y voylley da ny Manninee ooilley as suim oc er y Ghaelg. ","There is a new booklet available for purchase now; “A Welcome to Gaelic” by G. N. Burns, M. A., B.Com., and I would like to recommend it to all the Manx people who have an interest in Gaelic. ",
"T’eh ry-gheddyn veih’n dooinney hene ec 5 Bellfield Terrace, Inverness, leagh 50p. ","It is available from the man himself at 5 Bellfield Terrace, Inverness, price 50p. ",
Ta’n lioaran er ny chur magh liorish Strathspey Highland Malt Whisky. ,The booklet is published by Strathspey Highland Malt Whisky. ,
Oddagh shinyn screeu lhied y loaran neesht as ragh eh er creck dy tappee chammah da ny Manninee as ny Skibbyltee Boghtey ’sy Tourey.,We could write such a booklet too and it would go on sale quickly both to the Manx and the tourists in the Summer.,
     Cha row fys aym roie dy vel fockley-magh yn ockle “diuney” doon-ya as cha nee jioon-a.,     I didn’t know before that the pronunciation of the word “diuney” is doon-ya and not jioon-a.,
"Cha geayll mee rieau loayrtagh ny Gaelgey gra “doon-ya” son “deeper”, agh rere Adrian as Robard y Comish, ta shin ooilley er ve fockley magh y fockle er aght aggairagh rish bleeantyn!","I have never heard a speaker of Manx say “doon-ya” for “deeper”, but according to Adrian and Robert Thomson, we have all been pronouncing the word wrongly for years!",
"Agh cre mysh “diun” — deepen, vn. Diunaghey, as cre mysh diunid n.m. depth?","But how about “diun” — deepen, vn. Diunaghey, and what about diunid n.m. depth?",
"Lhisagh ad goll er screeu myr “duinid”, “duinaghey”?","Should they be written like “duinid”, “duinaghey”?",
Cheayll mee y fockle “dowin” dy mennick voish ny loayrtee dooghyssagh agh cha geayll mee rieau “diuney” voish ny beill oc.,I heard the word “dowin” often from the native speakers but I never heard “diuney” from their mouths.,
Foddee dy vel fys ec Leslie ny Illiam ny Chalse ny Markys er y fockley-magh kiart. Cre mysh gheiney?,"Maybe Leslie (Quirk), or William (Bill Radcliffe), or Charles (Craine), or Mark (Braide) knows about the correct pronunciation?",
"Jeh un red ta mee slane shickyr, ta rour fys er y ghlare cur lhiettrimys mooar er peiagh erbee tra t’eh laccal dy loayrt y Ghaelg dy flaaoil!","Of one thing I am completely sure, too much knowledge of the language puts a great hinderance on anyone when he wants to speak Manx fluently!",
Nagh dinsh Conradh Na Gaeilge dooin tra cheayll ad mychione aa-vioghey ny Gaelgey ayns Mannin — “Bee-jee er nyn dwoaie noi ny scoillaryn — ver ad mow yn chengey loayrit!”,Did Conradh Na Gaeilge not tell us when they heard about the revival of Manx in the Isle of Man — “Be on guard against scholars — they will destroy the spoken language!”,
"Ta’n cheisht shoh feer chramp neesht. Cha nodmayd jannoo fegooish cooney as coyrle voish lhied as Robard as ta shin fo lhiastynys mooar dasyn as da scoillaryn elley son ooilley nyn gooney, agh shegin da’n ghlare goll er loayrt.","This question is very complex too. We cannot do without help and adice from such as Robert and we are in great debt to him and to other scholars because  ... all their help, but the language must be spoken.",
"Nagh dooyrt Ned as e henn chaarjyn, “Freill ee bio,” as nagh ren shinyn gialdyn shen y yannoo?","Didn’t Ned and his old friends say “Keep it alive,” and didn’t we promise to do that?",
