Manx,English,Notes
CORAA NY GAEL,Voice of the Gaels,
"NOLLICK GHENNAL, ERRIU OOILLEY, AS BLEIN NOA FEER VIE!","MERRRY CHRISTMAS, TO YOU ALL, AND A VERY GOOD NEW YEAR!",
"VA’N Ard—Hoiedeyr ny Varrantee Doolish fenish GIENSE NY NOLLICK ec y Scoill Pulrose, as ren ny cloan dy mie, agh va ’ane red dy row [sic] ny share na red erbee elley ayns shen, va shen yn aght dy dug ad magh yn Caarval “Choud’s va ny Bochillyn” ass yn Gaelg, as dooyrt Charlse y Cleragh, nagh row fys erbee dy row ad er chee jannoo yn lheid, er son nagh geayll eh ad jannoo cliaghtey ass yn Gaelg, as va lane taitnys ersyn dy chlashtyn ad. ","The Chairman of the Douglas Commissioners was present (at) THE CHRISTMAS PARTY at the Pulrose School, and the children did well, but there was one thing better than anything else there, that was the way that they gave out the Carval “While the Shepherds were” in Manx, and Charles Clark said that there was no information that they were about to do such a thing, because he didn’t hear them practicing in Manx, and he was delighted to hear them. ",
"Nyn mooise da ’Neen Edith Cormode, as ooilley ny mraane ynsee elley, as streisht lhein ooilley dy vees [sick] ny smoo jeh’n lheid ry chlashtyn.","Our thanks to Miss Edith Cormode, and all the other school mistresses, and we all hope there will be more  of the sort to be heard.",
"Nar lheiggey[1] pyagh erbee gra nagh vel yn Gaelg cur ping sy sporran, er son ta shin er chlashtyn dy vel ny cloan jannoo foddey ny smoo argid tra ta’d kiaulliaght ass yn Gaelg na adsyn elley nagh vel[2] agh jannoo ymmyd jeh’n Baarle Graney. ","Don’t let anyone say that Manx doesn’t put a penny in the purse, because we have heard that the children make far more money when they sing in Manx than those others who only use Ugly English.","[1] Nar lhiggey] [Ny lhig da]
[2] nagh vel] original gives [ta]"
"Cha nel shoh breag, agh ta shin er chlashtyn shoh veih ny cloan hene.","This is not a lie, but we have hear this from the children themselves.",
"Va Giense ec yn Halley Chross Yiarg, fo churrym “Yn Co-Hionnal Celtiagh” Jerdein shoh chaie (as gow my leshtal er son ren mee marran mooar tra dooyrt mee dy row yn giense goll er chummal er Jesarn) as feer vie v’eh neesht, ga nagh row monney sleih ayns shen.","There was a Party at the Red Cross Hall, organised by “The Celtic Congress” last Thursday (and my aopligies because I made a big mistake when I said that the party was being held on Saturday) and very good it was too, although not many people were there.",
"Va [sic] red mie dy akin yn Arrymagh Fred Cubbon ny mastain, as n’egooish cha beagh eh er ve cho aashagh dy ’reayl yn giense lane dy cree, son ta dooinney gastey goll rishyn cooney vie da giense erbee.","It was a good thing to see the Reverend Fred Cubbon amongst us, and without him it wouldn’t have been as easy to keep the party in full spirit, because a smart man like him is a great help for any party.",
"Ren Mnr. Woods as Bnr. Corkill Kiaulliaght dy mie as mannagh veagh [sic] eh er ve son feayraght veagh Mnr. Bernard Caine er chiaulliaght neesht, agh ec y jerrey hene hug eh magh ronney jeh’n arrane oie vie, as eisht hie shin ersooyl thie lurg da va ny chiartaghyn jeant ain.[3]","Mr. Woods and Mrs Corkill sang well and if it had not been for a cold Mr. Bernard Caine would have sung too, but at the very end he gave forth a verse of the goodnight song, and then we went away home after we had done the chores.",[3] lurg da va ny chiartaghyn jeant ain] [lurg da ny kiartaghyn ve jeant ain].
"Va giense yn “Aeglagh” er Jesarn, as ram sleih v’ayn neesht. ",The was a party of the “Aeglagh” (“Youth Group”) and a lot of people were there too.,
C’raad va ooilley ny Manninee Dooiee? Cha geayl mee veg dy Ghaelg agh ny va goll er loayrt ec Searleas O Cleireigh as my hene .,Where are all the Native Manx? I didn’t hear any manx except that which was being spoken by Charles Clarke and myself.,
"Va ram reddyn feer vie goll-er ayns shen, as cha nel reamys dy liooar ayns shoh dy screeu sheese ooilley, agh by vie lhiam cur fys erriu ooilley, dy row red erskyn towse foaysagh dooys ayns shen, (as da mooarane elley jiuish) er ennym, boayrd er lheh da “Danmark.”","There were many good things going on there, and there isn’t enough room here to write down all, but I would be glad to let you all know, that there was an incredibly interesting thing for me there, (and for many more of you), namely, a special table for “Denmark”.",
"Lhisin er ghra ec y toshiaght dy row buird er lheh da cheeraghyn, as jollooyn [sic] daunsyn, ny ayns stayd daunsyn orroo, ’nane da Vannin, Eirinn, Albin, as yn er shoh da Danmark.","I should have said at the beginning that there were special tables for countries, with dancing figures, or in a state of dancing, on them, one for the Isle of Man, Ireland, Scotland, and this one for Denmark.",
Vrie mee er son yn bun jeh’n chiaghteragh dy row [sic] scruit er brattageen myr shoh: ,I asked for the meaning of the message that was written on a little flag thus:,
 “GLAEDELIG JUL” ta shen dy ghra NOLLICK GHENNAL. ,“GLAEDELIG JUL” which means “NOLLICK GHENNAL.,
"Hooar mee yn bun shoh veih ’Neen Doris Larson, myr v’ee ny hoie [sic] ec y voayrd shen.","I learnt this meaning from Miss Doris Larson, as she was seated at that table.",
“KIONE JIARG.”,“KIONE JIARG.”,
,,
,,
,,
,,
,,
