Manx,English,Notes
"Ta GENNID agglagh ayn jeh skeealyn ayns Gaelg Vanninagh, ga dy vel y lioar noa “Skeealaght” nish ry chionnaghey[1] as ga dy vel ram stoo elley ry lhaih ayns “Coraa” as lioaranyn elley ta cheet magh voish traa dy hraa.","There is an awful scarcity of stories in Manx Gaelic, although the new book “Skeealaght” is now on sale and although there is a lot of other material to be read in “Coraa” and other booklets that come out from time to time.",[1] ry chionnaghey] evidently intended to mean ‘available for purchase’. The usual idiom for ‘on sale’ or ‘available for purchase’ is [ry chreck]. 
Ta Shorus Mac Rurie jannoo obbyr feer vie er skeeallyn Neddy Beg agh bee eh tammylt foast derrey hig adsyn magh.,"George Broderick is doing a very good job on the stories of Neddy Beg, but it will be a while yet until they come out.",
Ta daa lioar er nyn screeu liorish Juan y Gell as hig adsyn magh dy gerrid.,There are two books written by John Gell and they will come out soon.,
"Fy yerrey, son shen as ooilley s’goan ta ny skeeallyn dooie ain t’ayns clou.","Finally, despite all that, our native stories are rare in print.",
Shen y fa ta mee kiarail dy chlou ayns “Noon as Noal” ooilley’n stoo noa t’ayms.,Therefore I am planning to print in “Noon as Noal” all my new material.,
"Er hoh diu, reesht, skeeal elley liorish Juan y Comish, er ny ghoaill ass ny cooinaghyn echey ’sy lioaran “Teangadoir”. ","Here for you, again, is another story by John Comish, taken from his memories in the booklet “Teangadòir”. ",
Y NAH HILLEY,THE “SECOND SIGHT”,
"     Laa souree dy row, sy vlein 1906 va’n lhong ghaal “Tabor” er e raad dy valley dys Lerphull, Sostyn ass Poti, Georgia sy Vooir Ghoo, lughtit lesh manganese.","     One Sunmer day, in the year 1906 the steam ship “Tabor” was on its way home to Liverpool, England, from Poti, Georgia in the Black Sea, loaded with manganese.",
"Er y laa ta mee gimraa v’ee mastey ny h-Ellanyn Greagagh, as mish aynjee, my ghuilley-stuirt. Va mee nuy bleeany jeig d’eash ec y traa shen. ","On the day I am mentioning it was amongst the Greek Islands, with me onboard, a steward boy. I was nineteen years old at that time.",
,,
"     Mysh tree cluig lurg munlaa, ta shen dy ghra, lieh oor lurg ’nane er y chlag, ghow mee yn ushtey va ny jystyn er ve strullit ayn as cheau mee eh harrish cheu ny lhuingey, fakin, myr ren mee shen, dy row shin goll shaghey ellan ennagh.","At about three bells after noon, that means, half past one, I took the water the dishes had been rinsed (washed) in and I threw it over the side of the ship, seeing, as I did that, that we were going past some island.",
"Cha lheah as honnick mee dy kiart yn ellan shid, ghow mee yindys, as dooyrt mee rhym pene,","As soon as I saw that island clearly, I was amazed, and I said to myself, ",
“Ta enney aym er yn ellan shid! Ta mee er ve ayns shoh roie!”,“I know that island! I have been here before!”,
"     Agh chelleeragh dreggyr mee rhym pene as dooyrt mee, “Cha row uss rieau ayns shoh roie!","     But I immediately answeredd myself and I said, “You were never here before!",
Cre’n boghtynid ta shoh! Ersooyl lhiat!,What nonsense is this! Away with you!,
Ta shoh yn kied cheayrt t’ou rieau er ve mygeayrt yn cheayn shoh!,This is the first time you have ever been around this sea!,
Cha nel shoh agh dty nah hurrys er yn cheayn ... ooilley cooidjagh!”,This is only your second trip on the sea ... all together!”,
"“Ta fys aym er shen,” dooyrt mee rhym pene, “Agh son shickyrys ta fys aym dy vel mee er n’akin yn ellan veg shid roie.”","“I know that,” I said to myself, “But ,for sure, I know that I have seen that island before.”",
