Manx,English
Yn Eddyr-Voggyl as ny Chengaghyn Celtiagh,
,
,Summary:
,
,While some people may well be tired of hearing exaggerated claims for the Internet it has significant potential to further the cause of the Celtic languages.
,
"Shimmey imraa mychione yn Eddyr Voggyl (Internet) t'ayns na pabyryn-naight er y gherrid. Er y fa dy vel y chooish shoh bentyn rish co-earrooderyn as y lheid, nee ram sleih gra nagh mie lhieu clashtyn my e chione. Agh oddagh y lheid jannoo foays da chengaghyn beggey goll rish ny chengaghyn Celtiagh as bare dooin goaill ymmyd jeh.",
,
"Ghow yn Eddyr-Voggyl toshiaght red goll rish jeih bleeaney as feed er dy henney tra va ny Americanee geearree co-earrooderyn mooarey y chiangley ry cheilley. Ec y traa v'ayn, cha nee agh co-earrooderyn mooarey v'ayn, ayns ynnydyn ronsee currit da cooishyn-caggee as ayns ollooscoillyn (ram jeusyn currit da cooishyn-caggee neesht). Lurg tammylt, hoig sleih dy liooar dy row eh beggan ommidjagh dy ve gobbraghey dy jeean lesh co-earrooder mooar ayns un voayl, geddyn ooilley ny eiyrtysyn (results) er tape ny pabyr, eisht cur lesh ooilley ny tapeyn as pabyr shen ayns gleashtan ny etlan dys co earrooder mooar elley ayns boayl elley, as jannoo obbyr dy liooar nagh row ymmyrchagh. Cre mysh kiangley y daa cho-earrooder ry cheilley as giarrey magh ram jeh'n obbyr? Eisht, veagh y daa cho earrooder 'loayrt' eddyr oc hene, goaill ymmyd jeh linnaghyn-chellvane. Dy beagh sheanseyryn (scientists) gobbraghey ayns California, abbyr, oddagh ad cur eiyrtysyn nyn obbyr stiagh ayns co-earrooder raad v'ad gobbraghey as eisht cur ny eiyrtysyn shen dys co-earrooder erbee va kianlt lesh y cho-earrooder ocsyn. Oddagh y nah cho-earrooder ve faggys da'n chied cho- earrooder, ny thousaneyn dy veeilaghyn ersooyl. As oddagh co-earrooderyn dy liooar ve kianlt ry cheilley dy yannoo moggyl (network).",
,
"Ghow sleih toshiaght dy chur chaghteraghtyn hug sleih elley harrish ny linnaghyn eddyr ny co-earrooderyn. Va shen y toshiaght jeh post lectraneagh as y toshiaght jeh'n Eddyr-Voggyl myr ta shin toiggal eh nish. Va moggylyn currit er bun son anaaseyn er-lheh (special interests). Eisht, va moggyl mooar jeant jeh ny moggylyn ooilley. Y moggyl mooar, shen yn Eddyr-Voggyl.",
,
