Manx,English
Seihll Bun-ry-Skyn?,
,
,Some Spanish speakers in Catalonia feel that they are being oppressed by Catalan. It seems to be the case that many speakers of major languages feel threatened by the mere existence of minority languages.
,
"Ta Oik Oarpagh ny Myn-Chengaghyn dellal rish chengaghyn dy liooar. Ny mast'oc, yiow shiu chengey Chatalonia, ta shen dy ghra, Catalan ny Catalonish. Cha jinnagh shinyn, ny Manninee, gra 'myn chengey' rish Catalonish er y fa dy vel ee ec keeadyn dy housaneyn dy 'leih ta loayrt ee dagh laa! Foddee shiu keimyn ollooscoill y gheddyn trooid Catalonish. Yn chengey Cheltiagh sniessey jee bentyn rish cooishyn politickagh as earroo dy loayrtee, shen Bretnish.",
"Ayns lhing Franco, y tranlaasagh Spaainagh, va'n chengey Chatalonagh currit fo chosh, goll rish ny myn-chengaghyn elley sy steat Spaainagh. Agh neayr's hug Madrid seyrsnys dy liooar da rheynnyn cheerey ny Spaainey, ta Catalonish er jeet dy ve foddey ny stroshey. Dy jarroo, ee y traa t'ayn, adsyn ta loayrt Spaainish ayns Catalonia, t'ad gaccan dy vel ad fo tranlaase ny loayrtee Catalonish. Paitchyn eddyr tree as hoght bleeaney dy eash ta goll dys scoillyn y steat, t'ad goll er ynsaghey trooid Catalonish ny lomarcan. Tra t'ad nuy bleeaney dy eash, t'ad jannoo studeyrys er Spaainish son tree oor dagh shiaghtin - y traa cheddin as ta currit da chengaghyn joarree.",
"Ta loayrtee Spaainish gaccan dy vel y reiltys Catalonagh, y Generalitat, jannoo neu-nhee jeh slattys va jeant ayns 1983. Ta'n slattys shoh gra dy vel y chair ec paitchyn dy ve ynsit trooid nyn jengey chliaghtagh - Catalonish ny Spaainish. Ta kuse dy voiraghyn as ayraghyn er hirrey briwnys veih'n Chooyrt Oarpagh mychione y chooish shoh. Cheu-mooie jeh'n chaggey-chengey ayns ny scoillyn, ta Spaainisheyryn corree er y fa dy vel Catalonish ny lomarcan currit er filmyn Baarlagh er y chellveeish. Ta paart dy 'leih gra dy vel eh goll rish lhing Franco, agh nish she Spaainish ta currit fo chosh as cha nee Catalonish.",
"Agh gyn ourys, cha lhiass da lught ny Spaainish boirey mychione y chengey oc. Ta sleih Chatalonia daa-hengagh as t'eh jeeaghyn dy vel y chooid smoo jeh'n vusthaa cheet veih politickeyryn ta boirit mysh yn earroo dy Chatalonee t'ayns y cho-reiltys ayns Madrid. Agh ta'n chooish shoh soilshaghey magh cre cho aashagh as t'eh dy chur aggle er sleih liorish pollys chengey (language policy). Cosoyllit rish Catalonish, ta niart erskyn towse ec Spaainish, agh ny yeih shen as ooilley, ta paart dy 'leih feer voirit dy jed Spaainish sheese y liargagh.",
"Ta'n skeeal cheddin ry-chlashtyn ayns Bretin. Cha nel caa erbee ayn dy bee Baarle goll sheese y liargagh kyndagh rish Bretnish, agh veagh shiu smooinaghtyn dy beagh y lheid taghyrt, coardail rish sleih ennagh. Ta ram Baarleyryn smooinaghtyn dy vel ny Bretnee loayrt Bretnish dy chur yn olk er ny Baarleyryn, cha nee er y fa dy nee yn chengey oc hene t'ayn. Foddee ta peiagh ynsit ennagh er jymsaghey ry cheilley ooilley ny skeealyn shen ta goll myr shoh: Va mee ayns Bretin Twoaie yn chiaghtin elley, as hie mee stiagh ayns thie lhionney. Va ooilley y sleih ayns shen loayrt Baarle tra haink mee stiagh. Agh cho leah as hug ad my ner dy row mee ayn, v'ad ooilley loayrt Bretnish. Nagh vel ad neu-chooyrtoil as lunagh!",
"Eer ayns Mannin as y Ghaelg ersooyl myr chengey y theay, yiow shiu sleih ta smooinaghtyn dy bee y Ghaelg jannoo tranlaase er Baarle. Dooinney ennagh ayns thie-lhionney ayns Mannin, tra cheayll eh dy row Gaelg goll er ynsaghey ayns ny scoillyn, ren eh guee nagh beagh Mannin cheet dy ve goll rish Bosnia as caggey goll eddyr Gaelgeyryn as Baarleyryn!",
"Son shickyrys, ta red ennagh 'obbee' ec ny cooishyn shoh, red nagh vel sleih ynsit er chur monney anaase er. Ga dy vel ad jannoo nyn gooid share dy ve kenjal as tushtagh, tra ta sleih clashtyn chengey nagh vod ad toiggal, son y chooid smoo t'eh cur yn olk (as aggle) orroo. Er aght ennagh, ta jouyl beg ayndaue ta goll rish y jouyl shen ta greeasaghey ny riftanyn bluckey-coshey shen ta goll keoi tra t'ad meeiteil rish joarreeyn ny red erbee ta quaagh daue. As ta pooar niartal ec chengaghyn, eer tra t'ad coontit dy ve ayns stayd lhag. Jeeagh er y Ghaelg as yn aght ta ram sleih debejagh dy yannoo neu-nhee jee as dy 'reayll ee myr 'yn chenn chengey' as 'chengey-eiraght'. My ta shiu loayrt Gaelg myr chengey vio, cha mie lhieu eh. T'eh jeeaghyn dy vel ad coontey shen myr baggyrtys.",
T'eh trimshagh dy vel eh cho doillee dy scapail veih 'caggey' ayns cooishyn chengey. Foddee dy beagh eh ny share ayns ny scoillyn dy beagh paitchyn jannoo beggan dy studeyrys er ram chengaghyn syn ynnyd jeh ram studeyrys er chengey ny ghaa. Agh cha jinnagh shen marroo y jouyl shen t'ayndooin.,
,
Orree Crennell,
