Manx,English,Notes
Gynsaghey Gaelg,Learning Manx,
Ayns jerrey Fouyir ’sy vlein 1947 ren mee roshtyn Ellan Vannin dy sauchey erreeish da bunnys tree bleeaney ayns Injey raad va mee er ve my hidoor ayns armee Hostyn.,In October of the year 1947 I reached the isle of Man safely after nearly three years in India where I had been a soldier in the British Army.,
"Cha row fockle dy Gaelg ayns my veeal ec y traa shen, myr dinsh mee diu ayns “Noon as Noal” nurree.","There wasn’t a word of Manx in my mouth at that time, as I told you in “Noon as Noal” last year.",
"Va mee goaill nearey jeh shoh, er y fa dy row mee hannah er ve caghlaait voish Sostynagh aeg gys Manninagh dooie tra va mee ersooyl voish cheer my ghooie ayns shirveish Ree Hostyn as yn Impiraght loau echey.","I was ashamed of this, because I had already been converted from (being) a young Englishman to a true manxman when I was away from my native land in the service of the King of England and his rotten empire.",
"     Ayns Mee ny Boaldyn 1946 hooar my vummig ennoil baase dy doaltattym er my nah laa ruggyree as feed hene, tra v’ish tree bleeaney-jeig as daeed d’eash.","     In May 1946 my beloved mother died suddenly on my own twenty-second birthday, when she was fifty-three years old.",
"Ga dy vel ymmodee bleeantyn er n’gholl shaghey er dyn y laa shen ta mee foast goaill foddeeaght ny jei, agh shen yn aght ’sy theihll shoh, cha daink shin ooilley ec yn un traa as cha jemayd ec yn un traa edyr.","Although many years have passed since that day, I am still longing for her, but that is how it goes in this world, we didn’t all come at the same time, and we won’t go at the same time either.",
"Shen va’n shenn sleih gra, ansherbee.",That is what the old people were saying anyway.,
"     Un laa er y tourey shen va mee hene as my Yishag as my Warree goll trooid Creneash ayns gleashtan my ayrey as dooyrt my ayr[1] as dooyrt my Warree, “Lhig dooin cur shilley er Plucky Ned heese ec Thie Harry Kelly, cha nel mee er n’akin Ned rish tammylt liauyr.”  ","     One day that summer myself and my dad and my grandmother were going through Cregneash in my father’s car and my father said and, my grandmother too, “Let’s visit Plucky Ned down at Harry Kelly’s house, I haven’t seen Ned for a long while.”",[1] my ayr] text gives [my ayrey]
"     Va Ned as my Yishag Vooar Evan Crebbin er ve feer choardit tra v’ad shiaulley cooidjagh ayns lhongyn “Coast Lines”, er y fa dy row Gaelg ec yn jees oc as erskyn shen v’ad nyn gheiney mooinjerey er y fa dy row un warree oc, enmyssit “Yn Chenn Pheiagh” as ish cummal ec Yn Owe.","     Ned and my grandfather Evan Vrebbin had got on very well together when they were sailing together in the “Coast Lines” ships, because the two of them knew Manx and furthermore they were relatives because they had the same grandmother, called “The Old Person” and she lived at the Howe.",
Shimmey skeeal cheayll mee voish Ned Maddrell ny s’anmey mychione Yn Chenn Pheiagh as y Gaelg vie  v’eck!,Many’s the tale I heard from ned maddrell and later about ‘the Old Person” and her good Manx!,
"     Ansherbee, hie shin sheese dys Thie Harry Kelly dy akin y fer shoh va enmyssit “Plucky Ned” liorish my Warree,","      Anyway, we went down to Harry Kelly’s House to see this fellow called by my grandmother “Plucky Ned”,",
"as hie shin stiagh ’sy thie as honnick mee dooinney gennal, red beg feagh as red beg croymm, ny hoie keeil-chiollee,[2]","and we went into the house and I saw a cheerful man, somewhat quiet and a little stooped, seated by the fireplace,",[2] keeil-chiollee] text gives [cooyl-chiollee]
"as chelleeragh ghow eshyn as my warree toshiaght dy loayrt ass y Vaarle Vanninagh, jannoo ymmyd jeh “thee” as “thou” as y lhied, myr va cliaghtey yn shenn sleih ec y traa shen ayns Mannin.","and straight away he and my grandmother began to speak in Anglo-Manx Dialect, using ‘thee’ and ‘thou’ and such, as was the custom of the old people at that time in the Isle of Man.",
Lurg tammylt hug my warree enney dou er Ned as dooyrt ee dy row eh enmyssit Mainshtyr Maddrell as dy row eh er ve shiaulley marish my yishig vooar as dy row Gaelg vie echey.,After a while my grandmother introduced me to Ned and she said he was called Mr. Maddrell and that he had been sailing with my grandfather and that he had good Manx.,
Dinsh my warree da Ned dy row suim aym er y Ghaelg as va Ned jeant magh dy chlashtyn shen as dooyrt eh red ennagh dou ’sy Ghaelg agh cha hoig mee fockle jeh!,My grandmother told Ned that I was interested in Manx and Ned was made-up to hear that and he said something to me in Manx but I didn’t understand a word of it!,
