Manx,English
Sheeloghe Noa ny Manninee.,
,
,This article examines the progress made in teaching Gaelic to children in other countries and speculates on ways in which conditions could be created in Mann which would lead to similar developments.
,
Ayns dagh heer Cheltiagh boayl ta'n chengey goll naardey ta kesmadyn cheddin ry-akin.,
,
Ta'n chengey ec dy-chooilley pheiagh veih'n chlean.,
"Ta chengey elley cheet stiagh ec sleih t'er chosney barriaght ennagh (cultooragh, argidagh, sidooragh).",
Ta paart dy leih cheet dy ve daa-hengagh er-yn-oyr dy beign dou dellal rish yn reiltys noa.,
Ayns aigney yn vun lught ta'n chengey noa co-kianglt rish speeideilys as niart reiltagh.,
Ta sheeloghe reih dyn gynsaghey yn chied chengey rish nyn baitchyn.,
Tra ta'n sheeloghe shoh g'aase ny shinney ta baarney fosley eddyr oc as paitchyn jeh'n nah heeloghe.,
Ta ny loayrtee dooghyssagh geddyn baase as fod yn chengey geddyn baase marroo.,
My vees sleih foast ayn ta g'eearree loayrt yn chied chengey t'orroo dy ynsaghey ee myr nah hengey.,
,
"Fod yn chengey farraghtyn bio er aght ennagh rish bleeantyn agh t'ee fo baggyrt ayns dagh heeloghe as t'eh lane doillee dy aavioghey ee. Ta sleih loayrt as garganey rish foddey er'n aght share dy aavioghey ee. S'lhiass dooin brastyllyn, lioaryn, tapeyn, troggal er-lheh, argid, fir-ynsee as reddyn elley t'ad gra. T'eh jarroodit oc feer-vennick dy vel paitchyn gynsaghey nyn chengey oc fegooish ny reddyn shoh. Son aavioghey firrinagh shegin da chengey ve ec paitchyn voish y chlean. Er aght ennagh da'n sleih goll er ash bunnys er'n chassan cheddin liorishyn hooar yn chengey baase.",
,
Ta bunnys cho baghtal nagh vel eh ymmyrchagh dy ghra dy vel sleih troggal paitchyn tra t'ad eddyr mysh hoght-jeig as daeed vlein d'eash. T'ad gynsaghey yn Chengey rish nyn baitchyn ayns ny chied kiare bleeaney jeh nyn mea. Mannagh vel yn chengey flaaoil oc roish my vel ad troggal paitchyn t'ad ro 'aitchagh dy gynsaghey ee rish nyn baitchyn.,
,
"Ayns Nerin, Bretyn, Kernow as Britaan Beg ta sleih er ve speeideilagh hannah troggal sheeloghe noa jeh loayrtee dooghyssagh. Fodmayds jannoo yn red cheddin ayns Mannin? Ta lught-thie ny jees er phrowal shen y yannoo, as t'eh doillee dy liooar. T'ad er ve speeideilagh ayns ny cheeraghyn elley er-yn-oyr dy row possanyn beggey dy phaitchyn ayn oddagh cloie cooidjagh. Ayns Nerin, Bretyn as Britaan Beg va loayrtee-dooie foast ayn, agh cha row ayns Kernow. Va stayd yn chengey ayns shen casley rish Mannin tammylt beg er dy henney. Va ooilley ny loayrtee-dooie maroo as cha row yn chengey ec peiagh er-lhimmey jeusyn t'er n'ynsaghey ee myr nah hengey.",
,
"Shegin da ve feer chronnal nish nagh vodmayd goaill yn nah chesmad er ash (troggal sheeloghe noa voish y chlean) ayns Mannin derrey ta mysh lieh-cheead dy leih ayn mysh yn eash hoght bleeaney jeig as Gaelg flaaoil oc. Er-yn-oyr dy vel paitchyn gynsaghey smoo voish yn voir ny voish yn ayr, t'eh smoo scanshoil dy gynsaghey rish mraane ny rish deiney. Ayns ny cheeraghyn ta mee er n'imraa t'ad er hroggal paitchyn as yn chengey ec yn ayr. Jeeagh-jee mygeayrt ny vrastyllyn vel sleih aeg dy-liooar ayn? Vel mraane aegey dy-liooar ayn?",
,
"Cre'n aght fod mayd greinnaghey sleih aeg dy ynsaghey Ghaelg? Shegin daue goaill toshiaght ec mysh kiare ny shey jeig bleeaney d'eash dy beagh ad flaaoil ec hoght bleeaney jeig. Ec yn eash shen t'ad er n'ghoaill toshiaght er veaghey as reih er-nyn-son hene. Ec yn eash cheddin neesht t'ad smoo cummaghtit ec yn theill jeianagh. T'ad ceau eaddeeyn quaagh noa-emshyragh, t'ad clashtyn rish kiaull jeianagh as t'ad caghlaa nyn aignaghyn oc dagh vee. Cha nod traa smessey ve ayn son cosney ad dys yn gleashaght Ghaelgagh tra t'ou smooinaghtyn er'n yalloo shenn-emshyragh t'er 'n Ghaelg. Ta lane fys ain-hene dy vel ee ny chengey jeianagh agh mannagh vel yn sheeloghe s'aa smooinaghtyn dy vel cha bee ad greinnit dy cheau traa urree.",
,
"Ta shin er n'ghoaill toshiaght er chroo aght-beaghey noa emshyragh Ghaelgagh. Ta aittys ry-gheddyn 'syn aght-beaghey shoh. Ta kiaull, rinkyn as spotchyn ayn ayns ny feaillaghyn eddyr-Celtiagh as ta paart dy leih aeg goaill ayrn ayndaue. Dy vodmayds soilshaghey daue dy vel Gaelg ny clagh undinagh 'syn chooish cosneemayd barriaght scanshoil. Dy vodmayds neesht bishaghey ny feaillaghyn as goaill stiagh ny smoo sleih aeg (punks, mods, new romantics as sleih aeg erbee) as soilshaghey daue dy vel ny smoo aittys ry gheddyn ayndaue ny ayns yn aght beaghey boght t'ad gynsaghey voish yn chellveeish, disco as Radio Vannin, foddee bee ad nyn moiraghyn as ayraghyn yn sheeloghe Gaelgagh noa. Cha nel eh cho doillee shen. Cha nel duinid ny feeuid 'syn vea jeianagh t'ad geiyrt er nish as cha nel ee farraghtyn.",
,
