Manx,English
Aavioghey Chengaghyn Liorish Ellyn,
,
"She aavioghey chengaghyn liorish ellyn va'n ard-chooish ec y Chohaglym Celtiagh syn Oban ayns Nalbin ayns Jerrey Souree. Loayr chaghteryn veih ny shey cheeraghyn Celtiagh mychione y chooish shoh. Ny chaghteryn veih Mannin as Nalbin. loayr adsyn mychione ny h-aghtyn oddys kiaulleeaght a arraneyn cooney lesh chengaghyn t'ayns stayd faase. Loayr chaghteryn veih cheeraghyn elley mychione ellyn reayrtagh, thieyn-cloie son feallagh aegey, as lettyraght.",
"Loayr Anne Kissack ass lieh Vannin as ish cur magh fys mychione goaill arrane ayns Gaelg er y gherrid. Erskyn ooilley, v'ee loayrt mychione ny sheshaghtyn-arraneys Caarjyn Cooidjagh as Cliogaree Twoaie, as possanyn-kiaullee myr Mactullagh Vannin, y Mollag Band, King Chiaullee as Moot. C'hammah as shen. him ee magh sampleyryn jeh ny daanyn Gaelgagh yindyssagh ta goll er croo ee paitchyn aegey sy Ghaelscoill ee Balley Keeill Foin. Agh ooilley cooidjagh. ren Anne goaill rish dy vel Mannin toast beggan moal bentyn rish y Ghaelg as ny h-ellynyn, tra ta Mannin goll er cosoylaghey rish ny cheeraghyn Celtiagh elley. Agh ta'n Ghaelg cheet neese voish stayd injil as nee reddyn sharaghey son shickyrys. Va chaghteryn veih ny cheeraghyn elley goaill tastey dy vel sleih cadjin gobbraghey son y Ghaelg ayns Mannin - she cooish y theay t’ayn son y chooid smoo. Arthur Cormack, ren loayrt son Nalbin. t'eh ny arraneagh veih'n Ellan Skianagh as ny stiureyder jeh Feisean nan Gaidheal. Shoh sheshaght t'er ve feer speeideilagh as ad greinnaghey feallagh aegey dy ghoaill arrane ayns Gaidhlig as dy chloie kiaulleeaght Albinagh. Hie Arthur dys scoill ayns Purtree tra va'n coarys-ynsee noi'n Ghaelg Albinagh - begin da reih eddyr Frangish as Gaidhlig! T'eh slane bwooisal nish dy reih eh yn chengey ghooghyssagh. ga dy row e phaarantyn noi shen. Cha ro\\ Gaidhlig ayr Arthur feer vie, agh haink ee dy ve mie er baghtal er y fa dy row eh eginit loayrt ee rish custymeyryn ayns Gaelg Albinagh ayns buill fadaneagh syn Ellan Skianagh as eh gimman mygeayrt gobbraghey son y Co-Op. Hirr Arthur er e yishag Gaidhlig y loayrt rish as haink Arthur dy ve flaaoil. Va ny possanyn-kiaullee Runrig as Capercaillie niartal as ad cur er Arthur dy ve smoo graihagh toast er y chengey. Hug eh shapp-chiaullee er bun ayns Purtree as ghow eh toshiaght d'obbraghey son Feisean nan Gaidheal. ec y traa t'ayn, ta mysh queig meeilley dy leih aegey goaill ayrn ayns feaillaghyn ta goll er reaghey ec y cheshaght shoh. As ta mysh hoght meeilley dy leih aegey elley er chemmalyn y cheshaght. Ta Arthur Cormack lane shickyr dy vel shoh cooney lesh aavioghey yn chengey.",
"Coardail rish towse-barel va jeant feiy Nalbin er y gherrid. ta 71% dy leih smooinaghtyn dy lhisagh caa ve currit da gagh Albinagh Gaidhlig 'ynsaghey. Shoh caghlaa mooar. Va reddyn grait ec Arthur nagh geayll mee rieau roie, ga dy vel nice er chredjal ad rish bleeantyn. Dooyrt eh dy nhegin da'n Ghaidhlig croghey er sleih t'er nynsaghey'n chengey sy traa ry heet. As veagh blass y chengey goll er caghlaa. As. ny sodjey, t'eh ro anmagh berchys y chengey y hauail. Adsyn va geaishtagh rish Arthur Cormack. foddee dy row kuse jeu nyn gadley, agh cha ren peiagh erbee gaccan mychione ny reddyn shen va grait echey. Er lhiam pene dy vod oo sheeyney ny dooyrt eh gys Yernish as Britaanish - as eer gys Bretnish. Foddee. Agh cha net mee ro hickyr dy vel berchys ny chengaghyn caillt son dy bragh. Foddee dy jig sorchyn noa dy verchys rish.",
"Son Bretyn, va Jeremy Turner credjal dy lajer dy vel ellyn ny aght niartal ry hoi aavioghey chengey. T'eh gobbraghey marish y ven echey lesh dramaghyn as cloieyn ayns Bretnish son sleih aegey Hid ny cheerey. Shegin cochiangley tradishoon lesh reddyn noa, as shegin jeeaghyn er reddyn ta goll er ayns ymmodee cheeraghyn. Jeih bleeaney as feed er dy henney, va thieyn-cloie ayns Bretyn geiyrt dy chionn er thieyn-cloie ayns Sostyn. Agh nish ta daanys dy liooar ec Bretnee (erskyn ooilley ec Bretnisheyryn) dy gholl gys cheeraghyn elley dy ynsaghey reddyn noa oddys ny Bretnee goaill ymmyd jeh. Cosoylit rish ny cheeraghyn Celtiagh elley, ta Bretyn foddey ny stroshey ayns cooishyn ny thieyn-cloie sy chengey ghooghyssagh. Va'n loayrtys voish Nerin slane anchasley. V'eh er ve reaghit dy beagh peiagh ennagh voish Thie-cloie yn Abban ayns Divlyn, dy beagh eshyn loayrt son Nerin. Agh cha dod eh cheet gys yn Oban kyndagh rish boirey ayns cooishyn-reirey yn thie-cloie. Myr shen, loayr leaghteyr ollooscoill, Daithi Ó hOgain, syn ynnyd jeh. Vrie eshyn y feysht 'C'red ta ellyn?' S'doillee freggyrt y chur. Gyn ourys erbee, va Daithi er chur yn oik er politickeyryn. sharvaantyn theayagh as ellyneyryn ayns Nerin as eshyn briaght jeu 'C'red ta ellyn?' roish my row ny politickeyryn stowal toyrtyssyn er ny h-ellyneyryn. Cha dod eh rieau ansoor kiart y gheddyn - cha nyrrys noadyr. Ta Daithi Ó hOgain smooinaghtyn dy vod ellyn ve gaueagh my she impiroilaghys cultooroil t'ayn. Foddee cruinneydaght (globalisation) cur sorchyn ennagh dy h-ellyn er sleih er egin. Cha nel Daithi coontey monney jeh ' far-ellyn' - Brilart as y lheid. raad nagh vel yn ellyneyr agh cur magh hene-hoilshagh (self-expression). Ta far-ellyn vrisht myr shoh mie dy liooar son cultoor mooar lesh chengey lajer, agh cha nel ee cooie da myn-chultooryn lesh chengaghyn ta fo vaggyrt. Coardail rish Daithi Ó hOgain, sleih ta geearree aavioghey chengaghyn, she sleih quaagh t'ayn er y fa dy vel ad ayns stayd quaagh. Y red smoo, t'eh gra, shen dy livrey yn pobble veih cruinneydaght. Ta ny chengaghyn hene nyn ellynyn, as cha nel eiraght as crootaght scarrit veih my cheilley. Dy ve ynnydagh, shen dy ve co-chadjin (universal). Shegin jeeaghyn y berchys jeh cultoor tradishoonagh da feallagh aegey. Shegin cultoor elley y lhiasaghey. As she shinyn ta gra quoi shinyn. cha nee sleih elley. Erskyn ooilley. sleih ta geearree aavioghey chengaghyn, shegin prinsabyllyn baghtal ve oc.",
"Va'n Cornagh Paul Hodge loayrt mychione y scansh jeh lettyraght. Cha nel eshyn ayns coardailys roosyn ta gra nagh dooar Cornish baase. T'eh credjal dy row ee marroo as dy vel ee goll er aavioghey nish. Haink cragh er y Chorn kyndagh rish yn Aachummey-credjue. Sy cheyoo cash jeig, va'n Lioar-phadjer Vaarlagh currit da ny Cornee er egin. Dirree ad magh as ayns 1549 va'n jeihoo ayrn jeh pobble y Chorn marrooit. Va'n Baarle currit stiagh ayns kialteenyn y Chorn, ny kianglaghyn eddyr y Chorn as e co-heer, y Vritaan, v'ad giarrit, as va Colleish Glasney currit mow (she sy cholleish shen hie ny Cloieyn Mirril Cornagh er screeu). Coardail rish Paul Hodge, va'n sharmane s'jerree ayns Cornish er ny phreacheil ayns 1670, y Cornagh s'jerree nagh row Baarle echey, hooar eh baase ayns 1676, y screeuyn persoonagh s'jerree ayns Cornish, v'eh scruit ayns 1776, as hooar ny loayrtee dooghyssagh s'jerree baase mysh 1 800.",
"Va'n aavioghey currit fo raad ayns 1904 ec Henry Jenner, y fer ren creearey jeh Gaelg loayrit ayns 1874. Eisht, chroo Robert Morton Nance Cornish Unnaneyssit lesh aght-screeuee jeianagh as haink yn aavioghey dy ve ny smoo niartal. Ta Paul Hodge credjal dy vod y Chornish goll er aavioghey dy kiart liorish daanyn, skeealyn, thieyn-cloie, kiaulleeaght as filmyn. Loayr eh ram mychione fir-screeuee as possanyn-kiaullee. As yeeagh eh sambil jeh filmyn Cornish da chaghteryn. Ta ny Cornee er yannoo dy mie mirrilagh as ad jannoo filmyn sy chengey oc hene - t'ad cur nearey er ny Manninee. She Fanch An Hennaf hug y loayrtys ass lieh yn Vritaan. T'eh ny ellyneyr graafagh as studio echey ayns Locronan. Yeeagh eh posteyryn va jeant echey hene da ny chaghteryn, posteyryn as Britaanish orroo. Smooinaght va ry gheddyn ayns gagh nane jeh ny shey loayrtyssyn: shegin da'n ellyn ve mie er baghtal as shegin jee ve yn chied red -cha nhegin da'n ellyn ve ny red taghyrtagh ta ny s'inshley na'n chengey.",
,Summary
,"Delegates at the recent Celtic Congress at Oban listened to lectures from the six Celtic countries on language revival through the arts - singing, music, theatre, literature and the visual arts. A common theme was that the art has to be very good indeed and not just some incidental thing involved with language revival. One speaker emphasised the risk to threatened languages and cultures from forms of art imposed by globalisation - art as cultural imperialism."
Brian Stowell,
