Manx,English
"Shenn noi Noa, ny Firrinagh noi Foalsey.",
,
"Bentyn rish ny h-aghtyn ta ny shey chengaghyn Celtiagh goll er lhiasaghey (developing), ta un chosoylaght ayn: paart dy leih ta coontey ad hene dy ve nyn Albinee/ Gornee/ Manninee/ Mretnee/ Mritaanee/ Yernee dooie, cha nel ad lane wooiagh dy vel joarreeyn t’er jeet gys y cheer, dy vel ad gobbraghey son chengey ny cheerey. Myr sampleyr. Manninagh ny ghaa nagh vel Gaelg echey ny eck. T’ad beggan corree d’akin ‘joarree’ as Gaelg echey ny eck: ‘Cre’n daanys! Cheet gys yn Ellan ain as lhiggey er dy vel ad nyn Manninee!’ Gyn ourys. ta’n lheid taghyrt ayns gagh cheer Cheltiagh. Ny Manninee ta smooinaghtyn myr shen, foddee dy vel ad corree nagh vel Gaelg oc hene. foddee dy vel troo oc er ‘joarreeyn’ as Gaelg oc. toddee dy vel ad coontey yn Ghaelg dy ve boghtynid. She cooish chramp t’ayn. cooish ta cheet rish leer vaghtal ayns y daa heer Cheltiagh sloo. Mannin as y Chorn.",
"Y laa elley. cheayll mee mychione Sostnagh va loayrt rish Manninagh. Dooyrt y Sostnagh: ‘Cha nee Manninagh mish as cha nee Manninagh my ven, agh she Manninee my phaitchyn. V’ad ruggit ayns Mannin’. ‘S’cummey shen’, dooyrt y Manninagh. ‘Cha nod dty phaitchyn ve nyn Manninee -cha nee Manninee ny paarantyn oc’. Dy beagh ayr as moir ny paitchyn shen er ve ruggit ayns Mannin, foddee dy beagh y Manninagh arryltagh dy ghra dy vel ny paitchyn Manninagh. Agh t’eh ny smoo liklee dy vel y Manninagh shoh laccal ny paitchyn dy ve voish sluight dy henn Vanninee as enmyn myr Kinnish. Kerruish ny Mylchreest orroo. Feer vie. Ta mee toiggal y barel shen, agh ta doilleeid ayn. Cre cho dooie as ta Manninagh dooie? Cre cho foddey as t’ou goll erash? Ta sliennoo Sostnagh orrym pene. agh ta lught Stowell er ve ayns Mannin rish keeadyn ny bleeantyn. Dy gerrid erreish daue v’er jeet dys Mannin. va’n ennym oc screeut myr ‘Mac Stoyll’. soilshaghey dy row Gaelg oc. Agh vel mish ny s’Manninee na peiagh ennagh haink dy chummal ayns Mannin paart dy vleeantyn er dy henney, peiagh ta graihagh er Mannin as y Ghaelg, peiagh vees tannaghtyn ayns Mannin? S’cosoylagh dy niarragh sleih dy liooar dy vel mee ny s’Manninee na’n peiagh shen, er y fa dy row mee ruggit as troggit ayns Mannin, mastey sleih va smooinaghtyn er aghtyn Manninagh. Agh ta ny h-aghtyn Manninagh goll er caghlaa car y traa. myr v’ad rieau. Va lught Stowell sluggit stiagh ec Mannin keeadyn dy vleeantyn er dy henney as haink ad dy ve nyn Manninee Gaelgagh. Y laa t’ayn jiu. ta’n shenn Vanninaghys foddey ny sloo lajer. Ny yei shen as ooilley. ta’n Manninaghys toast ayn. As er lhiam pene nagh lhisagh shin jiooldey adsyn ta geearree gra Manninagh roo hene.",
Ta sleih dy liooar cheet dy chummal ayns Mannin as feddyn nyn bargys persoonagh. Lurg paart dy vleeantyn. ta kuse jeh’n sleih shoh cheet dy ve corree kyndagh rish caghlaa erbee ayns Mannin. By vie lhieu freayll Mannin jeeragh myr v’ee tra haink ad - ‘V’ad shid ny laghyn”. As paart dy vleeantyn er dy henney. va shenn Vanninagh loayrt mychione sleih va cheet dy chummal ayns Mannin as dooyrt eh red goll rish: “Y dooinney haink er y vaatey sy voghrey. t’eh myskidagh rish y dooinney ta cheet er y vaatey syn astyr’. Ta’n lheid taghyrt ayns ymmodee cheeraghyn teiy ny cruinney.,
"Sleih dooie va ruggit as troggit ayns shenn tradishoon. ta toast cummal sy cheer oc hene. cha nyrrys dy vel ad jeant corree tra t’ad smooinaghtyn dy vel sleih elley “geid” y tradishoon oc. Erskyn ooilley. she cooish vettey yn chenn chengey. Ayns gagh cheer Cheltiagh, haink ymmodee sleih dy smooinaghtyn nagh row yn chengey ashoonagh oc ny red vondeishagh. Tra t’ad fakin ‘joarreeyn’ gaavioghey yn chengey ashoonagh. ta kuse dy Cheltiee cheet dy ve imneagh as corree.",
"Ta jeeaghyn dy vel anchaslyssyn mooar dy liooar eddyr staydyn ny chengaghyn Celtiagh ec y traa t’ayn. Cosoylit rish ny chengaghyn elley. ta’n Vretnish jannoo dy mie mirrilagh. Ta claareyn-chellveeish bioyr ry akin ayns Bretnish as kiaull-pop breeoil ayns Bretnish ry chlashtyn. Shimmey scoill raad t’ad gynsaghey trooid Bretnish. S’mie lesh paarantyn dy liooar nyn baitchyn y chur gys scoillyn-Bretnish er y fa dy vel ynsagh feer vie ry gheddyn ayndaue. Feer vennick, cha nel Bretnish ec lheid ny paarantyn shen. As t’eh jeeaghyn nagh vel yn earroo dy Vretnisheyryn gaase ny sloo nish. Agh ec y traa cheddin. ta’n Vretnish cheet dy ve ny sloo lajer ayns ny h-ardjyn va “dooghyssagh” jee. ny h-ardjyn ayns Bretyn twoaie as mygeayrt Caerfyrddin. myr sampleyr. Ta shoh kyndagh rish yn eirinys goll sheese, Bretnisheyryn eginit faagail. as Baarleyryn garraghey stiagh.",
"Sy Vritaan ta foast earroo mooar dy Vritaanisheyryn dooghyssagh er mayrn. agh t’ad bunnys ooilley shenn. As t’eh jeeaghyn dy vel ram jeh’n chenn sleih shoh cheet dy ve corree tra ta Britaanee aegey cur shilley orroo. prowal dy hareaghey yn Vritaanish oc. ‘Ta shin jannoo assee da’n chengey’, ta ny shenn loayrtee dooghyssagh gra. ‘Cha nel y Vritaanish eu kiart’. Cha nel y scoltey shoh eddyr y chenndiaght as yn aeglagh foaysagh. Ny yei shoh as ooilley. ta ny Britaanee er nyannoo obbyr virrilagh lesh y chengey oc.",
Ta’n scoltey shoh eddyr shenn loayrtee dooghyssagh as ynseydee ry akin ayns Nalbin as Nerin neesht. Agh. d\ firrinagh. she dooghys sheelnaue t’ayn. son y chooid smoo. y shenn argane eddyr shenn sleih as sleih nagh vel shenn - argane jeant ny smessey liorish doilleeidyn-chengey.,
"Lieh-cheead blein er dy henney ayns Mannin. sleih va gynsaghey Gaelg, mennick dy liooar v’eh inshit daue (ec sleih nagh row Gaelg oc) ‘Cha nel y Ghaelg eu goll rish Gaelg ny shenn Vanninee”. Va blass ny h-ynseydee smoo Baarlagh. son y chooid smoo. agh adsyn flaaoil. v’ad abyl loayrt rish loayrtee dooghyssagh as va dy chooilley pheiagh toiggal dy chooilley pheiagh elley. C’red elley oddagh oo jerkal rish?",
