Manx,English,Notes
LHAIH mee er y chiaghtin lioar enmyssit “The Languages of the British Isles Past and Present” liorish W. B. Lockwood. ,I read in the week a book called “The Languages of the British Isles Past and Present” by W. B. Lockwood. ,
"Lioar suimoil t’ee agh, atreih! Aynjee, ’sy rheynn bentyn rish Gaelg Vanninagh ta ny focklyn shoh goll er screeu[1] —","It’s an interesting book but, oh no! In it, in the section concerning Manx Gaelic, these words are written — ","[1] goll er screeu] ‘being written’, but here evidently intended to mean ‘are written’ for which we would expect [er ny screeu]. "
"“A careful enquiry just after the Second World War showed that only a score of native speakers were then left, all aged persons who had used Manx in their childhood ... ten years later these last guardian of the native tongue of Ellan Vannin were no more. Though Manx is extinct a number of Gaelic expression have passed into the English used locally.”",,
Myr yiarragh ny Yernee “Ta’n chooish caillt reesht!”,As the Irish would say “The thing is lost again!”,
     Cre woish ta ny ollooyn shoh geddyn yn ‘fys’ oc?,     Where are these professors getting their ‘knowledge’ from?,
Nagh vel ad rieau cheet lesh shilley er Mannin?,Don’t they ever come to visit the Isle of Man?,
T’ad lhaih lioaryn scruit ec Jackson as y lheid as t’ad credjal dy vel Gaelg marroo ’syn Ellan.,They read books written by Jackson and so on and they believe that Manx is dead in the Island.,
"Foddee dy jinnagh Audery screeu rish Professor W. B. Lockwood, f/c Deutch Ltd., 105 Great Russell Street, London, W.C.1, ginsh da dy vel marranys mooar echey as cur dasyn yn soilsheen ta mee aa-chlou ’sy cholloo shoh as goit aym ass yn earishlioar “Manxman” ta kiart er jeet magh.","Maybe Audery would write to Professor W. B. Lockwood, f/c Deutch Ltd., 105 Great Russell Street, London, W.C.1, telling him that he has a big error and give him the advert I am reprinting in this column and taken by me out of the “Manxman” magazine that has just come out.",
     Ta’n soilsheen shoh cur aggle orrym!,     This advertisement frightens me!,
T’eh dy my ghreinnaghey dy chooilleeney yn obbyr er yn ’ocklioar dy tappee.,It is urging me to complete the work on the dictionary quickly.,
"Bee eh cheet magh mysh Laa Tinvaal shoh cheet, son mie ny sie.","It will be coming out around next Tynwald Day, for good or bad (come what may).",
Cha noddym jannoo veg mychione echey nish.,I can’t do anything about it now.,
Bee marrannys ayn gyn ouyrys agh ’sy lhing ayms cha ren peiagh erbee elley cur laue da lheid yn obbyr as v’eh orrym dy yannoo eh my lomarcan agh son cooney mooar voish Brian Mac Stoyll as my chaarjyn aegey ren cur ny kaartyn ayns oardagh er my hon.,"There will be errors in it no doubt but in my era no one else put a hand to such a job and I had to do it alone, except for great help from Brian Stowell and my young friends who put the cards in order for me.",
Mannagh beagh y fockleyr jeant aym pene cha beagh eh er ve scruit er chor erbee as veagh y Ghaelg goll naardey beggan er veggan gyn focklyn noa cheet stiagh aynjee derrey veagh ee slane dyn-ymmyd da ny Gaelgeyryn aegey.,"Were it not that the dictionary was done by myself, it wouldn’t have been written at all and Manx would be decaying little by little without new words coming in to it until it would be completely useless for the young Manx speakers.",
Professor Lockwood apparently doesn’t know that it is my generation which rescued Manx from the last guardians of the native tongue of Ellan Vannin.,,
BREAGAGH.,BREAGAGH.,
POOAR VEIH CHESH-VEAN Y VRENEEN: CRE CHO GAUEAGH?,POWER FROM THE NUCLEUS OF THE ATOM: HOW DANGEROUS?,
"Myr screeu mee ayns Ayrn I jeh ny artyn shoh, ta ymmodee sleih treishteil dy jean pooar veih’n vreneen shin y livrey veih gyere-ghaue ny bree (the energy crisis).","As I wrote in Part I of these articles, many people hope that power from the atom will deliver (release) us from the energy crisis.",
"Dy hoiggal yn chooish shoh ny share, lhig dooin jeeaghyn er shennaghys as fishig chesh-veanagh.","To understand this subject better, let’s look at history and nuclear physics.",
     Va kuse dy henn Ghreagee credjal dy row dy chooilley nhee jeant ass floagyn ny breneenyn.,     There were ancient Greeks who believed that everything is made from specks (particles) or atoms.,
Agh cha row ad arryltagh ny abyl dy phrowal dy row yn smooinaght shoh kiart.,But they weren’t willing or able to prove that this opinion was correct.,
"Keeadyn as keeadyn dy vleeantyn lurg lhing ny shenn Ghreagee, hoilshee John Dalton, fer-ynsee Sostnagh, yn sheiltynys breneenagh echey.","Hundreds and hundreds of years after the era of the ancient Greeks, John Dalton an English man of learning, described his atomic theory.",
"Ec y toshiaght jeh’n nuyoo cheead jeig, dooyrt Dalton dy vel gagh nhee jeant ass breneenyn as ren eh cur er bun yn sheanse jeh kemmig. ","At the beginning of the nineteenth century, Dalton said that everything is made out of atoms and he established the science of chemistry.",
"Roish feer foodey, hooar skeeandee magh dy vel daa horch jeig as kiare feed dy vun-stoo ayn er y teihll.","Before very long, scientists discovered that there are ninety-two sorts of element on earth.",
"Ta shen dy ghra, dy dooghyssagh, ta daa horch jeig as kiare feed dy vreneen ayn.","That is to say, naturally, there are ninety-two types of atoms.",
Ta gagh bun-stoo jeant ass breneen er-lheh.,Each element is made out of a particular atom.,
She stoo-ushtey yn bun-stoo smoo neuchramp.,Hyrodgen is the most simple element.,
Shen dy ghra dy vel echey yn breneen smoo neuchramp.,"That is to say, that it has the simplest  atom.",
"Er y teihll shoh, she urraaniu yn bun-stoo smoo cramp.","In this world, uranian is the most complex element. ",
     Sy cheead shoh chaie (as roish shen) va fys ec sleih dy vel bun-stooghyn sniemmey ry cheilley as jannoo co-vroojidyn.,     In the past century (and before that) people knew that elements combine together and make compounds.,
"Myr sampleyr, my ta stoo-ushtey as ossagien cheet ry cheilley dy cooie, ta ushtey goll er croo.","For example, if hydrgen and oxygen come together suitably, water is created.",
"She co-vroojid yn ushtey, jeant ass daa vun-stoo (stoo-ushtey as ossagien).","The water is a compound, made from two elements (hydrogen and oxygen).",
"Tra ta ushtey goll er croo ass stoo-ushtey as ossagien, ta breneenyn jeh stoo-ushtey as ossagien sniemmey ry cheilley as jannoo co-vreneenyn jeh ushtey.","When water is being created from from oxygen and hydrogen, atoms of hydrogen and oxygen combine together and make molecules of water.",
"Dy firrinagh, bare dooin gra dy vel dy chooilley red jeant ass co-vreneenyn as cha nee breneeyn.","Actually, we’d be better saying that everything is made from molecules and not atoms.",
Ta’n co-vreneenyn jeh ushtey (daa vreneen jeh stoo-ushtey as breneen jeh ossagien sniemmit dy cheilley liorish ‘geuley’ lectragh) neuchramp dy liooar.,The molecule of water (two atoms of hydrogen and an atom of oxygen joined to each other by an electric chain) is simple enough.,
"     Feer vie, shione dooin nish dy vel gagh nhee jeant ass co-vreneenyn as dy vel co-vreneenyn jeant ass breneenyn.","     Very well, we know now that everything is made from molecules and that molecules anre made out of atoms.",
