Manx,English
"Cenedl Heb laith, Cenedl Heb Galon.",
"Cheer Gyn Chengey, Cheer Gyn Chree.",
,
,An article in the Times Educational. Supplement. charts the success in the fortunes of the Welsh language. It ascribes this success to the bi-lingual and Welsh-medium policies adopted by many of the schools. There is even a danger that there will soon be a shortage of teachers to keep pace with the demand.
,
Ta art ayns yn Times Educational Supplement jeh'n l5oo Jerrey Geuree mychione immeeaght yn chengey Vretnagh ayns ny schoillyn. She'n chied 'er jeh artyn mychione mynchengaghyn mygeayrt Ny hEllanyn Goaldagh as bee art ayn mychione Gailck dy-gerrid.,
"Ny sloo ny keead vlein er-dy-henney va paitchyn loayrt ass Bretnish kerrit, ny laghyn t'ayn jiu ta Bretnish eginagh myr chengey er Ny Coorseyn Ashoonagh. Tammylt beg roish y Nollick va Billey yn Chengey Vretnagh currit magh. Tra ta'n billey shoh cheet dy ve ny slattys bee Bretnish as Baarle cochorrym fo'n leigh. Myr shoh, beggan er veggan, ta Bretyn cheet dy ve ny cheer daa-hengoil. Ta speeideilys yn Bretnish ayns ny schoillyn yn oyr smoo scanshoil son yn aght ta smoo arrym currit da'n chengey.",
"Mastey ny paitchyn ta eddyr three as queig bleeaney jeig dy eash ta kiare as feed ass y cheead loayrt assjee cosoylley rish hoght jeig 'sy cheead jeih bleeaney er-dy henney. Ta'n earroo jeusyn ta loayrt assjee fud-ny-cheerey tannaghtyn ec mysh 500,000. T'eh bunnys shickyr dy aasee yn earroo shoh ayns ny laghyn ry-heet.",
Ec y toshiaght jeh'n cheead-vlein shoh va sleih ayn slane noi g'ynsaghey Bretnish eer ayns ny buill v'ee ny chied hengey. Va'n chied schoill boayl v'ad g'ynsaghey trooid Bretnish currit er bun ayns 1939 ec Aberystwyth. Doshil yn chied LEA bun schoill ayns 1947 ec Llanelli.,
"Ayns 1990 va mysh 65 'sy cheead jeh ny vun-schoillyn g'ynsaghey paart dy reddyn ec y chooid sloo trooid Bretnish. Ass ny 240 schoillyn ardjey va 60 jeu daa hengoil ny ""Loayrt Bretnish."" Ga dy vel yn chooid smoo jeu ry-gheddyn ayns Dyfed as Gwynned ta palchey dy leih ayns ny ardjyn smoo Baarlagh g'eearree schoillyn Bretnagh. Ta aggyrtys mooar ayn son tooilley fir-ynsee as ta treiltyssyn ayn dy g'aarlaghey fir-ynsee ta g'ynsaghey trooid Baarle ec y tra t'ayn. Eer lesh ny jannooaghyn shoh ta aggle mooar ayn nagh bee fir-ynsee dy-liooar. ",
"Ta'n art goll sodjey loayrt mychione ny vondeishyn ry-gheddyn liorish ny paitchyn. Ta'n Olloo Schoill Vretyn smooinaghtyn dy vel vondeishyn er-lheh cultooragh, ayns geddyn obbyr as er-yn-oyr dy vel buntowshan ynsaght share ayns ny schoillyn Bretnagh. Ta ny paitchyn g'ynsaghey lhaih ny s'bieau trooid Bretnish er-yn-oyr dy vel yn aght lettraghagh ayns Bretnish ny s'aasey ny ayns Baarle. ",
"Myrgeddin, adsyn ta daa-hengoil feddyn eh ny s'aasey dy ynsaghey chengaghyn elley. Dooyrt fer-ynsee yn Rangish dy vel cummaghyn ny vreearyn cosoylley roosyn ayns Bretnish as myrgeddin ta enmyn firrynagh as bwoirrinagh ayns nyn yees jeu.",
,
Colin y Jerree,
