Manx,English
FEAILLEY EDDYRASHOONAGH FILLYM AS CHELLVEEISH NY CELTIEE,
,
"Goll rish y Cohaglym Celtiagh, ta Feailley Eddyrashoonagh Fillym as Chellveeish ny Celtiee goll er cummal dy chooilley vlein. As, goll rish y Cohaglym, t'ee goll er cummal coardail rish claare reaghit, ayns gagh cheer Cheltiagh, nane lurg nane - er-lhimmey jeh Mannin. Cha nel Mannin er y rolley er y fa nagh vel chaghter Manninagh er Bing Hecktyragh yn 'eailley, as cha nel Manninee er chur stiagh filmyn ny feeshagyn rish bleeantyn. Dy jarroo, va caslys-cheerey ayns lioaran gloasagh y Feailley ayns 1996. As (fuirree rish) sy chaslys-cheerey shen cha row Mannin ry akin.",
,
"Phrow skimmee-feeshag Scoill Ard Phurt ny h-Inshey dy chur feeshag stiagh son Feailley 1997, vees goll er cummal sy Chorn, ayns Porthia (St Ives). Dooyrt Bing yn 'eailley dy noddagh yn 'eeshag Vanninagh ve coontit lesh stoo veih'n 'ard Albinagh'. Agh cha noddagh feeshag Phurt ny h-Inshey goll er taishbyney ec yn 'eailley er y fa dy row rouyr stoo cheet veih'n 'ard Albinagh'. (Cha nel Nalbin ayn myr cheer agh myr 'ard').",
,
"Cha nod ny Manninee cur y loght er y Ving shoh dy bollagh, ga dy vel kuse jeu sonnaasagh dy liooar. Shimmy feailley as chaglym Celtiagh t'ayn raad nagh vel Manninee ry-akin as ta sleih elley briaght 'C'raad ta ny Manninee?' (my ta fys oc dy vel Mannin ayn er chor erbee). Shegin da ny Manninee hene jannoo ny smoo dy chosney stiagh syn 'eailley shoh.",
,
"Ec yn 'eailley ayns 1996, ayns Bangor ayns Bretin, v'eh baghtal ry-akin nagh vel caarjys mooar eddyr ny colughtyn mooarey as ny colughtyn beggey. Ny colughtyn mooarey, shen y BBC, HTV, Grampian as myr shen. Ny keayrtyn, cha nel agh peiagh ny ghaa gobbraghey da ny colughtyn beggey. As ayns y vean, foddee, yiow shiu Sianel Pedwar Cymru (Ammyr Kiare Vretin) as Teilifis na Gaeilge, ta thalk noa. Y chooid smoo dy 'leih er Bing yn 'eailley, t'ad nyn shecktyree jeh ny colughtyn mooarey.",
,
"Veagh oo smooinaghtyn dy beagh ny colughtyn beggey currit dy bollagh da ny chengaghyn Celtiagh as jannoo filmyn as feeshagyn 'Celtiagh'. As dy beagh ny colughtyn mooarey currit da cosney argid as jannoo neu-nhee jeh ny chengaghyn quaagh shid. Ta paart jeh'n 'irriney ayns shen, agh ta'n skeeal foddey ny smoo cramp na shen. Dy ghoaill toshiaght, ta paart jeh deiney mooarey y Ving gobbraghey dy jeean son ny chengaghyn, as paart jeh ny colughtyn beggey, cha nel monney anaase oc er yn Cheltiaghys.",
,
"Ec yn 'eailley ayns Bangor ayns 1996, va sleih feer voirit mychione yn traghtys (commercialism). She Bob Collins, shecktyragh voish RTE, ren cur yn ardloayrtys. Dooyrt eshyn dy vel yn chaghnoaylleeaght as yn traghtys er chaghlaa reddyn son dy bragh. Claaryn chellveeish ta cur cultooryn dooghyssagh er nyn doshiaght, t'ad ayns gaue mooar feiy ny cruinney. T'ad goll dy tappee dys stayd raad vees dy chooilley chlaare chellveeish ny red ry-hoi cosney argid dauesyn as ronnaghyn oc ayns ny colughtyn-chellveeish. Mannagh vees claare cosney argid, jarrood eh, cha bee eh jeant.",
,
"Dooyrt Mnr Collins dy row ny Bretnee er ve feer aighoil dy gheddyn S4C (yn Ammyr Vretnish). Cha jinnagh ny hAlbinee ny ny Yernee geddyn lheid yn argid shen, ga dy row Bing Chellveeish Gaidhlig jannoo dy mie. As she red yindyssagh dy row Teilifis na Gaeilge currit er bun. As red scammyltagh dy row ny Frangee foast cur y Vritaanish fo chosh. Va ny Frangee gra dy row ad fendeil 'cultoor Oarpagh' noi boghtynid Americanagh agh v'eh doillee shen y chredjal tra v'ad marroo myn-chultooryn Oarpagh.",
,
Heill Bob Collins dy lhisagh yn 'eailley cur oltaghey da cooishyn radio chammah as cooishyn chellveeish. Cha lhisagh baarney ve eddyr chellveeish as radio. Eisht hie eh er dy ve arganagh. Row yn 'eailley feeu? Row y sleih va goaill ayrn aynjee graihagh er ve ymmyllagh (peripheral)? Row ad caggey shenn chaggaghyn? V'eh quaagh dy row coobbyr goan agglagh. V'eh ymmyrchagh dy hayrn sleih noa stiagh (Bee fys mie ass towse ec lhaihderyn ennagh er lheid y stoo shoh!).,
,
