Manx,English
Lettyraght Noa ny Celtiee,
,
"Tra va mee er laghyn seyrey ayns Gaillimh mleeaney, chionnee mee lioar feer vie ta enmyssit 'The prose literature of the Gaelic Revival, 1881 - 1921', liorish Philip O'Leary, va currit magh ec yn ollooscoill-steat ayns Pennsylvania ayns 1994. Shoh yn sorch dy lioar ta mee shirrey rish bleeantyn dy liooar. Va mee ricau gindys mychione y chooish shoh: va'n eab dy aavioghey Yernish feer, feer scanshoil er aght politickagh. Ren yn eab shoh cooney dy niartal dy ghreinnaghey Yernee dy irree magh ayns 1916 as lurg shen va steat Yernagh currit er bun. Agh, ny yei shen as ooilley, ga dy vel lioaryn-shennaghys gimraa Conradh na Gaeilge (Gaelic League) as gra cre cho scanshoil as v'eh keead blein er dy henney, s’goan y fys ta ry gheddyn mychione lettyraght ayns Yernish ec y traa shen as s'goan y fys mychione ny reddyn va olteynyn y Chonradh cur geill da. Ta'n lioar shoh feer foaysagh er y fa dy vel eh currit da ny cooishyn shen. As foddee dy vel eh cowreydagh (significant) dy row y lioar shoh currit magh ayns ny Steatyn Unnaneysit as cha nee ayns Pobblaght Nerin, raad t'eh fassanagh dy yannoo beg jeh ashoonaghys Yernagh as dy ghra dy row Padraig Mac Piarais myr fashistagh keoi va rieau geearree ourallyn-folley. Son shickyrys, cha daink Nerin dy ve ny cheer seyr as taitnyssagh myr va lught Irree Magh 1916 jerkal. Agh cha nod y loght ve currit er Mac Piarais as e chumraagyn son shen. As fegooish Irree Magh 1916, cha beagh y Tiger Celtiagh ayn, mie ny sie.",
,
"Ta'n lioar shoh jeeaghyn dooin dy vel y doilleeid cheddin ec ooilley ny Celtiee as, dy jarroo, ec gagh pobble as chengey oc va/ta goll sheese y liargagh. Dy chroo lettyraght noa sy chengey ain, jeanmayd croo lettyraght ta undinit sy teihll t'ayn nish ny sy teihill ta er ngoll shaghey? As my ta shin reih yn seihll t'ayn nish, jean shen cur yn olk er shenn sleih nagh vel slane ayns foayr jeh aavioghey'n chengey? Myr v'eh rieau (as shen myr t'eh foastagh, agh cha nel y caggey cho jeean as v'eh) va daa phossan ayn ayns Nerin mysh keead blein er dy henney. Ta ughtar y lioar shoh, O'Leary, gra 'nativists' ('sleih dooie') as 'progressives' ('jeianee') roo. Va'n 'sleih dooie' geearree freayll magh lettyraght joarree as lhiantyn rish skeealyn ny cheerey as skeealyn yn theay. Erskyn ooilley, va kuse jeh'n 'sleih dooie' coontey lettyraght Vaarlagh dy ve sollagh as scammyltagh, gollrish lettyraght ny sornaigyn. As va kuse jeh'n 'sleih dooie' laccal goll erash keeadyn dy vleeantyn as goaill ymmyd jeh'n Yernish 'ghlen' va ry gheddyn eisht! Agh, son y chooid smoo, va'n 'sleih dooie' as ny 'jeianee' ayns coardailys dy begin daue goaill ymmyd jeh Yernish y phobble myr v'eh, ga dy row doilleeidyn ayn kyndagh rish tree fo-ghlaraghyn.",
,
"Er y laue elley, va ny 'jeianee' geearree croo lettyraght va dellal rish y seihll jeianagh. Chammah's lettyraght ayns Baarle, v'ad geearree jannoo studeyrys er lettyraght ayns chengaghyn elley, gollrish Frangish, Germaanish as Rooshish. Ec y traa cheddin, va paart jeh ny 'jeianee' gra dy begin goll erash hoshiaght as goll er-oi lurg shen tra veagh undinys fondagh jeant son lettyraght jeianagh ayns Yernish. Va Padraic Ó Conaire fer jeh ny 'jeianee' as v'eh slane ayns foayr jeh screeu mychione cooishyn nagh row tradishoonagh, cooishyn veagh cur yn olk dy bollagh er ymmodee Yernee - erskyn oilley er yn Agglish Chatoleagh. Agh eer eshyn, myr red strateyshagh (strategic), v'eh ayns foayr jeh '... troggal boalley mygeayrt Nerin! Boalley jeih cubit as feed er yrjid .... cha jinnins lhiggey da un eie cheet stiagh veih'n teihll cheu-mooie.' Va Ó Conaire laccal shoh myr coadey shallidagh gys veagh cultoor as lettyraght Ghaelagh lajer ec ny Yernee reesht. Agh va sleih elley laccal boalley beayn mygeayrt Nerin dy 'reayll ee 'glen'.",
,
"Myr shen, myr ta Philip O'Leary jeeaghyn dooin, ny keayrtyn va sleih sy daa phossan smooinaghtyn er yn aght cheddin as ny keayrtyn va caggey jeean ayn. Va Padraig Mac Piarais ayns possan ny 'jeianee', agh ny yei shen screeu eh stoo dy liooar ayns Yernish va cooie da'n 'sleih dooie'. Foddee v'eh goaill aggle roish cur yn olk er ny thousaneyn dy loayrtee dooghyssagh va ayn ec y traa shen. Agh ayns 'An Claidheamh Soluis' ('Yn Cliwe Sollysh') - earishlioar Chonradh na Gaeilge - va Mac Piarais mennick dy liooar soie orroo nagh row agh kinjagh screeu as loayrt mychione seihll va geddyn baase eer sy lhing echeysyn.",
,
"Bunnys keead blein er dy henney, screeu Padraic Ó Conaire oorskeeal enmyssit 'Deoraiocht' ('Eebyrtys'). Ta'n oorskeeal soiet ayns Lunnin as ta'n sleih ayn quaagh dy liooar. Ta cooishyn syn oorskeeal nagh vod oo feddyn ayns pargys conrieugh er y cheer Yernagh. Hug y lioar olk er saggyrtyn fergagh - as er Yernee elley. Va’n lioar soiet ayns Sostyn ny paganee as va reddyn scammyltagh ayn nagh lhisagh Yernagh eer loayrt mychione. Myr shen, va'n lioar hene currit ayns eebyrtys.",
,
"Son y chooid smoo, er lhiam dy dooar y 'sleih dooie' y varriaght. Va bunnys ooilley'n lettyraght ayns Yernish mychione yn shenn seihll sauchey. Va Yernee (dy hoikoil) cur ooashley da seihll va marroo hannah ny goll magh ass. Foddee oo toiggal shen, agh va eabbyn dy chroo stoo feer noa currit fo chosh. Ec y traa cheddin, va'n reiltys Yernagh jannoo beg jeh ny thousaneyn dy Yernee va eginit faagail y Ghaeltaght as buill elley dy gholl gys America, Sostyn as cheeraghyn elley. Screeu Myles na gCopaleen 'Yn Beeal Boght', lioar aitt ta craidey mysh ny cooishyn shoh. Ayns y lioar shoh, ta meer raad ta politickeyr mooar cheet voish Divlyn sy ghleashtan stoamey echey. Ta possan dy Ghaelgeyryn boghtey goll er chymsaghey ry cheilley dy chlashtyn loayrtys y dooinney scanshoil shoh. Ta'n dooinney mooar greinnaghey ny Gaelgeyryn boghtey dy loayrt yn chengey Ghaelagh ny lomarcan, dy ennal aer Gaelagh, dy smooinaghtyn er aghtyn Gaelagh - Gaelagh, Gaelagh car y traa. Ta Gaelgeyryn ennagh tuittym sheese marroo kyndagh rish accrys as ta'n fer scanshoil goll erash gys e heihll Baarlagh ayns Divlyn.",
,
"Keayrt dy row ayns Lerpoyll ayns brastyl-oie Yernish, ren mee gimraa yn lioar shoh, 'Yn Beeal Boght'. Va shenn Yernagh sy vrastyl va cho corree as dy ren eh faagail y brastyl, bunnys. Smooinee eshyn dy row y lioar noi ny Yernee! As shen y doilleeid. Shegin dooin cur arrym da'n chenn seihll as croo lettyraght noa ec y traa cheddin. Er lhiam dy vodmayd jannoo shen, agh cha bee eh aashagh.",
,
Brian Stowell,
,
,Summary
,
,Endangered languages face the problem of creating a new literature which deals honestly with the world today but does not rubbish past traditions.
