Manx,English
Sostyn Voght.,
,
,"The continuing decline of England is discussed, along with its global effects on the insular Celts. Like it or not, English reaction has created a gloomy political scene. There are signs of hope, however, such as improved prospects in Scotland."
,
"Ayns daan ard-ghooagh screeut ec Yernagh keeadyn dy vleeantyn er dy henney, ta'n bard keayney mysh yn aght ta'n cheer echey as e cultoor goll er spooilley ec ny joarreeyn barraragh woish Sostyn. Ayns Nerin ec y traa shen, cha dod monney Yernee credjal dy row mieys erbee ry-gheddyn ayns Sostnagh erbee. Va'n bard jeeaghyn sy traa ry-heet as eh smooinaghtyn er red erskyn credjal: seihll fegooish Sostnee niartal. Screeu y bard y linney shoh: ""As eer ny Sostnee hene, foddee dy vow adsyn hene baase laa ennagh"". Ta'n laa shen cheet nish, foddee, as ta shinyn, ny Celtiee woish ny h-ellanyn shoh, er-chee tuittym sheese marish ny Sostnee ayns commeeys quaagh. Ta'n wheeyl vooar er chassey mygeayrt harrish keeadyn dy vleeantyn. Haink ny Sostnee as ny Normannee, hug ad ny Celtiee (as y theay Sostnagh) fo-chosh, varr ad cultooryn ny Celtiee, bunnys; as nish ta ny Sostnee hene goll sheese y liargagh. As t'eh jeeaghyn nagh vel niart ny spyrryd dy liooar ec ny Celtiee ellanagh dy scapail woish yn atchim shen. As y red smoo aitt: she America, cheer va crooit ec Sostyn son y chooid smoo, ta plooghey Sostyn er aght ennagh.",
"Haink ny smooinaghtyn shoh ayns my chione tra lhaih mee mychione traaght (essay) va screeut ec olloo Bretnagh enmyssit J.R. Jones as eh screeu mysh Bretnaghys as spyrryd y Thalloo Bretnagh. Ta'n olloo shoh screeu mysh y pian jeh eebyrtys. Agh t'eh gra dy vel red ayn ta kiart cho piandagh as eebyrtys, red nagh vel caghlaait dy aashagh noadyr: ta'n red shoh y fys dy vel y cheer ayd faagail uss. Cha nel uss faagail dty heer: ta dty heer faagail uss! Ta dty heer goll er jiole voyd as cheet dy ve lesh cheer elley as lesh ard-veenid elley.",
"Lhaih mee y stoo shoh ayns pabyr-naight Sostnagh, screeut liorish earisheyr enmyssit Neal Ascherson as eh smooinaghtyn er yn aght ta Sostyn goll sheese y liargagh nish.",
"Ayns ennym Yee, shione dooinyn, ny Celtiee, y smooinaght shen: ''ta my heer faagail mee"". Ayns ny king ain, ta ram jeh'n Cheltiaghys faagit myr dreamal. Agh mygeayrt y mooin, ta'n seihll cheet dy ve ny smoo joarree gagh laa. Cha nel niart ain er. Ta'n red cheddin cheet er ny Sostnee nish. Cha nel ad shickyr mysh reddyn syn aght v'ad keayrt dy row. Cha nel fys mie oc orroo hene. Ta ny Frangee as ny Germaanee as sleih elley coontey ny Sostnee (marish ny Celtiee ellanagh) y ve ny guillyn-drid jeh'n Europey nish. Ren lught-reill Hostyn coayl impiraght vooar as ta ram Sostnee as guillyn-drid Celtiagh foast dobberan mysh shen, ga dy vel ad lhiggey er dy vel yn impiraght shen jarroodit oc.",
"Ec y traa t'ayn, cha vodmayd goaill boggey erbee mysh cooishyn politickagh ayns Sostyn ny ayns ny cheeraghyn Celtiagh. Ta drogh spyrrydyn jannoo dy mie as bishaghey. Ayns Sostyn, ta sleih neu-feeu croymmey sheese foast roish y Thooder mollaghtagh. Ta'n sleih berchagh cheet dy ve ny smoo berchagh as ard vooaralagh as ta'n sleih boght currit fo chosh gyn myghin. Ta guillyn-drid y BBC as ITV gobbraghey dy jeean dy skeayley ard smooinaght barbaragh jeh lught yn argid. Ayns Lunnin, ta theay Hostyn fakin y kialgeyrys as dellal cam ta goll er sy reiltys as ayns sheshaghtyn ""ooasle"" goll rish Banc Hostyn. Ayns Mannin, ta'n Phaggad-Vree creckit rish Americanagh va laccal jannoo thiollane eddyr Sostyn as y Rank.",
"Agh ny-yeih shen as ooilley, cha vodmayd cur seose. Ta obbyr ass towse ry-yannoo as shinyn aa-hroggal nyn gultooryn. Ta'n Thooder goll sheese y liargagh, bwooise da Jee, as ta'n SNP cheet dy ve ny stroshey reesht. Lhig dooin padjer y ghoaill son ny Celtiee as ny Sostnee boghtey. ",
,
Brian y Stoyll,
